1030303	0.3176814615726471
1037496	0.2122202068567276
1043135	0.12657210230827332
1051399	0.4361032247543335
1064670	0.6587739586830139
1071750	0.4551266133785248
1105792	0.39186546206474304
1106979	0.24209856986999512
1108651	0.33944985270500183
1109707	0.10924112051725388
1110678	0.4065198302268982
1113256	0.49781399965286255
1115210	0.3689967691898346
1116380	0.02874341793358326
1121353	0.1104545146226883
1122767	0.045761268585920334
1127540	0.3299809694290161
1131069	0.5066497325897217
1132532	0.07945516705513
1133579	0.08493538945913315
1136043	0.44297102093696594
1136047	0.46496427059173584
1136962	0.6152559518814087
118440	0.2430238574743271
121171	0.08524072915315628
135802	0.47775164246559143
141630	0.03983180224895477
156498	0.24435752630233765
169208	0.3187662363052368
174463	0.3135831952095032
23849	0.31135454773902893
258062	0.11113099008798599
324585	0.24614307284355164
330975	0.04522831737995148
332593	0.2933328449726105
336901	0.47877416014671326
390360	0.5225781798362732
405163	0.04950302466750145
42255	0.6846535205841064
47210	0.2722247242927551
555530	0.24097755551338196
583468	0.47626879811286926
640502	0.03859475627541542
67316	0.13172566890716553
673670	0.024740027263760567
701453	0.3175223469734192
730539	0.22550874948501587
768208	0.4323083162307739
877809	0.14380685985088348
911232	0.5290243625640869
914916	0.03489675745368004
938400	0.03292135149240494
940547	0.07764378935098648
997622	0.2994271516799927
