retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,3,spatial,2,0.0,0.31055111748361197,0.0019625065153036658,0.17697594501718217,0.010225152665271457,97,False
tct,3,spatial,2,0.0,0.35267556053557103,0.0003956350138796644,0.2555841924398626,0.0002082313453780151,97,True
tct,3,a_ratio,2,0.0,0.18586650036296626,0.06833981090362798,0.0970790378006873,0.15891607395046403,97,False
tct,3,a_ratio,2,0.0,0.3657260954839813,0.00022981340743935777,0.25816151202749144,0.00017952274646223222,97,True
tct,3,nqc,2,0.0,0.18033360934980758,0.07713159328272202,0.057989690721649494,0.40007019122296605,97,False
tct,3,nqc,2,0.0,0.2239850713746104,0.027418898515916678,0.0850515463917526,0.21713063766326968,97,True
tct,3,bertQPP,2,0.0,0.28400260922996046,0.004815313501173944,0.1890034364261169,0.006094500520977148,97,False
tct,3,bertQPP,2,0.0,0.35696046229959966,0.0003318503421208466,0.24828178694158082,0.0003147483455907583,97,True
tct,3,bertQPP(QV),2,0.0,0.254023488741582,0.012047937846031996,0.1516323024054983,0.027781654237823455,97,False
tct,3,bertQPP(QV),2,0.0,0.3421890682892301,0.0006021092569509308,0.21091065292096223,0.002209296231634933,97,True
tct,3,spatial,2,0.05,0.3176393834503197,0.001522504695597337,0.1859965635738832,0.006954397086601862,97,False
tct,3,spatial,2,0.05,0.35310932500956316,0.00038869971256245484,0.25515463917525777,0.00021341645031147517,97,True
tct,3,a_ratio,2,0.05,0.2095129998994375,0.03943371804073973,0.11254295532646051,0.10244263799035044,97,False
tct,3,a_ratio,2,0.05,0.3693126847534817,0.00019713399975792683,0.25902061855670105,0.00017081103710396531,97,True
tct,3,nqc,2,0.05,0.1816619085869992,0.07494232024392043,0.06056701030927836,0.3794578311122522,97,False
tct,3,nqc,2,0.05,0.22551964808913927,0.02635011449301183,0.08634020618556702,0.2102443337075397,97,True
tct,3,bertQPP,2,0.05,0.2937886241834474,0.0034922798170168457,0.1937285223367698,0.004935409194231109,97,False
tct,3,bertQPP,2,0.05,0.36704566017959606,0.00021724874070332072,0.25816151202749144,0.00017952274646223222,97,True
tct,3,bertQPP(QV),2,0.05,0.2637410602236829,0.009047243384656735,0.15936426116838492,0.0207470988785446,97,False
tct,3,bertQPP(QV),2,0.05,0.35224106134256694,0.00040269595621084245,0.22379725085910657,0.0011640289366746655,97,True
tct,3,spatial,2,0.1,0.32364947289519513,0.001221730901298257,0.1890034364261169,0.006094500520977148,97,False
tct,3,spatial,2,0.1,0.3535820463147057,0.0003812689700279184,0.25601374570446744,0.000203164735220203,97,True
