retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,8,spatial,2,0.0,0.059668040052507365,0.5615360696373386,0.050687285223367705,0.46201693847175085,97,False
tct,8,spatial,2,0.0,0.27732623662607364,0.005957696216481489,0.23410652920962205,0.0006809162092632265,97,True
tct,8,a_ratio,2,0.0,0.12501244370375134,0.22244163881606166,0.10609965635738833,0.1236515932692785,97,False
tct,8,a_ratio,2,0.0,0.28993681387219294,0.003968218137399699,0.24226804123711343,0.00043878992015195634,97,True
tct,8,nqc,2,0.0,0.1803617081417525,0.07708475625828577,0.11941580756013748,0.08312087785946547,97,False
tct,8,nqc,2,0.0,0.2599625407400807,0.01012542462626395,0.17955326460481102,0.009173476196585428,97,True
tct,8,bertQPP,2,0.0,0.22782017628231255,0.024814329905139206,0.16194158075601378,0.018775672464210122,97,False
tct,8,bertQPP,2,0.0,0.28540654948543553,0.004601537805103252,0.2203608247422681,0.0013853583021557498,97,True
tct,8,bertQPP(QV),2,0.0,0.19599234708358418,0.05435696476970596,0.1365979381443299,0.04745794602168577,97,False
tct,8,bertQPP(QV),2,0.0,0.2647783861662968,0.008769486796654324,0.19759450171821308,0.0041396512632380965,97,True
tct,8,spatial,2,0.05,0.07138776038946192,0.48714267063498196,0.056271477663230256,0.41417839532189626,97,False
tct,8,spatial,2,0.05,0.2779799178112138,0.005836101964377182,0.23453608247422683,0.0006655682797928671,97,True
tct,8,a_ratio,2,0.05,0.15459584467765708,0.13054413817645025,0.13316151202749144,0.05331954320676675,97,False
tct,8,a_ratio,2,0.05,0.29541487743997874,0.0033071757993818718,0.24828178694158082,0.0003147483455907583,97,True
tct,8,nqc,2,0.05,0.18162808830008498,0.07499743574182,0.11984536082474227,0.08201867152410211,97,False
tct,8,nqc,2,0.05,0.2612351874470889,0.009750335059864971,0.18041237113402064,0.008845012615594157,97,True
tct,8,bertQPP,2,0.05,0.23745188275207924,0.019185188467853883,0.1670962199312715,0.015318729327102553,97,False
tct,8,bertQPP,2,0.05,0.29460416928074884,0.0033983237126728725,0.23238831615120278,0.0007456571945733053,97,True
tct,8,bertQPP(QV),2,0.05,0.20550190188105133,0.04345313124612956,0.14475945017182132,0.035674068768179766,97,False
tct,8,bertQPP(QV),2,0.05,0.2740028923950974,0.006611291863862745,0.20489690721649487,0.002946303078171719,97,True
tct,8,spatial,2,0.1,0.08400121120647085,0.4133354130042923,0.06185567010309279,0.3694011818632015,97,False
tct,8,spatial,2,0.1,0.27870120988961666,0.005704490512734502,0.23582474226804126,0.000621432826309228,97,True
tct,8,a_ratio,2,0.1,0.18377804986404198,0.07155796226971933,0.14948453608247425,0.030068308790855192,97,False
tct,8,a_ratio,2,0.1,0.30111692727111844,0.002725610916243757,0.2508591065292096,0.00027237466938260737,97,True
tct,8,nqc,2,0.1,0.18303302211990416,0.07273514761022105,0.12285223367697597,0.07463114343880432,97,False
tct,8,nqc,2,0.1,0.2626434023725047,0.009349543239971022,0.17998281786941583,0.009007907605249525,97,True
tct,8,bertQPP,2,0.1,0.24794584075550555,0.01433758877451944,0.17439862542955328,0.011382836808156348,97,False
tct,8,bertQPP,2,0.1,0.30446302784464946,0.002428829860320546,0.23754295532646055,0.0005668140402706258,97,True
tct,8,bertQPP(QV),2,0.1,0.21588698217517693,0.0336877820292234,0.147766323024055,0.03201236643126749,97,False
tct,8,bertQPP(QV),2,0.1,0.2838759004918528,0.004835035581989689,0.21520618556701035,0.0017908788065225548,97,True
tct,8,spatial,2,0.15,0.09754175297231339,0.34186333952097053,0.06701030927835053,0.3308539585593422,97,False
tct,8,spatial,2,0.15,0.27950113239280516,0.00556161812618614,0.23625429553264607,0.0006073368350083252,97,True
tct,8,a_ratio,2,0.15,0.21147105868485072,0.03758736593145203,0.17482817869415812,0.011182156616858724,97,False
tct,8,a_ratio,2,0.15,0.30703198872591503,0.002221083432377887,0.24957044673539522,0.00029284438819506046,97,True
tct,8,nqc,2,0.15,0.18460046193040883,0.07027639609031495,0.12285223367697597,0.07463114343880432,97,False
tct,8,nqc,2,0.15,0.2642099362355534,0.008920753017612188,0.18170103092783507,0.008372001763204117,97,True
tct,8,bertQPP,2,0.15,0.2593749171961094,0.010302841627626735,0.17611683848797252,0.010598840128977079,97,False
tct,8,bertQPP,2,0.15,0.3150062054453173,0.0016742744704513492,0.24742268041237117,0.00033019314561040996,97,True
tct,8,bertQPP(QV),2,0.15,0.2272289761289995,0.025201531669435805,0.15721649484536085,0.02252544814571104,97,False
tct,8,bertQPP(QV),2,0.15,0.2944170548386059,0.003419678019471844,0.22422680412371138,0.0011387880187863695,97,True
tct,8,spatial,2,0.2,0.1120224877822975,0.274642573073545,0.07689003436426119,0.26452436355398434,97,False
tct,8,spatial,2,0.2,0.2803932254226129,0.005406038861039304,0.23496563573883167,0.0006505425158083947,97,True
tct,8,a_ratio,2,0.2,0.23667054594547018,0.019596776959685928,0.1890034364261169,0.006094500520977148,97,False
tct,8,a_ratio,2,0.2,0.3131403813934779,0.0017899688968861793,0.2521477663230241,0.0002532519652694692,97,True
tct,8,nqc,2,0.2,0.18636018919346553,0.06759644294120115,0.12328178694158079,0.07362159410235054,97,False
tct,8,nqc,2,0.2,0.26596289481577307,0.008461513671868818,0.18170103092783507,0.008372001763204117,97,True
tct,8,bertQPP,2,0.2,0.2718019417900952,0.007078336352038098,0.18728522336769762,0.006573343269072617,97,False
tct,8,bertQPP,2,0.2,0.3262379675035326,0.0011097049138250254,0.2564432989690722,0.00019821410424194529,97,True
tct,8,bertQPP(QV),2,0.2,0.23960291236704537,0.018090279974742662,0.16194158075601378,0.018775672464210122,97,False
tct,8,bertQPP(QV),2,0.2,0.3056272029648479,0.002332609347694029,0.23582474226804126,0.000621432826309228,97,True
tct,8,spatial,2,0.25,0.12742665170085749,0.21356765065825914,0.0854810996563574,0.2148174024411691,97,False
tct,8,spatial,2,0.25,0.2813943096840069,0.005236066320443119,0.23496563573883167,0.0006505425158083947,97,True
tct,8,a_ratio,2,0.25,0.25862856099627124,0.010532104822679193,0.20446735395189009,0.0030066996042901117,97,False
tct,8,a_ratio,2,0.25,0.31941091743475347,0.001427533552562017,0.2508591065292096,0.00027237466938260737,97,True
tct,8,nqc,2,0.25,0.18834969118521305,0.06466684941566168,0.1254295532646048,0.06874005870255491,97,False
tct,8,nqc,2,0.25,0.26793739869556094,0.007969263935936789,0.1829896907216495,0.007921746820669876,97,True
tct,8,bertQPP,2,0.25,0.28526686779508886,0.004622421324734778,0.19802405498281792,0.004058834798972484,97,False
tct,8,bertQPP,2,0.25,0.33813212527839337,0.0007055927806926554,0.26460481099656363,0.00012317744827931967,97,True
tct,8,bertQPP(QV),2,0.25,0.25306612922449107,0.01238594070187097,0.16323024054982818,0.017852894393926448,97,False
tct,8,bertQPP(QV),2,0.25,0.3174775100203751,0.0015314620325010983,0.24012027491408938,0.0004932117335580638,97,True
tct,8,spatial,2,0.3,0.14369616394221937,0.16026067875941957,0.09836769759450173,0.15345704089516993,97,False
tct,8,spatial,2,0.3,0.282525537061628,0.005049728655833637,0.2366838487972509,0.0005935388745829456,97,True
tct,8,a_ratio,2,0.3,0.2769567484149308,0.006027415627298029,0.20575601374570449,0.0028288190417010725,97,False
