retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,10,spatial,2,0.0,0.03337706290493711,0.7455179611795428,0.01718213058419244,0.8031038928688624,97,False
tct,10,spatial,2,0.0,0.302086845211317,0.0026363964724475564,0.20403780068728525,0.00306822352558543,97,True
tct,10,a_ratio,2,0.0,0.12032506943967174,0.2404059919205959,0.1168384879725086,0.08998850130140247,97,False
tct,10,a_ratio,2,0.0,0.3144533316648789,0.0017078299930055605,0.21262886597938147,0.002032205430312129,97,True
tct,10,nqc,2,0.0,0.13747554096357012,0.1793335293649571,0.10524054982817871,0.12672143082539938,97,False
tct,10,nqc,2,0.0,0.23840770685772913,0.018691815145598735,0.16924398625429557,0.01405239227763608,97,True
tct,10,bertQPP,2,0.0,0.24060884244426767,0.017597008346410068,0.16065292096219932,0.019739903980340746,97,False
tct,10,bertQPP,2,0.0,0.31014315968767797,0.00199102084187912,0.19931271477663232,0.003824903963020039,97,True
tct,10,bertQPP(QV),2,0.0,0.22743786537523106,0.025064137471383592,0.14218213058419246,0.039091423487606906,97,False
tct,10,bertQPP(QV),2,0.0,0.30803185376972775,0.0021446581746413437,0.19458762886597944,0.004747484369155047,97,True
tct,10,spatial,2,0.05,0.04604690323135887,0.6542484970489343,0.030068728522336774,0.6625964496656107,97,False
tct,10,spatial,2,0.05,0.3028752383740328,0.002565823794947619,0.20360824742268044,0.003130893451622874,97,True
tct,10,a_ratio,2,0.05,0.15408311701888838,0.13184034093691066,0.14518900343642613,0.03513003275683934,97,False
tct,10,a_ratio,2,0.05,0.32105309932354203,0.001344330772554092,0.2177835051546392,0.0015761513468118154,97,True
tct,10,nqc,2,0.05,0.13886848374328783,0.174924734440482,0.10695876288659796,0.12064011527036375,97,False
tct,10,nqc,2,0.05,0.23982643351295996,0.01797965547458972,0.16967353951890035,0.013810511589466142,97,True
tct,10,bertQPP,2,0.05,0.25149480750420894,0.012958634631133047,0.16365979381443302,0.01755425786967657,97,False
tct,10,bertQPP,2,0.05,0.3208137060994849,0.0013561791777526092,0.20833333333333337,0.0025015666651811157,97,True
tct,10,bertQPP(QV),2,0.05,0.23802842223501422,0.01888626980084796,0.1473367697594502,0.03251488713772691,97,False
tct,10,bertQPP(QV),2,0.05,0.3184902262592866,0.0014761989622584855,0.20103092783505158,0.0035320539175627825,97,True
tct,10,spatial,2,0.1,0.05980044315945954,0.5606663685704978,0.03780068728522337,0.5833275904873889,97,False
tct,10,spatial,2,0.1,0.30374570394325157,0.0024898829466116247,0.20360824742268044,0.003130893451622874,97,True
tct,10,a_ratio,2,0.1,0.187865202891381,0.06537059726561752,0.16108247422680416,0.01941379508307944,97,False
tct,10,a_ratio,2,0.1,0.3279679269076538,0.001040134206481503,0.2177835051546392,0.0015761513468118154,97,True
tct,10,nqc,2,0.1,0.1404146919851028,0.17012465645907446,0.1086769759450172,0.11478963120763813,97,False
tct,10,nqc,2,0.1,0.24139719607972257,0.017218579339833066,0.17182130584192443,0.01265543298933369,97,True
tct,10,bertQPP,2,0.1,0.2634070065204762,0.009138320971054412,0.16838487972508595,0.01454739544260673,97,False
tct,10,bertQPP,2,0.1,0.33230656903422573,0.0008827724598046341,0.21563573883161516,0.0017533187111864498,97,True
tct,10,bertQPP(QV),2,0.1,0.24959872552392495,0.013680268830482257,0.1516323024054983,0.027781654237823455,97,False
tct,10,bertQPP(QV),2,0.1,0.32969920396176877,0.00097450904511531,0.21134020618556704,0.0021637443470699886,97,True
tct,10,spatial,2,0.15,0.07471753625552943,0.46700528916344514,0.046821305841924406,0.49686544158769386,97,False
tct,10,spatial,2,0.15,0.30471171752810833,0.002407980162051665,0.20403780068728525,0.00306822352558543,97,True
tct,10,a_ratio,2,0.15,0.22051943684794684,0.02996867909880538,0.18084192439862545,0.008684754281086702,97,False
tct,10,a_ratio,2,0.15,0.33519571682790084,0.0007903733354784754,0.21993127147766325,0.0014156009702633058,97,True
tct,10,nqc,2,0.15,0.14214083614592296,0.16488154080651374,0.10996563573883163,0.110550087489207,97,False
tct,10,nqc,2,0.15,0.24314569813685866,0.016404244607791472,0.17439862542955328,0.011382836808156348,97,True
tct,10,bertQPP,2,0.15,0.27644902160884,0.006124399115252706,0.17568728522336774,0.01079019991112942,97,False
tct,10,bertQPP,2,0.15,0.3446677548673912,0.0005459263647667583,0.2212199312714777,0.001326652810302692,97,True
tct,10,bertQPP(QV),2,0.15,0.2622448550018651,0.009461479386142047,0.1658075601374571,0.016125841537736958,97,False
tct,10,bertQPP(QV),2,0.15,0.34168863948675876,0.0006140755326407459,0.21134020618556704,0.0021637443470699886,97,True
tct,10,spatial,2,0.2,0.0908674859691421,0.37606369199668965,0.05498281786941581,0.42495013508695245,97,False
tct,10,spatial,2,0.2,0.3057898635486883,0.0023194423428429933,0.20618556701030932,0.0027716955730928564,97,True
tct,10,a_ratio,2,0.2,0.2509114698924333,0.013177034665273488,0.21219931271477666,0.0020752134680172376,97,False
tct,10,a_ratio,2,0.2,0.3427261002769566,0.0005895055780402742,0.22250859106529214,0.001242886914966472,97,True
tct,10,nqc,2,0.2,0.1440801277707332,0.15913489804259176,0.11168384879725088,0.1050908480999539,97,False
tct,10,nqc,2,0.2,0.24510374954900366,0.015532037471085273,0.17396907216494847,0.011586707769612953,97,True
tct,10,bertQPP,2,0.2,0.2907207677965659,0.0038669004941010213,0.18556701030927839,0.00708575590459897,97,False
tct,10,bertQPP,2,0.2,0.3579270492707434,0.0003188379747628723,0.2328178694158076,0.0007289565212236814,97,True
tct,10,bertQPP(QV),2,0.2,0.27605902606804655,0.0061998307078056205,0.17310996563573885,0.01200419316896961,97,False
tct,10,bertQPP(QV),2,0.2,0.3544698737023386,0.00036766513328937426,0.22594501718213064,0.0010428004886634003,97,True
tct,10,spatial,2,0.25,0.1082995647556755,0.2910097941666589,0.06400343642611686,0.3530123788503621,97,False
tct,10,spatial,2,0.25,0.307000782105162,0.00222350776204036,0.20833333333333337,0.0025015666651811157,97,True
tct,10,a_ratio,2,0.25,0.2781091181156823,0.005812331079027804,0.22895189003436428,0.0008926252002239728,97,False
tct,10,a_ratio,2,0.25,0.35053733965417605,0.0004315149176634509,0.22594501718213064,0.0010428004886634003,97,True
tct,10,nqc,2,0.25,0.14627444497363817,0.1528139157638171,0.11469072164948456,0.0960541193445157,97,False
tct,10,nqc,2,0.25,0.2473111813914457,0.01459716960481027,0.17396907216494847,0.011586707769612953,97,True
tct,10,bertQPP,2,0.25,0.3063063226623928,0.002278078930582931,0.19630584192439868,0.0043909374810577745,97,False
tct,10,bertQPP,2,0.25,0.3720856566153627,0.00017487385229975264,0.23969072164948454,0.0005048251929224872,97,True
tct,10,bertQPP(QV),2,0.25,0.29111850052723875,0.0038163873411813263,0.18041237113402064,0.008845012615594157,97,False
tct,10,bertQPP(QV),2,0.25,0.36802413467785666,0.0002083450525622625,0.24012027491408938,0.0004932117335580638,97,True
tct,10,spatial,2,0.3,0.1270301120845797,0.21500770328945887,0.07302405498281789,0.28929863271816614,97,False
tct,10,spatial,2,0.3,0.3083704821969073,0.002119317869408394,0.2100515463917526,0.0023030471051788694,97,True
tct,10,a_ratio,2,0.3,0.3015192982935733,0.0026882759524575217,0.2414089347079038,0.0004598488311252096,97,False
tct,10,a_ratio,2,0.3,0.3585923885828868,0.0003101559417206235,0.23067010309278352,0.00081607670119364,97,True
tct,10,nqc,2,0.3,0.14877733890004813,0.14583570466213136,0.1164089347079038,0.09117630712765404,97,False
tct,10,nqc,2,0.3,0.24981852333070953,0.013594863822155918,0.17697594501718217,0.010225152665271457,97,True
tct,10,bertQPP,2,0.3,0.3232533434687189,0.0012397537820833394,0.21520618556701035,0.0017908788065225548,97,False
tct,10,bertQPP,2,0.3,0.38709803992157477,8.969479741568486e-05,0.24656357388316158,0.0003463449485504128,97,True
tct,10,bertQPP(QV),2,0.3,0.30746713276291093,0.002187526121809253,0.19544673539518906,0.0045660596694361046,97,False
tct,10,bertQPP(QV),2,0.3,0.3822862125127636,0.00011149049010586357,0.24613402061855674,0.00035469522611087794,97,True
tct,10,spatial,2,0.35,0.14702599904100733,0.15069277722873642,0.08848797250859108,0.19912082868170233,97,False
tct,10,spatial,2,0.35,0.30993219672730715,0.0020059124620398984,0.21048109965635742,0.002255725464528707,97,True
tct,10,a_ratio,2,0.35,0.3209330816618634,0.0013502590676836728,0.24828178694158082,0.0003147483455907583,97,False
tct,10,a_ratio,2,0.35,0.36683399905349623,0.0002192204383306917,0.23969072164948454,0.0005048251929224872,97,True
tct,10,nqc,2,0.35,0.1516583753379532,0.13810352678952023,0.1168384879725086,0.08998850130140247,97,False
tct,10,nqc,2,0.35,0.25269081877758826,0.012520684920815104,0.17697594501718217,0.010225152665271457,97,True
tct,10,bertQPP,2,0.35,0.34153991649118737,0.0006176735487971173,0.22465635738831619,0.0011140538745299275,97,False
tct,10,bertQPP,2,0.35,0.4028462427237751,4.2972595539068155e-05,0.2641752577319588,0.00012634244111771396,97,True
tct,10,bertQPP(QV),2,0.35,0.3250860869838057,0.0011583485477787564,0.20360824742268044,0.003130893451622874,97,False
tct,10,bertQPP(QV),2,0.35,0.3971223983243254,5.639116900071677e-05,0.2521477663230241,0.0002532519652694692,97,True
tct,10,spatial,2,0.4,0.1681850372078556,0.09961775975978156,0.09836769759450173,0.15345704089516993,97,False
tct,10,spatial,2,0.4,0.31172905677154206,0.0018822325113314017,0.2100515463917526,0.0023030471051788694,97,True
tct,10,a_ratio,2,0.4,0.33647913155322307,0.0007522350337491855,0.25000000000000006,0.00028586619810323126,97,False
tct,10,a_ratio,2,0.4,0.3751788388744961,0.00015280061942048385,0.24871134020618557,0.00030728207639036943,97,True
tct,10,nqc,2,0.4,0.15500955172560818,0.1295053756797826,0.1207044673539519,0.07984982362376257,97,False
tct,10,nqc,2,0.4,0.256013177028651,0.011371107218210956,0.17611683848797252,0.010598840128977079,97,True
tct,10,bertQPP,2,0.4,0.36102396356495126,0.0002802456064726787,0.23152920962199317,0.0007801296905645403,97,False
tct,10,bertQPP,2,0.4,0.41910543384986676,1.9318114889297603e-05,0.27878006872852235,5.2230841404023976e-05,97,True
tct,10,bertQPP(QV),2,0.4,0.34384976325968464,0.0005639124670159431,0.20833333333333337,0.0025015666651811157,97,False
tct,10,bertQPP(QV),2,0.4,0.41230233668713934,2.7129207575341925e-05,0.26159793814432997,0.00014700123564547276,97,True
tct,10,spatial,2,0.45,0.19031530616084624,0.06187453178218265,0.11340206185567013,0.09984779835922447,97,False
tct,10,spatial,2,0.45,0.3138180356527067,0.0017471386542810595,0.21262886597938147,0.002032205430312129,97,True
tct,10,a_ratio,2,0.45,0.348521912637198,0.00046804741093009234,0.2521477663230241,0.0002532519652694692,97,False
tct,10,a_ratio,2,0.45,0.38351073718565953,0.00010552011696253943,0.256872852233677,0.0001933769855221948,97,True
tct,10,nqc,2,0.45,0.15895503314621695,0.11991374545548415,0.1207044673539519,0.07984982362376257,97,False
tct,10,nqc,2,0.45,0.25989904468351777,0.010144465656821868,0.17654639175257736,0.010410504577977625,97,True
tct,10,bertQPP,2,0.45,0.38137142403205865,0.00011615368088386982,0.23754295532646055,0.0005668140402706258,97,False
tct,10,bertQPP,2,0.45,0.4355012095248603,8.264195584390293e-06,0.29252577319587636,2.187111894191921e-05,97,True
tct,10,bertQPP(QV),2,0.45,0.3634640000664211,0.0002529248735323838,0.21950171821305847,0.0014464512863097319,97,False
tct,10,bertQPP(QV),2,0.45,0.42746619146184855,1.259831465867117e-05,0.26932989690721654,9.295520334274114e-05,97,True
tct,10,spatial,2,0.5,0.21311737685167792,0.03609151044909987,0.12929553264604812,0.060624507125192455,97,False
tct,10,spatial,2,0.5,0.31627591582974984,0.0015994602045827399,0.21434707903780073,0.0018682268943729797,97,True
tct,10,a_ratio,2,0.5,0.35754942145000124,0.0003238646845041527,0.2555841924398626,0.0002082313453780151,97,False
tct,10,a_ratio,2,0.5,0.39167345205001386,7.270659531585167e-05,0.2525773195876289,0.00024716269151633816,97,True
tct,10,nqc,2,0.5,0.16366636823744912,0.10918840681957219,0.12113402061855671,0.07878300963914868,97,False
tct,10,nqc,2,0.5,0.2645028533781413,0.00884252290241675,0.17611683848797252,0.010598840128977079,97,True
tct,10,bertQPP,2,0.5,0.40196531438310656,4.482249973335097e-05,0.24570446735395193,0.0003632334933323789,97,False
tct,10,bertQPP,2,0.5,0.45146343903920694,3.4620735383148936e-06,0.30154639175257736,1.209997925730956e-05,97,True
tct,10,bertQPP(QV),2,0.5,0.3833884989754109,0.00010610248918202863,0.23152920962199317,0.0007801296905645403,97,False
tct,10,bertQPP(QV),2,0.5,0.44209203172374434,5.800790920493346e-06,0.28135738831615126,4.4493757835023985e-05,97,True
tct,10,spatial,2,0.55,0.2361756029092181,0.019861408356222954,0.14518900343642613,0.03513003275683934,97,False
tct,10,spatial,2,0.55,0.31920857753340603,0.0014381021980641665,0.2177835051546392,0.0015761513468118154,97,True
tct,10,a_ratio,2,0.55,0.36408126215974157,0.0002464143799488343,0.25343642611683853,0.00023539388087640415,97,False
tct,10,a_ratio,2,0.55,0.3994637922651194,5.048875273885001e-05,0.26159793814432997,0.00014700123564547276,97,True
tct,10,nqc,2,0.55,0.16938708393414253,0.09718606453467973,0.1207044673539519,0.07984982362376257,97,False
tct,10,nqc,2,0.55,0.2700399258549004,0.007473007944572175,0.1778350515463918,0.009863239446727635,97,True
tct,10,bertQPP,2,0.55,0.4218130418156918,1.6841456453865164e-05,0.25816151202749144,0.00017952274646223222,97,False
tct,10,bertQPP,2,0.55,0.46618924407071927,1.490826069256769e-06,0.3088487972508592,7.4035267389540595e-06,97,True
tct,10,bertQPP(QV),2,0.55,0.4027576056603852,4.3155452132819996e-05,0.24269759450171827,0.0004286013573495472,97,False
tct,10,bertQPP(QV),2,0.55,0.4554740056320286,2.7628820995504077e-06,0.2938144329896908,2.011782071963051e-05,97,True
tct,10,spatial,2,0.6,0.2589659688299469,0.0104279137087588,0.1658075601374571,0.016125841537736958,97,False
tct,10,spatial,2,0.6,0.322765927498858,0.0012622613488272579,0.2169243986254296,0.001644941169576058,97,True
tct,10,a_ratio,2,0.6,0.36860829662311767,0.0002031914669607753,0.25386597938144334,0.00022970863763271067,97,False
tct,10,a_ratio,2,0.6,0.40662654076301175,3.5814251338668e-05,0.2641752577319588,0.00012634244111771396,97,True
tct,10,nqc,2,0.6,0.17647399270119785,0.08378506929703808,0.12199312714776635,0.07668417076895777,97,False
tct,10,nqc,2,0.6,0.27681881247080714,0.0060536278437430535,0.18341924398625434,0.007776554495134835,97,True
