retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,7,spatial,2,0.0,0.35718683907441745,0.00035363724467410174,0.23684210526315785,0.0006297844386530204,97,False
bm25,7,spatial,2,0.0,0.2991960745866531,0.003063834567961731,0.24342105263157887,0.00044239606192260735,97,True
bm25,7,a_ratio,2,0.0,0.2854989592029842,0.00480834377415785,0.11973684210526314,0.08394926271711613,97,False
bm25,7,a_ratio,2,0.0,0.37987706789462083,0.00013486472448354843,0.26535087719298245,0.00012817854853724403,97,True
bm25,7,nqc,2,0.0,0.08373261458388381,0.41731543000767624,0.030701754385964904,0.6576697859013478,97,False
bm25,7,nqc,2,0.0,0.23870960605946207,0.01917060547364268,0.16798245614035084,0.015326584176287853,97,True
bm25,7,bertQPP,2,0.0,0.16951719832835327,0.09871030718858378,0.15438596491228068,0.025858902807275798,97,False
bm25,7,bertQPP,2,0.0,0.24436774127502353,0.016420235531177548,0.1951754385964912,0.004846583300035788,97,True
bm25,7,bertQPP(QV),2,0.0,0.17188499840140908,0.09402284593020077,0.16491228070175434,0.01730064203878925,97,False
bm25,7,bertQPP(QV),2,0.0,0.25883784100836255,0.010883582610840839,0.19385964912280698,0.005140957475072907,97,True
bm25,7,spatial,2,0.05,0.3615882044488996,0.0002949461106675637,0.23421052631578942,0.0007236220598486794,97,False
bm25,7,spatial,2,0.05,0.2995950499118968,0.0030228940436672963,0.243859649122807,0.00043197102860202826,97,True
bm25,7,a_ratio,2,0.05,0.2940937886568036,0.0036330549715305636,0.12807017543859647,0.06453059033718508,97,False
bm25,7,a_ratio,2,0.05,0.38284405895538776,0.00011826255621672197,0.2666666666666666,0.00011863797904396325,97,True
bm25,7,nqc,2,0.05,0.08433126452090442,0.4139815306341243,0.03201754385964912,0.643992360331084,97,False
bm25,7,nqc,2,0.05,0.23942083769765335,0.018804439765522915,0.168859649122807,0.014800278325359423,97,True
bm25,7,bertQPP,2,0.05,0.1752067147846309,0.08774498782908526,0.16184210526315784,0.019494257081408093,97,False
bm25,7,bertQPP,2,0.05,0.2521641551264497,0.013192818000458675,0.20043859649122803,0.0038155311548393224,97,True
bm25,7,bertQPP(QV),2,0.05,0.17818247638065826,0.08240778907520097,0.17105263157894732,0.013553592603324118,97,False
bm25,7,bertQPP(QV),2,0.05,0.2675294253304811,0.008410709024988425,0.20482456140350874,0.0031132595749828423,97,True
bm25,7,spatial,2,0.1,0.365516413080778,0.0002502872737675299,0.23552631578947364,0.0006751892693239896,97,False
bm25,7,spatial,2,0.1,0.3000342251546879,0.00297839667352792,0.24429824561403507,0.00042177571212416556,97,True
bm25,7,a_ratio,2,0.1,0.3030438491888194,0.0026889534239319195,0.1320175438596491,0.05671894881927785,97,False
bm25,7,a_ratio,2,0.1,0.38588867252366643,0.00010321309746610416,0.2684210526315789,0.00010695554741565452,97,True
bm25,7,nqc,2,0.1,0.08499558072776568,0.410300148264082,0.03245614035087718,0.6394595858942697,97,False
bm25,7,nqc,2,0.1,0.2402077749465525,0.018406327624249263,0.17017543859649117,0.014040677766436126,97,True
bm25,7,bertQPP,2,0.1,0.18131921166236678,0.07706558017845509,0.17017543859649117,0.014040677766436126,97,False
bm25,7,bertQPP,2,0.1,0.2605036825042569,0.010365523091567814,0.21140350877192976,0.002278642796588288,97,True
bm25,7,bertQPP(QV),2,0.1,0.18492871706863084,0.07126570012964552,0.17982456140350875,0.009445580206528057,97,False
bm25,7,bertQPP(QV),2,0.1,0.27675403005554244,0.00634042017637866,0.21096491228070172,0.002327155955166847,97,True
bm25,7,spatial,2,0.15,0.3687768385387543,0.00021805235971688214,0.23815789473684207,0.0005872336126765293,97,False
bm25,7,spatial,2,0.15,0.3005199446483915,0.0029298689200576316,0.2447368421052631,0.00041180545021419704,97,True
bm25,7,a_ratio,2,0.15,0.3122266257895003,0.0019554240183556194,0.13552631578947366,0.05045170824112038,97,False
bm25,7,a_ratio,2,0.15,0.38898536263741135,8.97460723950618e-05,0.26929824561403504,0.00010152986331601867,97,True
bm25,7,nqc,2,0.15,0.0857369621848969,0.40621438738979626,0.03289473684210526,0.6349402336051264,97,False
bm25,7,nqc,2,0.15,0.24108313108202567,0.017972032408263745,0.17236842105263153,0.012850949167755494,97,True
bm25,7,bertQPP,2,0.15,0.18786707273669295,0.06680874246643886,0.17850877192982453,0.009980624249260547,97,False
bm25,7,bertQPP,2,0.15,0.26938907984624305,0.00795097107475331,0.21403508771929822,0.002006505794696667,97,True
bm25,7,bertQPP(QV),2,0.15,0.1921247707159543,0.06075392235603945,0.1934210526315789,0.005242615402641688,97,False
bm25,7,bertQPP(QV),2,0.15,0.28648109690558354,0.004658768425950628,0.22675438596491226,0.0010646851601117014,97,True
bm25,7,spatial,2,0.2,0.3711397685242401,0.0001971368605806177,0.24078947368421047,0.0005100424668924873,97,False
bm25,7,spatial,2,0.2,0.30105994632815636,0.0028767522564408696,0.24517543859649119,0.0004020556656752658,97,True
bm25,7,a_ratio,2,0.2,0.3214447567904083,0.001405854032153611,0.14429824561403506,0.037276435612080196,97,False
bm25,7,a_ratio,2,0.2,0.39209563789403584,7.787890052744878e-05,0.2679824561403508,0.00010976989357989721,97,True
bm25,7,nqc,2,0.2,0.08656959897489383,0.4016543326572133,0.03421052631578947,0.6214641103401906,97,False
bm25,7,nqc,2,0.2,0.24206261936000517,0.01749657093536394,0.17280701754385963,0.012624003653747995,97,True
bm25,7,bertQPP,2,0.2,0.19484770525307982,0.05712179272931518,0.18552631578947365,0.007411025603920558,97,False
bm25,7,bertQPP,2,0.2,0.27879798938793454,0.005948050123122914,0.22543859649122802,0.0011384845622564176,97,True
bm25,7,bertQPP(QV),2,0.2,0.19974961346663522,0.05103171942399818,0.19473684210526312,0.00494296865650076,97,False
bm25,7,bertQPP(QV),2,0.2,0.29664061967600663,0.0033380675183068385,0.23289473684210524,0.0007752661095537938,97,True
bm25,7,spatial,2,0.25,0.37234428744932924,0.00018720384578108803,0.25131578947368416,0.0002863369173575716,97,False
bm25,7,spatial,2,0.25,0.30166376051882227,0.002818384296742589,0.2447368421052631,0.00041180545021419704,97,True
bm25,7,a_ratio,2,0.25,0.3304014145123953,0.0010101045841273677,0.1482456140350877,0.03237920648866719,97,False
bm25,7,a_ratio,2,0.25,0.39516307902490866,6.761899586131216e-05,0.2701754385964912,9.636472031877907e-05,97,True
bm25,7,nqc,2,0.25,0.08751137869651873,0.3965331438740759,0.03771929824561403,0.586152403231768,97,False
bm25,7,nqc,2,0.25,0.2431658874212096,0.016974055550371514,0.175,0.011541673254595812,97,True
bm25,7,bertQPP,2,0.25,0.20223422620397424,0.048155411636974725,0.18114035087719296,0.008936269357215086,97,False
bm25,7,bertQPP,2,0.25,0.28866914230915713,0.004340346325974557,0.23552631578947364,0.0006751892693239896,97,True
bm25,7,bertQPP(QV),2,0.25,0.20774824927751526,0.042248774926915485,0.20087719298245613,0.0037393284863613424,97,False
bm25,7,bertQPP(QV),2,0.25,0.3071057764638589,0.0023384359284830667,0.23815789473684207,0.0005872336126765293,97,True
bm25,7,spatial,2,0.3,0.3721082197604866,0.00018911332595288039,0.250438596491228,0.0003006998134497259,97,False
bm25,7,spatial,2,0.3,0.3023432508383384,0.0027539752001405644,0.24517543859649119,0.0004020556656752658,97,True
bm25,7,a_ratio,2,0.3,0.3386761827387724,0.0007376386053555642,0.16228070175438594,0.0191667093911976,97,False
bm25,7,a_ratio,2,0.3,0.3981065988551793,5.8969535190367966e-05,0.27499999999999997,7.211357771830312e-05,97,True
bm25,7,nqc,2,0.3,0.08858516886727161,0.3907416784745648,0.0381578947368421,0.5818046615742262,97,False
bm25,7,nqc,2,0.3,0.24441782114022664,0.016397501477043587,0.17675438596491225,0.010735947690716544,97,True
bm25,7,bertQPP,2,0.3,0.20996229628322222,0.040053172670494644,0.181578947368421,0.008772032874754584,97,False
bm25,7,bertQPP,2,0.3,0.2988835045369034,0.0030962554965847915,0.2447368421052631,0.00041180545021419704,97,True
bm25,7,bertQPP(QV),2,0.3,0.21601579204183882,0.03453116824802393,0.19736842105263155,0.0043896882161837195,97,False
bm25,7,bertQPP(QV),2,0.3,0.31767141305846736,0.0016111683984623582,0.23947368421052628,0.0005473717769045106,97,True
bm25,7,spatial,2,0.35,0.37014567320477393,0.00020569920146534863,0.25175438596491223,0.0002793989335345861,97,False
bm25,7,spatial,2,0.35,0.3031133579544756,0.0026825782568988318,0.24561403508771923,0.00039252186505296443,97,True
bm25,7,a_ratio,2,0.35,0.34570994833357926,0.0005608010791074,0.162719298245614,0.018843982626781136,97,False
bm25,7,a_ratio,2,0.35,0.4008114498775948,5.194114737797096e-05,0.2780701754385964,5.982100369247635e-05,97,True
bm25,7,nqc,2,0.35,0.08982066965506422,0.38414096456154967,0.042543859649122794,0.5391788167574111,97,False
bm25,7,nqc,2,0.35,0.2458503984241286,0.015758595150210237,0.1789473684210526,0.00979934996376251,97,True
bm25,7,bertQPP,2,0.35,0.21791244231666204,0.032938622210243435,0.18333333333333332,0.008141731588545092,97,False
bm25,7,bertQPP,2,0.35,0.3092400064970357,0.0021712706422161677,0.24429824561403507,0.00042177571212416556,97,True
bm25,7,bertQPP(QV),2,0.35,0.2243776952509714,0.027967022114969403,0.19561403508771927,0.004751901569999453,97,False
bm25,7,bertQPP(QV),2,0.35,0.3280300706222823,0.0011035701007969128,0.24254385964912276,0.00046395436170867623,97,True
bm25,7,spatial,2,0.4,0.36619256210794604,0.0002432614511547267,0.256578947368421,0.00021279374076250973,97,False
bm25,7,spatial,2,0.4,0.3039931367615487,0.0026030535790423364,0.24692982456140347,0.000365172660687329,97,True
bm25,7,a_ratio,2,0.4,0.3508130982794466,0.00045782514982614203,0.16578947368421051,0.01671505177868845,97,False
bm25,7,a_ratio,2,0.4,0.40311748704263745,4.657414738918487e-05,0.2859649122807017,3.66785561918472e-05,97,True
bm25,7,nqc,2,0.4,0.09125715432947917,0.37655147867729294,0.04385964912280701,0.5267031786780156,97,False
bm25,7,nqc,2,0.4,0.24750538025068877,0.015047423639844988,0.18026315789473682,0.009273003873208558,97,True
bm25,7,bertQPP,2,0.4,0.2258881200719015,0.02690203892338034,0.1864035087719298,0.00713560971179531,97,False
bm25,7,bertQPP,2,0.4,0.3194271620422183,0.0015124765281361956,0.24429824561403507,0.00042177571212416556,97,True
bm25,7,bertQPP(QV),2,0.4,0.2325680808067497,0.022595583756868126,0.19561403508771927,0.004751901569999453,97,False
bm25,7,bertQPP(QV),2,0.4,0.3377502535320209,0.0007643773156272839,0.25131578947368416,0.0002863369173575716,97,True
bm25,7,spatial,2,0.45,0.36003834911170624,0.00031450330259131127,0.2447368421052631,0.00041180545021419704,97,False
bm25,7,spatial,2,0.45,0.30500722299794303,0.0025140242841979288,0.24999999999999994,0.0003081316971646934,97,True
bm25,7,a_ratio,2,0.45,0.35321509633836,0.0004156358825970949,0.18333333333333332,0.008141731588545092,97,False
bm25,7,a_ratio,2,0.45,0.4048043780501954,4.298080860544119e-05,0.2828947368421052,4.442915176293005e-05,97,True
