retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,2,spatial,2,0.0,0.18733157277410173,0.06615290562444782,0.10652920962199315,0.12213859984356254,97,False
tct,2,spatial,2,0.0,0.21767382772808128,0.032209633312986666,0.12757731958762888,0.06412770883743656,97,True
tct,2,a_ratio,2,0.0,0.13797741976722744,0.17773576122542045,0.05498281786941581,0.42495013508695245,97,False
tct,2,a_ratio,2,0.0,0.23282259347168213,0.02173630036814346,0.14046391752577322,0.04152093691345949,97,True
tct,2,nqc,2,0.0,0.1843931050762893,0.07059776014197673,0.01589347079037801,0.817600546341627,97,False
tct,2,nqc,2,0.0,0.2039050439497506,0.04514539743589334,0.018900343642611686,0.783880730258208,97,True
tct,2,bertQPP,2,0.0,0.19968291176061104,0.049884803750629945,0.1365979381443299,0.04745794602168577,97,False
tct,2,bertQPP,2,0.0,0.23746904782630668,0.019176230455683743,0.16323024054982818,0.017852894393926448,97,True
tct,2,bertQPP(QV),2,0.0,0.16007971993827497,0.11728243176594477,0.10781786941580758,0.11768634646990996,97,False
tct,2,bertQPP(QV),2,0.0,0.21060085193165382,0.038398790884369566,0.12929553264604812,0.060624507125192455,97,True
tct,2,spatial,2,0.05,0.1965699329708252,0.053636078186490785,0.10524054982817871,0.12672143082539938,97,False
tct,2,spatial,2,0.05,0.21829036748434116,0.03171246793441623,0.12714776632302408,0.06502915478137135,97,True
tct,2,a_ratio,2,0.05,0.16133286209923453,0.11440336713530026,0.06185567010309279,0.3694011818632015,97,False
tct,2,a_ratio,2,0.05,0.2379423780659067,0.01893062509050056,0.14518900343642613,0.03513003275683934,97,True
tct,2,nqc,2,0.05,0.1862950518206163,0.06769414648048745,0.021048109965635744,0.7600372759154744,97,False
tct,2,nqc,2,0.05,0.2058434414818674,0.04309811719539008,0.028780068728522342,0.6762167162300601,97,True
tct,2,bertQPP,2,0.05,0.20898089363098715,0.039948362424884476,0.14003436426116841,0.04214791401843269,97,False
tct,2,bertQPP,2,0.05,0.246411933235886,0.014971946275541572,0.16494845360824745,0.01668446543769203,97,True
tct,2,bertQPP(QV),2,0.05,0.16972284853197167,0.09651523778954416,0.11168384879725088,0.1050908480999539,97,False
tct,2,bertQPP(QV),2,0.05,0.2202129289710051,0.030203539606312717,0.1365979381443299,0.04745794602168577,97,True
tct,2,spatial,2,0.1,0.20432915852267686,0.04469069700356432,0.10180412371134022,0.13959717520298046,97,False
tct,2,spatial,2,0.1,0.2189655270798366,0.03117547672755366,0.12628865979381446,0.0668634129345248,97,True
tct,2,a_ratio,2,0.1,0.17866372152029608,0.07995630945805313,0.07130584192439864,0.3007958300881056,97,False
tct,2,a_ratio,2,0.1,0.24277589150167794,0.016573643134256376,0.13917525773195877,0.0434259212403691,97,True
tct,2,nqc,2,0.1,0.18839968056505085,0.06459458838489264,0.030068728522336774,0.6625964496656107,97,False
tct,2,nqc,2,0.1,0.20798338313106746,0.040928250341182415,0.0425257731958763,0.5371707606067591,97,True
tct,2,bertQPP,2,0.1,0.2186040298183309,0.03146203222466597,0.13745704467353953,0.04608031263937092,97,False
tct,2,bertQPP,2,0.1,0.2554553545380974,0.011557425869359074,0.17353951890034366,0.011793812186781842,97,True
tct,2,bertQPP(QV),2,0.1,0.17992850681644393,0.07780938605638586,0.11597938144329899,0.09237668593402237,97,False
tct,2,bertQPP(QV),2,0.1,0.23007169830352464,0.023385796858832686,0.14175257731958765,0.039687194240219145,97,True
tct,2,spatial,2,0.15,0.2103210137313738,0.03866281957250469,0.10524054982817871,0.12672143082539938,97,False
tct,2,spatial,2,0.15,0.21970783950437278,0.030593957742622874,0.12500000000000003,0.06969448971824621,97,True
tct,2,a_ratio,2,0.15,0.18946850802263476,0.0630651959894451,0.0889175257731959,0.1969487085850582,97,False
tct,2,a_ratio,2,0.15,0.24717961981710868,0.014651486634378982,0.14046391752577322,0.04152093691345949,97,True
tct,2,nqc,2,0.15,0.19074014114023716,0.061284113993334534,0.032216494845360835,0.6401438286436847,97,False
tct,2,nqc,2,0.15,0.21035682252811924,0.038628949329819764,0.04725085910652922,0.4929254477765376,97,True
tct,2,bertQPP,2,0.15,0.2283581417843005,0.024466411222528135,0.1357388316151203,0.04887004601219989,97,False
tct,2,bertQPP,2,0.15,0.26437142065539365,0.00887755006233085,0.17654639175257736,0.010410504577977625,97,True
tct,2,bertQPP(QV),2,0.15,0.19055887794457282,0.06153546194948526,0.1202749140893471,0.08092834885233069,97,False
tct,2,bertQPP(QV),2,0.15,0.23995793745286792,0.017914844731088425,0.14647766323024058,0.03354022455213661,97,True
tct,2,spatial,2,0.2,0.21439063723890445,0.03496915610145082,0.10223367697594504,0.13793469449367568,97,False
tct,2,spatial,2,0.2,0.22052750517883066,0.029962517697682732,0.12628865979381446,0.0668634129345248,97,True
tct,2,a_ratio,2,0.2,0.19478294057120749,0.05589220691271684,0.09192439862542956,0.1822278457949571,97,False
tct,2,a_ratio,2,0.2,0.2509902608929632,0.013147349693003706,0.14089347079037803,0.040901875311072,97,True
tct,2,nqc,2,0.2,0.19335688855320182,0.057747936827068795,0.036512027491408944,0.5962292897960457,97,False
tct,2,nqc,2,0.2,0.21300246375666856,0.03619427440796678,0.050257731958762895,0.4658203551040343,97,True
tct,2,bertQPP,2,0.2,0.23795221514446957,0.018925549597129984,0.13316151202749144,0.05331954320676675,97,False
tct,2,bertQPP,2,0.2,0.2728475717681367,0.00685293636811354,0.17611683848797252,0.010598840128977079,97,True
tct,2,bertQPP(QV),2,0.2,0.201377572531522,0.04793540729202094,0.12156357388316154,0.07772782073014356,97,False
tct,2,bertQPP(QV),2,0.2,0.2495584889214999,0.013695953629285442,0.14261168384879727,0.03850326567762371,97,True
tct,2,spatial,2,0.25,0.21653592446456899,0.033144481981108795,0.10008591065292097,0.14640165493450158,97,False
tct,2,spatial,2,0.25,0.22143678994974839,0.02927497135536558,0.12585910652920965,0.0677963948466897,97,True
tct,2,a_ratio,2,0.25,0.1962312620111773,0.0540578154969832,0.08805841924398626,0.2013104039967497,97,False
