retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,2,spatial,2,0.0,0.3645135109696471,0.00024194775953980733,0.17353951890034366,0.011793812186781842,97,False
bm25,2,spatial,2,0.0,0.2697798071637189,0.007532887331156243,0.20317869415807563,0.0031947282487263706,97,True
bm25,2,a_ratio,2,0.0,0.2168840549746044,0.03285607809933134,0.07216494845360825,0.295009708543132,97,False
bm25,2,a_ratio,2,0.0,0.3187194889518282,0.0014639420644071124,0.22250859106529214,0.001242886914966472,97,True
bm25,2,nqc,2,0.0,0.011902730349895786,0.9078802601962643,0.01718213058419244,0.8031038928688624,97,False
bm25,2,nqc,2,0.0,0.06897320230235404,0.502028758107808,0.046821305841924406,0.49686544158769386,97,True
bm25,2,bertQPP,2,0.0,0.24904099844283897,0.013899076246851464,0.20790378006872856,0.0025535840012904936,97,False
bm25,2,bertQPP,2,0.0,0.29381507617766933,0.0034891962428672393,0.23453608247422683,0.0006655682797928671,97,True
bm25,2,bertQPP(QV),2,0.0,0.2298899862996559,0.023498422470538148,0.20317869415807563,0.0031947282487263706,97,False
bm25,2,bertQPP(QV),2,0.0,0.29462500766483163,0.003395952955022991,0.22637457044673542,0.0010200025736501021,97,True
bm25,2,spatial,2,0.05,0.3697936926413079,0.00019309392601996454,0.1782646048109966,0.009686599012848096,97,False
bm25,2,spatial,2,0.05,0.2700742380826568,0.007465140703867169,0.20317869415807563,0.0031947282487263706,97,True
bm25,2,a_ratio,2,0.05,0.22533367328631748,0.026477723776714174,0.08591065292096221,0.2125219840325313,97,False
bm25,2,a_ratio,2,0.05,0.32101675813919195,0.0013461233532742133,0.22508591065292102,0.0010898172708815595,97,True
bm25,2,nqc,2,0.05,0.012404352917959237,0.9040161232929846,0.016323024054982822,0.8127611296549226,97,False
bm25,2,nqc,2,0.05,0.06964765951198505,0.4978469395045022,0.04424398625429554,0.52085358029868,97,True
bm25,2,bertQPP,2,0.05,0.25592859807960955,0.0113991876122067,0.21606529209621997,0.0017164841150655054,97,False
bm25,2,bertQPP,2,0.05,0.3018790385144653,0.002655286650644157,0.24484536082474234,0.00038088964117221485,97,True
bm25,2,bertQPP(QV),2,0.05,0.23815899632070053,0.018819130442915926,0.20360824742268044,0.003130893451622874,97,False
bm25,2,bertQPP(QV),2,0.05,0.3045080656130271,0.0024250419608883105,0.2298109965635739,0.0008535554716530555,97,True
bm25,2,spatial,2,0.1,0.37218708937894546,0.00017410552104061227,0.17697594501718217,0.010225152665271457,97,False
bm25,2,spatial,2,0.1,0.27039347699771954,0.00739229401203269,0.2018900343642612,0.0033934144348203364,97,True
bm25,2,a_ratio,2,0.1,0.23334614150823235,0.02143392571628027,0.08591065292096221,0.2125219840325313,97,False
bm25,2,a_ratio,2,0.1,0.3230656232374683,0.0012483786594896086,0.22723367697594504,0.000975784420613921,97,True
bm25,2,nqc,2,0.1,0.012961384580169176,0.8997277785623718,0.015463917525773198,0.8224469251562028,97,False
bm25,2,nqc,2,0.1,0.07039539449331433,0.4932321937309503,0.04725085910652922,0.4929254477765376,97,True
bm25,2,bertQPP,2,0.1,0.2627814308105627,0.009311048487497402,0.21048109965635742,0.002255725464528707,97,False
bm25,2,bertQPP,2,0.1,0.30987795766651016,0.0020097573509399755,0.24355670103092786,0.0004088834881762593,97,True
bm25,2,bertQPP(QV),2,0.1,0.2465103875869659,0.014930511188464496,0.20274914089347082,0.003259747042536618,97,False
bm25,2,bertQPP(QV),2,0.1,0.314321795501949,0.0017159024067766953,0.22680412371134026,0.0009976667225656776,97,True
bm25,2,spatial,2,0.15,0.3710882460739131,0.00018259792586643162,0.18470790378006877,0.007355176256510775,97,False
bm25,2,spatial,2,0.15,0.2707404947739034,0.0073138209229538275,0.20317869415807563,0.0031947282487263706,97,True
bm25,2,a_ratio,2,0.15,0.24048807859757795,0.017655607022711052,0.09536082474226806,0.16642177733641728,97,False
bm25,2,a_ratio,2,0.15,0.3247604413108355,0.0011724478009258533,0.22465635738831619,0.0011140538745299275,97,True
bm25,2,nqc,2,0.15,0.013583500913200326,0.8949417839805264,0.017611683848797254,0.7982864258103413,97,False
bm25,2,nqc,2,0.15,0.07122896074393101,0.48811443038413616,0.04939862542955327,0.47347910625616985,97,True
bm25,2,bertQPP,2,0.15,0.26936891080691505,0.007628338507763523,0.22336769759450176,0.0011897860106094835,97,False
bm25,2,bertQPP,2,0.15,0.31754241480535195,0.0015278647775823447,0.24226804123711343,0.00043878992015195634,97,True
bm25,2,bertQPP(QV),2,0.15,0.254668169165662,0.01182488748543035,0.1984536082474227,0.003979453005162126,97,False
bm25,2,bertQPP(QV),2,0.15,0.3236877665929053,0.0012200013196719773,0.23109965635738836,0.0007979153488644113,97,True
bm25,2,spatial,2,0.2,0.36611351761262156,0.0002260565572513216,0.19329896907216498,0.0050318722795436996,97,False
bm25,2,spatial,2,0.2,0.2711186534678869,0.007229144072426681,0.20317869415807563,0.0031947282487263706,97,True
bm25,2,a_ratio,2,0.2,0.24624386498808426,0.015042909129335256,0.09493127147766325,0.1683392012081001,97,False
bm25,2,a_ratio,2,0.2,0.32596921245838356,0.0011208851137223062,0.2255154639175258,0.0010660691222714972,97,True
bm25,2,nqc,2,0.2,0.014282757630335291,0.8895668389780514,0.018900343642611686,0.783880730258208,97,False
bm25,2,nqc,2,0.2,0.07216393150853193,0.48240779504284337,0.05154639175257733,0.4544623656228458,97,True
bm25,2,bertQPP,2,0.2,0.2753716891197821,0.006334778748856131,0.22465635738831619,0.0011140538745299275,97,False
bm25,2,bertQPP,2,0.2,0.3245040022740415,0.0011836602929797104,0.24871134020618557,0.00030728207639036943,97,True
bm25,2,bertQPP(QV),2,0.2,0.2622369608978052,0.009463708355266456,0.1971649484536083,0.004221925130091803,97,False
bm25,2,bertQPP(QV),2,0.2,0.33208718858462494,0.0008901760382834846,0.23582474226804126,0.000621432826309228,97,True
bm25,2,spatial,2,0.25,0.35720805424897023,0.00032847142495574376,0.19759450171821308,0.0041396512632380965,97,False
bm25,2,spatial,2,0.25,0.27153172095183,0.007137640936664859,0.20274914089347082,0.003259747042536618,97,True
bm25,2,a_ratio,2,0.25,0.25006663398415957,0.013499014795731108,0.10695876288659796,0.12064011527036375,97,False
