retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,6,spatial,2,0.0,0.16448978730776204,0.11118387809412086,0.14848824188129897,0.0330393260886649,97,False
mt5,6,spatial,2,0.0,0.2617273262848834,0.010405401613219616,0.2152295632698768,0.0020035735719378268,97,True
mt5,6,a_ratio,2,0.0,0.101816873482343,0.3261959078942892,-0.002463605823068309,0.9717878984098752,97,False
mt5,6,a_ratio,2,0.0,0.15311673562954572,0.13850239363736094,0.048152295632698766,0.48941191453047816,97,True
mt5,6,nqc,2,0.0,0.007780713776261862,0.9403466390974621,-0.03919372900335946,0.5736794645976879,97,False
mt5,6,nqc,2,0.0,0.027942084980933327,0.7880890913027225,-0.028891377379619256,0.6783273496221498,97,True
mt5,6,bertQPP,2,0.0,0.14081041957763066,0.17349050041972533,0.14848824188129897,0.0330393260886649,97,False
mt5,6,bertQPP,2,0.0,0.19599368006375198,0.0569718559980591,0.19641657334826426,0.004807838234548835,97,True
mt5,6,bertQPP(QV),2,0.0,0.05863374633145492,0.5724741426073593,0.08443449048152295,0.22547825232922347,97,False
mt5,6,bertQPP(QV),2,0.0,0.12299947789461772,0.23503236992760634,0.14580067189249718,0.036347013166569686,97,True
mt5,6,spatial,2,0.05,0.16868733043510814,0.1022319515164448,0.15386338185890255,0.02719083400978642,97,False
mt5,6,spatial,2,0.05,0.26175971607505844,0.010395560659590181,0.21478163493840985,0.00204737999154702,97,True
mt5,6,a_ratio,2,0.05,0.10214756175174444,0.32461887345883755,-0.002911534154535274,0.9666611818921185,97,False
mt5,6,a_ratio,2,0.05,0.15348964767901058,0.13753262030186403,0.05039193729003359,0.469437003954868,97,True
mt5,6,nqc,2,0.05,0.013110779584622242,0.8996513541428057,0.07144456886898096,0.3050736102968451,97,False
mt5,6,nqc,2,0.05,0.036969638559980034,0.7220750660643449,0.10011198208286673,0.15067665385961862,97,True
mt5,6,bertQPP,2,0.05,0.1448649402443976,0.16131059179076432,0.14893617021276595,0.03251388178114424,97,False
mt5,6,bertQPP,2,0.05,0.20022465848813176,0.05171936445779215,0.20268756998880177,0.0036182560073395,97,True
mt5,6,bertQPP(QV),2,0.05,0.06279229131644637,0.5454990134907373,0.09473684210526315,0.17383519940203673,97,False
mt5,6,bertQPP(QV),2,0.05,0.12805710018403557,0.2161903331629481,0.15475923852183648,0.026308482140364273,97,True
mt5,6,spatial,2,0.1,0.17280874847150335,0.09400135137484682,0.15655095184770434,0.02461777387779206,97,False
mt5,6,spatial,2,0.1,0.2617929197666139,0.010385480876552689,0.21388577827547592,0.0021376400192324218,97,True
mt5,6,a_ratio,2,0.1,0.1025145084798839,0.32287464941503663,-0.0033594624860022394,0.9615358430254253,97,False
mt5,6,a_ratio,2,0.1,0.15390261690243262,0.13646469640422298,0.05218365061590145,0.45378722421084694,97,True
mt5,6,nqc,2,0.1,0.019033604154220653,0.8547373839850383,0.09742441209406494,0.1619436431351312,97,False
mt5,6,nqc,2,0.1,0.04689605050174971,0.6517851858096069,0.12474804031354982,0.073324516957217,97,True
mt5,6,bertQPP,2,0.1,0.14922163756594725,0.1489436669557774,0.15251959686450167,0.028562209709920745,97,False
mt5,6,bertQPP,2,0.1,0.20463067204764301,0.04668001226081412,0.20044792833146693,0.004008321623976787,97,True
mt5,6,bertQPP(QV),2,0.1,0.06735599003305291,0.5166285515069126,0.09742441209406494,0.1619436431351312,97,False
mt5,6,bertQPP(QV),2,0.1,0.13342973561193797,0.19737436729831362,0.161030235162374,0.020796970550766975,97,True
mt5,6,spatial,2,0.15,0.17676295071690973,0.08660486633566548,0.16147816349384095,0.020444955611814655,97,False
mt5,6,spatial,2,0.15,0.2618266069682701,0.010375263056413562,0.21433370660694287,0.0020920635807292706,97,True
mt5,6,a_ratio,2,0.15,0.10292401205119867,0.32093525030928005,-0.0020156774916013434,0.976915780921604,97,False
mt5,6,a_ratio,2,0.15,0.15436244593847076,0.13528301569296255,0.05307950727883538,0.4460740446913304,97,True
mt5,6,nqc,2,0.15,0.025612437651725384,0.8053921225163596,0.11354983202687569,0.10309073111759114,97,False
mt5,6,nqc,2,0.15,0.05772833169081022,0.5784288111396935,0.13818589025755879,0.047288076833725025,97,True
mt5,6,bertQPP,2,0.15,0.15388967033313022,0.1364980799019245,0.15475923852183648,0.026308482140364273,97,False
mt5,6,bertQPP,2,0.15,0.2091822194432415,0.04190813127083174,0.2071668533034714,0.002939845288762419,97,True
mt5,6,bertQPP(QV),2,0.15,0.07236674421619312,0.4858523614946456,0.10324748040313549,0.13829858556408606,97,False
mt5,6,bertQPP(QV),2,0.15,0.1391105914843674,0.17879318753180892,0.16640537513997758,0.016902934411902562,97,True
mt5,6,spatial,2,0.2,0.1804386331379879,0.08015126151371282,0.1659574468085106,0.01720103698940136,97,False
mt5,6,spatial,2,0.2,0.2618602513750693,0.010365067000841886,0.21388577827547592,0.0021376400192324218,97,True
mt5,6,a_ratio,2,0.2,0.10338391616545882,0.3187661011468211,0.0006718924972004478,0.9923043058386752,97,False
mt5,6,a_ratio,2,0.2,0.15487756505780448,0.13396850291486062,0.05576707726763717,0.42338782685983556,97,True
mt5,6,nqc,2,0.2,0.032904784631837346,0.7515803852510282,0.11578947368421051,0.09647230985144065,97,False
mt5,6,nqc,2,0.2,0.06941429618777413,0.5038673024589239,0.15027995520716683,0.03098028802508602,97,True
mt5,6,bertQPP,2,0.2,0.15886724101795122,0.12411435590455451,0.16282194848824186,0.019419908146090244,97,False
mt5,6,bertQPP,2,0.2,0.21383133211975042,0.0374604293109774,0.20940649496080624,0.0026461349497702313,97,True
mt5,6,bertQPP(QV),2,0.2,0.07786512955825847,0.45323772093897335,0.10593505039193728,0.12832563381433573,97,False
mt5,6,bertQPP(QV),2,0.2,0.1450773744029485,0.16069041544259982,0.16237402015677488,0.019756487080997767,97,True
mt5,6,spatial,2,0.25,0.1837052623938783,0.07474388784389033,0.16774916013437846,0.016035661935946455,97,False
mt5,6,spatial,2,0.25,0.2618930297415223,0.010355141838496494,0.21478163493840985,0.00204737999154702,97,True
mt5,6,a_ratio,2,0.25,0.10390411353543544,0.3163239862947747,0.0033594624860022394,0.9615358430254253,97,False
mt5,6,a_ratio,2,0.25,0.1554585479566383,0.13249760253469656,0.05890257558790593,0.39779331946062424,97,True
mt5,6,nqc,2,0.25,0.04095249288188716,0.6935538837737208,0.11847704367301232,0.08898375501087186,97,False
mt5,6,nqc,2,0.25,0.08181633386363554,0.43057219557104964,0.15162374020156774,0.029509204613234728,97,True
mt5,6,bertQPP,2,0.25,0.16413445722084274,0.11196877321448552,0.16416573348264274,0.018440051342965995,97,False
mt5,6,bertQPP,2,0.25,0.21850505664904324,0.03339453686931527,0.21164613661814108,0.0023794806099100224,97,True
mt5,6,bertQPP(QV),2,0.25,0.08388566086493922,0.41896488121517234,0.11489361702127658,0.09907769534708766,97,False
mt5,6,bertQPP(QV),2,0.25,0.15128579659836006,0.143339157049372,0.17088465845464726,0.01416253929862439,97,True
mt5,6,spatial,2,0.3,0.18641698380788443,0.0704812392579736,0.1717805151175812,0.01366410613944806,97,False
mt5,6,spatial,2,0.3,0.26192366328577377,0.01034587364205463,0.21478163493840985,0.00204737999154702,97,True
mt5,6,a_ratio,2,0.3,0.10449725973748386,0.3135541862160637,0.006047032474804031,0.9308245684811669,97,False
mt5,6,a_ratio,2,0.3,0.15611883598138201,0.13084089633543378,0.06114221724524076,0.380095830698144,97,True
mt5,6,nqc,2,0.3,0.049766683153561,0.6319804877106068,0.11937290033594625,0.08659425669803375,97,False
mt5,6,nqc,2,0.3,0.09468737560688356,0.36138260679948303,0.15027995520716683,0.03098028802508602,97,True
mt5,6,bertQPP,2,0.3,0.1696429662604674,0.10027500107361054,0.1713325867861142,0.013911352047459765,97,False
mt5,6,bertQPP,2,0.3,0.22309763232566804,0.029767593852476123,0.2241881298992161,0.0012895030179746543,97,True
mt5,6,bertQPP(QV),2,0.3,0.0904489519498718,0.38336919081659054,0.11847704367301232,0.08898375501087186,97,False
mt5,6,bertQPP(QV),2,0.3,0.1576616636576177,0.12703149321785695,0.16998880179171333,0.014676947439448362,97,True
mt5,6,spatial,2,0.35,0.18842026116743524,0.06745997771954358,0.1753639417693169,0.011821917200309093,97,False
mt5,6,spatial,2,0.35,0.2619501635002798,0.010337861846053209,0.21433370660694287,0.0020920635807292706,97,True
mt5,6,a_ratio,2,0.35,0.10517980676787889,0.31038640336989454,0.0047032474804031355,0.946170206183871,97,False
mt5,6,a_ratio,2,0.35,0.15687577551623288,0.1289611834933215,0.06651735722284434,0.3396374178787024,97,True
mt5,6,nqc,2,0.35,0.05930692773195226,0.5680654569667684,0.11623740201567748,0.09519032744181302,97,False
mt5,6,nqc,2,0.35,0.10765996388656202,0.2990512787742976,0.1534154535274356,0.02764150751406383,97,True
mt5,6,bertQPP,2,0.35,0.17530155733317204,0.08928266342874447,0.18342665173572226,0.008459468207680244,97,False
mt5,6,bertQPP,2,0.35,0.22746185626582974,0.026635442081102263,0.2282194848824188,0.001052224694788746,97,True
