retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,4,spatial,2,0.0,0.318285473299833,0.0014872240964584683,0.18513745704467358,0.007219338175415614,97,False
mt5,4,spatial,2,0.0,0.26149099268375847,0.009676429623858606,0.21864261168384883,0.0015100189795415188,97,True
mt5,4,a_ratio,2,0.0,0.11997186859910867,0.2417992531320493,0.026202749140893475,0.7037735989090746,97,False
mt5,4,a_ratio,2,0.0,0.16849794209256214,0.0989802138303857,0.0777491408934708,0.2592237212301055,97,True
mt5,4,nqc,2,0.0,0.1170800551761512,0.2534169128609223,0.007302405498281788,0.9156092108578661,97,False
mt5,4,nqc,2,0.0,0.13435613056345522,0.1895005970742057,0.021048109965635744,0.7600372759154744,97,True
mt5,4,bertQPP,2,0.0,0.18687182180423795,0.06683297801357464,0.17268041237113405,0.01221789425088413,97,False
mt5,4,bertQPP,2,0.0,0.23402702931685637,0.021046077181218887,0.23152920962199317,0.0007801296905645403,97,True
mt5,4,bertQPP(QV),2,0.0,0.11856512946844466,0.24740381725633828,0.13187285223367698,0.055668220302014286,97,False
mt5,4,bertQPP(QV),2,0.0,0.18284602341843736,0.07303305164834122,0.18384879725085912,0.0076337511300162714,97,True
mt5,4,spatial,2,0.05,0.3241167623594917,0.0012007767445010665,0.1911512027491409,0.005540236417616152,97,False
mt5,4,spatial,2,0.05,0.26185733447008136,0.009571444644549287,0.21950171821305847,0.0014464512863097319,97,True
mt5,4,a_ratio,2,0.05,0.12050516191838602,0.23969773320647278,0.026202749140893475,0.7037735989090746,97,False
mt5,4,a_ratio,2,0.05,0.1690754211185866,0.09781201588732134,0.08075601374570447,0.24125289471425693,97,True
mt5,4,nqc,2,0.05,0.1329591526404733,0.1941868318226938,0.13316151202749144,0.05331954320676675,97,False
mt5,4,nqc,2,0.05,0.15664116995948163,0.12547009679616122,0.1709621993127148,0.013106785247853048,97,True
mt5,4,bertQPP,2,0.05,0.1932376993438802,0.05790529412529225,0.1752577319587629,0.010984624932232429,97,False
mt5,4,bertQPP,2,0.05,0.24034357566926925,0.017725945813905984,0.23582474226804126,0.000621432826309228,97,True
mt5,4,bertQPP(QV),2,0.05,0.12528272090072373,0.22143545380425894,0.14089347079037803,0.040901875311072,97,False
mt5,4,bertQPP(QV),2,0.05,0.19028134149758907,0.06192193374539556,0.19158075601374575,0.0054350017041903615,97,True
mt5,4,spatial,2,0.1,0.3293307628057396,0.0009881503931462238,0.20060137457044677,0.0036032888355043277,97,False
mt5,4,spatial,2,0.1,0.2622591554323131,0.009457442708264504,0.21993127147766325,0.0014156009702633058,97,True
mt5,4,a_ratio,2,0.1,0.1210970654610837,0.23738012821866764,0.027491408934707907,0.6899437658549277,97,False
mt5,4,a_ratio,2,0.1,0.16971533628215835,0.09653020660112331,0.08118556701030928,0.23875904036666062,97,True
mt5,4,nqc,2,0.1,0.1492919876070875,0.1444310715920913,0.13530927835051548,0.04958921997609662,97,False
mt5,4,nqc,2,0.1,0.1790497769717799,0.07929603052146945,0.16881443298969073,0.014298004272030715,97,True
mt5,4,bertQPP,2,0.1,0.2000333430186239,0.04947642033146108,0.17955326460481102,0.009173476196585428,97,False
mt5,4,bertQPP,2,0.1,0.24692982506513578,0.014755100501037814,0.23840206185567014,0.0005412133012575864,97,True
mt5,4,bertQPP(QV),2,0.1,0.13258316054807434,0.19546229237294094,0.14561855670103094,0.03459309466060896,97,False
mt5,4,bertQPP(QV),2,0.1,0.19812948557117643,0.051728757720608774,0.1984536082474227,0.003979453005162126,97,True
mt5,4,spatial,2,0.15,0.3336756292058184,0.00083782489977668,0.20833333333333337,0.0025015666651811157,97,False
mt5,4,spatial,2,0.15,0.2627017881538351,0.00933324301071406,0.21993127147766325,0.0014156009702633058,97,True
mt5,4,a_ratio,2,0.15,0.12175778055308967,0.234811546309958,0.029639175257731964,0.6671244311500414,97,False
mt5,4,a_ratio,2,0.15,0.17042836340193743,0.09511756400790633,0.08333333333333336,0.22656268559471548,97,True
mt5,4,nqc,2,0.15,0.16547984804683252,0.1052648709202338,0.14261168384879727,0.03850326567762371,97,False
mt5,4,nqc,2,0.15,0.2004313500886877,0.04901594474903599,0.17955326460481102,0.009173476196585428,97,True
mt5,4,bertQPP,2,0.15,0.20724954322336653,0.04166185328135591,0.18213058419243988,0.008219435652041644,97,False
mt5,4,bertQPP,2,0.15,0.25374151008672646,0.012146646479272044,0.2414089347079038,0.0004598488311252096,97,True
mt5,4,bertQPP(QV),2,0.15,0.14049726884211852,0.1698710638537374,0.1434707903780069,0.037349490378258986,97,False
mt5,4,bertQPP(QV),2,0.15,0.20635743338625706,0.042568396496469096,0.2014604810996564,0.0034621026042757834,97,True
mt5,4,spatial,2,0.2,0.3368706185452409,0.0007409407618251503,0.21606529209621997,0.0017164841150655054,97,False
mt5,4,spatial,2,0.2,0.26319166572354513,0.009197458287110188,0.2203608247422681,0.0013853583021557498,97,True
mt5,4,a_ratio,2,0.2,0.12250001527517691,0.23194922508056717,0.030068728522336774,0.6625964496656107,97,False
mt5,4,a_ratio,2,0.2,0.1712277511566133,0.09355325564941559,0.0854810996563574,0.2148174024411691,97,True
mt5,4,nqc,2,0.2,0.18075965075177183,0.07642388355899346,0.1439003436426117,0.036783724578164194,97,False
mt5,4,nqc,2,0.2,0.2195209095946909,0.030739525944593463,0.17697594501718217,0.010225152665271457,97,True
mt5,4,bertQPP,2,0.2,0.2148510074543536,0.03457063403971238,0.18127147766323026,0.008527096049992753,97,False
mt5,4,bertQPP,2,0.2,0.26070710429955474,0.0099044726106426,0.24183848797250862,0.0004492042155364218,97,True
mt5,4,bertQPP(QV),2,0.2,0.14903803739884208,0.14512289840788448,0.1469072164948454,0.033024149712135395,97,False
mt5,4,bertQPP(QV),2,0.2,0.21490210248854347,0.034526639656005824,0.202319587628866,0.003325969220576063,97,True
mt5,4,spatial,2,0.25,0.33862192225790455,0.0006922891283727182,0.21907216494845363,0.0014779202366871586,97,False
mt5,4,spatial,2,0.25,0.26373661128294795,0.009048451100034188,0.2216494845360825,0.001298168853613724,97,True
mt5,4,a_ratio,2,0.25,0.12333980232107566,0.22874020620050578,0.032646048109965645,0.6356917335694203,97,False
mt5,4,a_ratio,2,0.25,0.17213014271187238,0.09181186107353034,0.08676975945017183,0.2079844017382293,97,True
mt5,4,nqc,2,0.25,0.19430716003989956,0.056505831602526584,0.14218213058419246,0.039091423487606906,97,False
mt5,4,nqc,2,0.25,0.23522608613039114,0.020377689507696126,0.17310996563573885,0.01200419316896961,97,True
mt5,4,bertQPP,2,0.25,0.22276325209238848,0.02829596788047273,0.1902920962199313,0.005756239608165468,97,False
