retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,10,spatial,2,0.0,0.19187714354068994,0.06109336801181786,0.13245614035087716,0.05590173788646047,97,False
mt5,10,spatial,2,0.0,0.26834011303346716,0.008207493254187091,0.18815789473684208,0.006612180905745843,97,True
mt5,10,a_ratio,2,0.0,0.061891594008617726,0.549144655700065,-0.04780701754385964,0.49018107551697765,97,False
mt5,10,a_ratio,2,0.0,0.11393739789351523,0.269014780941137,0.00043859649122807013,0.9949490522405066,97,True
mt5,10,nqc,2,0.0,0.09074999825966647,0.37922051531436146,-0.020175438596491225,0.7708972462356571,97,False
mt5,10,nqc,2,0.0,0.11545077572679799,0.26266506967614117,-0.005263157894736841,0.9394464677531641,97,True
mt5,10,bertQPP,2,0.0,0.2565835716146788,0.01162061342854896,0.181578947368421,0.008772032874754584,97,False
mt5,10,bertQPP,2,0.0,0.30098421488547694,0.0028841489732294927,0.23201754385964907,0.0008115744326137436,97,True
mt5,10,bertQPP(QV),2,0.0,0.22327157634031308,0.028769429496273383,0.14605263157894735,0.035027066920463666,97,False
mt5,10,bertQPP(QV),2,0.0,0.28490260995030364,0.004901237504420228,0.18508771929824558,0.007552277732226657,97,True
mt5,10,spatial,2,0.05,0.20142977985093108,0.04907163355314274,0.1359649122807017,0.04971074224007309,97,False
mt5,10,spatial,2,0.05,0.2688700532477497,0.008077001046802255,0.18859649122807015,0.006486839186137605,97,True
mt5,10,a_ratio,2,0.05,0.06249067123428005,0.545277303858306,-0.046929824561403495,0.49817762339289917,97,False
mt5,10,a_ratio,2,0.05,0.11460518717633458,0.2662002563956839,0.0021929824561403503,0.9747493089119874,97,True
mt5,10,nqc,2,0.05,0.09456000594300348,0.35944978128778315,0.033333333333333326,0.6304344442905402,97,False
mt5,10,nqc,2,0.05,0.12039674432546081,0.24262709964069878,0.06842105263157894,0.3233717236427517,97,True
mt5,10,bertQPP,2,0.05,0.26406472044540386,0.009329951238727261,0.18377192982456136,0.007990630052244877,97,False
mt5,10,bertQPP,2,0.05,0.30843674060351345,0.0022328787261666734,0.23421052631578942,0.0007236220598486794,97,True
mt5,10,bertQPP(QV),2,0.05,0.23097505908060134,0.023565053755783234,0.1508771929824561,0.029429833054879267,97,False
mt5,10,bertQPP(QV),2,0.05,0.29294739078665827,0.003773289062685668,0.19122807017543855,0.005778660719514659,97,True
mt5,10,spatial,2,0.1,0.2115583924964937,0.03853014374053083,0.14166666666666664,0.04088043032540512,97,False
mt5,10,spatial,2,0.1,0.26945467398201023,0.007935167491913864,0.1894736842105263,0.006242548211379331,97,True
mt5,10,a_ratio,2,0.1,0.06315631064948204,0.5409959185104993,-0.04605263157894736,0.5062430437149774,97,False
mt5,10,a_ratio,2,0.1,0.11534636629178369,0.263099843969192,0.0021929824561403503,0.9747493089119874,97,True
mt5,10,nqc,2,0.1,0.09878816526268447,0.33827055426818403,0.05438596491228069,0.43246655672176115,97,False
mt5,10,nqc,2,0.1,0.12586988002802207,0.2217154066944873,0.07982456140350876,0.24926153279470387,97,True
mt5,10,bertQPP,2,0.1,0.27218463841505586,0.0073015075310685655,0.18333333333333332,0.008141731588545092,97,False
mt5,10,bertQPP,2,0.1,0.31638560363245216,0.0016871047742388525,0.237719298245614,0.0006011104754053054,97,True
mt5,10,bertQPP(QV),2,0.1,0.23935931072267552,0.018835876300441905,0.15526315789473683,0.025027037161781087,97,False
mt5,10,bertQPP(QV),2,0.1,0.301508244903829,0.0028333146582671404,0.19780701754385963,0.004303135489039045,97,True
mt5,10,spatial,2,0.15,0.222249598140443,0.029528050258453977,0.14736842105263154,0.03341702989433397,97,False
mt5,10,spatial,2,0.15,0.2701028684340646,0.007780480207055219,0.18859649122807015,0.006486839186137605,97,True
mt5,10,a_ratio,2,0.15,0.06390024700425942,0.5362305684887455,-0.04605263157894736,0.5062430437149774,97,False
