1030303	0.7705914378166199
1037496	0.47330427169799805
1043135	0.1708396077156067
1051399	0.43610328435897827
1064670	0.6587738394737244
1071750	0.4928399920463562
1105792	0.18506193161010742
1106979	0.2420985996723175
1108651	0.3394497334957123
1109707	0.10924114286899567
1110678	0.40651974081993103
1113256	0.49781423807144165
1115210	0.3689967393875122
1116380	0.14693620800971985
1121353	0.13300475478172302
1122767	0.1495300978422165
1127540	0.2789906859397888
1131069	0.5066495537757874
1132532	0.18989744782447815
1133579	0.1363108903169632
1136043	0.4429708421230316
1136047	0.4649640917778015
1136962	0.6152562499046326
118440	0.17416971921920776
121171	0.1058192253112793
135802	0.477751761674881
141630	0.046865202486515045
156498	0.24435803294181824
169208	0.3889220356941223
174463	0.31358352303504944
23849	0.34724077582359314
258062	0.18827342987060547
324585	0.2461431622505188
330975	0.06854753941297531
332593	0.16786710917949677
336901	0.4787740707397461
390360	0.5225782990455627
405163	0.1300322562456131
42255	0.6846532821655273
47210	0.26831120252609253
555530	0.06596986204385757
583468	0.1916608065366745
640502	0.04972012713551521
67316	0.13172580301761627
673670	0.42489007115364075
701453	0.3175221383571625
730539	0.22550909221172333
768208	0.4323080778121948
877809	0.14380699396133423
911232	0.529024600982666
914916	0.14582248032093048
938400	0.061721496284008026
940547	0.07764377444982529
997622	0.2994272708892822
