1030303	0.7705914378166199
1037496	0.47330403327941895
1043135	0.17083950340747833
1051399	0.4361032247543335
1064670	0.6206329464912415
1071750	0.4551266133785248
1105792	0.185061976313591
1106979	0.23247872292995453
1108651	0.33944985270500183
1109707	0.10924112051725388
1110678	0.5049195289611816
1113256	0.49781399965286255
1115210	0.3689967691898346
1116380	0.14460739493370056
1121353	0.13300469517707825
1122767	0.06954833120107651
1127540	0.27899062633514404
1131069	0.5066497325897217
1132532	0.04279223456978798
1133579	0.08493538945913315
1136043	0.44297102093696594
1136047	0.3815159797668457
1136962	0.6152559518814087
118440	0.17416971921920776
121171	0.09978240728378296
135802	0.5869737267494202
141630	0.0464179553091526
156498	0.24435752630233765
169208	0.3187662363052368
174463	0.3135831952095032
23849	0.2075573056936264
258062	0.11113099008798599
324585	0.31861770153045654
330975	0.04933972656726837
332593	0.2703522741794586
336901	0.47877416014671326
390360	0.2762320935726166
405163	0.21660277247428894
42255	0.6846535205841064
47210	0.2979270815849304
555530	0.24097755551338196
583468	0.4762688875198364
640502	0.0802333727478981
67316	0.13172566890716553
673670	0.4987831711769104
701453	0.3175223469734192
730539	0.22550874948501587
768208	0.4323083162307739
877809	0.1534615457057953
911232	0.5290243625640869
914916	0.14582237601280212
938400	0.08482462912797928
940547	0.03588349372148514
997622	0.3350581228733063
