156493_0_0	0.2903279960155487
156493_0_1	0.25023525953292847
156493_0_2	0.3233570456504822
156493_0_3	0.3021240234375
156493_0_4	0.4004429280757904
1110199_0_0	0.10448270291090012
1110199_0_1	0.11996693164110184
1110199_0_2	0.11404228955507278
1110199_0_3	0.13068944215774536
1110199_0_4	0.08787011355161667
1063750_0_0	0.22748051583766937
1063750_0_1	0.19743508100509644
1063750_0_2	0.32551902532577515
1063750_0_3	0.20669157803058624
1063750_0_4	0.30742189288139343
130510_0_0	0.19646799564361572
130510_0_1	0.15784801542758942
130510_0_2	0.18971820175647736
130510_0_3	0.17697934806346893
130510_0_4	0.1487809121608734
489204_0_0	0.27577415108680725
489204_0_1	0.26259976625442505
489204_0_2	0.22051751613616943
489204_0_3	0.15358586609363556
489204_0_4	0.34504738450050354
573724_0_0	0.6348246932029724
573724_0_1	0.6017889380455017
573724_0_2	0.5574849247932434
573724_0_3	0.6139815449714661
573724_0_4	0.31758737564086914
168216_0_0	0.34269461035728455
168216_0_1	0.3398570716381073
168216_0_2	0.19787469506263733
168216_0_3	0.11489025503396988
168216_0_4	0.4585920572280884
1133167_0_0	0.3491051197052002
1133167_0_1	0.3131864666938782
1133167_0_2	0.29231002926826477
1133167_0_3	0.40968337655067444
1133167_0_4	0.23187270760536194
527433_0_0	0.43183887004852295
527433_0_1	0.4945518374443054
527433_0_2	0.15293903648853302
527433_0_3	0.5800259709358215
527433_0_4	0.4834669530391693
1037798_0_0	0.18140581250190735
1037798_0_1	0.15776070952415466
1037798_0_2	0.21906472742557526
1037798_0_3	0.6256101727485657
1037798_0_4	0.47380271553993225
915593_0_0	0.5014259219169617
915593_0_1	0.5251027345657349
915593_0_2	0.4902684986591339
915593_0_3	0.39547714591026306
915593_0_4	0.5499519109725952
264014_0_0	0.406912624835968
264014_0_1	0.32686930894851685
264014_0_2	0.2962767481803894
264014_0_3	0.32262277603149414
264014_0_4	0.41725724935531616
1121402_0_0	0.5130369067192078
1121402_0_1	0.3767576217651367
1121402_0_2	0.42843857407569885
1121402_0_3	0.456822007894516
1121402_0_4	0.45094534754753113
962179_0_0	0.6487095355987549
962179_0_1	0.6763709187507629
962179_0_2	0.6065229773521423
962179_0_3	0.6694526672363281
962179_0_4	0.6808233261108398
1117099_0_0	0.30658483505249023
1117099_0_1	0.3175297975540161
1117099_0_2	0.13015508651733398
1117099_0_3	0.15061701834201813
1117099_0_4	0.19655969738960266
148538_0_0	0.11680629849433899
148538_0_1	0.17838507890701294
148538_0_2	0.13673895597457886
148538_0_3	0.1406904011964798
148538_0_4	0.10237186402082443
451602_0_0	0.27527204155921936
451602_0_1	0.45129430294036865
451602_0_2	0.4593367874622345
451602_0_3	0.24117188155651093
451602_0_4	0.31577789783477783
359349_0_0	0.22218012809753418
359349_0_1	0.20066560804843903
359349_0_2	0.2445780336856842
359349_0_3	0.2255534678697586
359349_0_4	0.21415838599205017
1115776_0_0	0.24404078722000122
1115776_0_1	0.5728092193603516
1115776_0_2	0.5377150774002075
1115776_0_3	0.6461628675460815
1115776_0_4	0.26467758417129517
1112341_0_0	0.28575393557548523
1112341_0_1	0.3117600083351135
1112341_0_2	0.21879462897777557
1112341_0_3	0.4384298324584961
1112341_0_4	0.2160036712884903
131843_0_0	0.3364805281162262
131843_0_1	0.48300617933273315
131843_0_2	0.3717225193977356
131843_0_3	0.49574345350265503
131843_0_4	0.1786809265613556
104861_0_0	0.09657160937786102
104861_0_1	0.15881294012069702
104861_0_2	0.10553638637065887
104861_0_3	0.07407871633768082
104861_0_4	0.20616687834262848
833860_0_0	0.21406279504299164
833860_0_1	0.3923061192035675
833860_0_2	0.4711603820323944
833860_0_3	0.21975819766521454
833860_0_4	0.24942076206207275
207786_0_0	0.6006672382354736
207786_0_1	0.3918134570121765
207786_0_2	0.40759968757629395
207786_0_3	0.1220279335975647
207786_0_4	0.2313658893108368
1114819_0_0	0.5428080558776855
1114819_0_1	0.5357925891876221
1114819_0_2	0.5551689863204956
1114819_0_3	0.6158819794654846
1114819_0_4	0.44940823316574097
183378_0_0	0.09717421978712082
183378_0_1	0.1127161979675293
183378_0_2	0.10525408387184143
183378_0_3	0.07085475325584412
183378_0_4	0.07873445004224777
1106007_0_0	0.1407255083322525
1106007_0_1	0.23624509572982788
1106007_0_2	0.16199398040771484
1106007_0_3	0.16789935529232025
1106007_0_4	0.09466405212879181
1124210_0_0	0.15579451620578766
1124210_0_1	0.16187000274658203
1124210_0_2	0.32247447967529297
1124210_0_3	0.23279939591884613
1124210_0_4	0.14825212955474854
490595_0_0	0.6184183955192566
490595_0_1	0.2743556499481201
490595_0_2	0.719990611076355
490595_0_3	0.6003143191337585
490595_0_4	0.6113495826721191
1103812_0_0	0.362534761428833
1103812_0_1	0.5341836810112
1103812_0_2	0.5238179564476013
1103812_0_3	0.5780640840530396
1103812_0_4	0.5286705493927002
87181_0_0	0.16660794615745544
87181_0_1	0.15729233622550964
87181_0_2	0.1491089165210724
87181_0_3	0.13332904875278473
87181_0_4	0.1714777946472168
443396_0_0	0.14349526166915894
443396_0_1	0.3922480046749115
443396_0_2	0.6874818205833435
443396_0_3	0.17281152307987213
443396_0_4	0.19746549427509308
1121709_0_0	0.4977509081363678
1121709_0_1	0.5504955053329468
1121709_0_2	0.492201030254364
1121709_0_3	0.43966105580329895
1121709_0_4	0.5039014220237732
87452_0_0	0.32071930170059204
87452_0_1	0.28845131397247314
87452_0_2	0.493348628282547
87452_0_3	0.17700137197971344
87452_0_4	0.20870307087898254
855410_0_0	0.2784428894519806
855410_0_1	0.337404727935791
855410_0_2	0.21480146050453186
855410_0_3	0.27392613887786865
855410_0_4	0.2582712173461914
1114646_0_0	0.505226731300354
1114646_0_1	0.33253759145736694
1114646_0_2	0.32286548614501953
1114646_0_3	0.523576021194458
1114646_0_4	0.48462361097335815
19335_0_0	0.2426379770040512
19335_0_1	0.08702030777931213
19335_0_2	0.20814284682273865
19335_0_3	0.14425837993621826
19335_0_4	0.1909673660993576
47923_0_0	0.19169378280639648
47923_0_1	0.2803145945072174
47923_0_2	0.4310099482536316
47923_0_3	0.2781345248222351
47923_0_4	0.4273710250854492
405717_0_0	0.37998050451278687
405717_0_1	0.45249706506729126
405717_0_2	0.356537401676178
405717_0_3	0.35006198287010193
405717_0_4	0.40149104595184326
182539_0_0	0.1479761004447937
182539_0_1	0.15549443662166595
182539_0_2	0.3454686105251312
182539_0_3	0.16227328777313232
182539_0_4	0.2102617472410202
1113437_0_0	0.19080965220928192
1113437_0_1	0.5622376799583435
1113437_0_2	0.5024289488792419
1113437_0_3	0.5423851609230042
1113437_0_4	0.6044408679008484
1129237_0_0	0.28014883399009705
1129237_0_1	0.24350155889987946
1129237_0_2	0.2462339848279953
1129237_0_3	0.30203142762184143
1129237_0_4	0.14962638914585114
146187_0_0	0.3213442862033844
146187_0_1	0.2715761363506317
146187_0_2	0.32320812344551086
146187_0_3	0.3106541633605957
146187_0_4	0.3084237575531006
1030303_0_0	0.5416544079780579
1030303_0_1	0.6036032438278198
1030303_0_2	0.3261350989341736
1030303_0_3	0.27610698342323303
1030303_0_4	0.26178908348083496
1037496_0_0	0.04372016713023186
1037496_0_1	0.036742404103279114
1037496_0_2	0.7418524026870728
1037496_0_3	0.03627023473381996
1043135_0_0	0.5532259345054626
1043135_0_1	0.4770382046699524
1043135_0_2	0.582996666431427
1043135_0_3	0.5472920536994934
1043135_0_4	0.6838016510009766
1051399_0_0	0.43970704078674316
1051399_0_1	0.44207918643951416
1051399_0_2	0.3856106996536255
1051399_0_3	0.47818058729171753
1051399_0_4	0.3644055426120758
1064670_0_0	0.3505914807319641
1064670_0_1	0.45420920848846436
1064670_0_2	0.4018993377685547
1064670_0_3	0.44236740469932556
1064670_0_4	0.3694976568222046
1071750_0_0	0.4383693039417267
1071750_0_1	0.4383693039417267
1071750_0_2	0.42704370617866516
1071750_0_3	0.33435311913490295
1071750_0_4	0.4572954773902893
1105792_0_0	0.10920210927724838
1105792_0_1	0.27365219593048096
1105792_0_2	0.22239194810390472
1105792_0_3	0.23317524790763855
1105792_0_4	0.20681464672088623
1106979_0_0	0.3820713758468628
1106979_0_1	0.2675737142562866
1106979_0_2	0.2618105113506317
1106979_0_3	0.4174441695213318
1106979_0_4	0.49658113718032837
1108651_0_0	0.31134968996047974
1108651_0_1	0.14472973346710205
1108651_0_2	0.3747002184391022
1108651_0_3	0.38461342453956604
1108651_0_4	0.1724197119474411
1109707_0_0	0.1896619200706482
1109707_0_1	0.1836930513381958
1109707_0_2	0.13568665087223053
1109707_0_3	0.19937090575695038
1109707_0_4	0.2758244276046753
1110678_0_0	0.40557584166526794
1110678_0_1	0.5734274983406067
1110678_0_2	0.6413058042526245
1110678_0_3	0.6321252584457397
1110678_0_4	0.43824902176856995
1113256_0_0	0.36382564902305603
1113256_0_1	0.35221442580223083
1113256_0_2	0.4945259392261505
1113256_0_3	0.5161572098731995
1113256_0_4	0.4660407304763794
1115210_0_0	0.4156806170940399
1115210_0_1	0.34367629885673523
1115210_0_2	0.4555097818374634
1115210_0_3	0.4919779598712921
1115210_0_4	0.5309655666351318
1116380_0_0	0.09731725603342056
1116380_0_1	0.17765864729881287
1116380_0_2	0.07624755799770355
1116380_0_3	0.11701478064060211
1116380_0_4	0.1232454776763916
1121353_0_0	0.2688277065753937
1121353_0_1	0.1936756819486618
1121353_0_2	0.05733023211359978
1121353_0_3	0.1167074665427208
1121353_0_4	0.21242420375347137
1122767_0_0	0.14331983029842377
1122767_0_1	0.13850684463977814
1122767_0_2	0.15296782553195953
1122767_0_3	0.16217444837093353
1122767_0_4	0.08450540900230408
1127540_0_0	0.21181432902812958
1127540_0_1	0.1354324072599411
1127540_0_2	0.36716151237487793
1127540_0_3	0.3623996376991272
1127540_0_4	0.42734917998313904
1131069_0_0	0.5566837191581726
1131069_0_1	0.5255232453346252
1131069_0_2	0.5321596264839172
1131069_0_3	0.47631552815437317
1131069_0_4	0.5484620928764343
1132532_0_0	0.24258200824260712
1132532_0_1	0.16428497433662415
1132532_0_2	0.13707906007766724
1132532_0_3	0.24873925745487213
1132532_0_4	0.18833591043949127
1133579_0_0	0.250700443983078
1133579_0_1	0.4260536730289459
1133579_0_2	0.49842214584350586
1133579_0_3	0.4554170072078705
1133579_0_4	0.21390362083911896
1136043_0_0	0.28469714522361755
1136043_0_1	0.24197736382484436
1136043_0_2	0.11274494230747223
1136043_0_3	0.2589509189128876
1136043_0_4	0.18692423403263092
1136047_0_0	0.13095900416374207
1136047_0_1	0.24319615960121155
1136047_0_2	0.10833121836185455
1136047_0_3	0.12393689155578613
1136047_0_4	0.22616443037986755
1136962_0_0	0.5236425995826721
1136962_0_1	0.24372698366641998
1136962_0_2	0.5389015674591064
1136962_0_3	0.5864351987838745
1136962_0_4	0.4613933861255646
118440_0_0	0.3074021339416504
118440_0_1	0.4877587556838989
118440_0_2	0.1956343948841095
118440_0_3	0.2707420885562897
118440_0_4	0.2962430715560913
121171_0_0	0.2971723973751068
121171_0_1	0.19313228130340576
121171_0_2	0.39141619205474854
121171_0_3	0.2555050253868103
121171_0_4	0.3194551169872284
135802_0_0	0.3965810537338257
135802_0_1	0.16845931112766266
135802_0_2	0.38091644644737244
135802_0_3	0.4940266013145447
135802_0_4	0.3860740661621094
141630_0_0	0.1296381950378418
141630_0_1	0.12494263052940369
141630_0_2	0.12588189542293549
141630_0_3	0.1160091906785965
141630_0_4	0.14526315033435822
156498_0_0	0.26171761751174927
156498_0_1	0.17409354448318481
156498_0_2	0.22630806267261505
156498_0_3	0.3051038086414337
156498_0_4	0.25782227516174316
169208_0_0	0.3885965049266815
169208_0_1	0.3387870192527771
169208_0_2	0.3678464889526367
169208_0_3	0.420960932970047
169208_0_4	0.2791259288787842
174463_0_0	0.4758930206298828
