1030303	0.20295269787311554
1037496	0.725721001625061
1043135	0.13986815512180328
1051399	0.02874692715704441
1064670	0.308645099401474
1071750	0.5708327293395996
1105792	0.1391589343547821
1106979	0.2675512731075287
1108651	0.040275268256664276
1109707	0.06299930065870285
1110678	0.050561752170324326
1113256	0.4414832890033722
1115210	0.4715038537979126
1116380	0.031554244458675385
1121353	0.16404852271080017
1122767	0.08481361716985703
1127540	0.42836761474609375
1131069	0.1441592574119568
1132532	0.04487425088882446
1133579	0.126222625374794
1136043	0.17492897808551788
1136047	0.36244893074035645
1136962	0.5553322434425354
118440	0.028242891654372215
121171	0.2209007292985916
135802	0.39527249336242676
141630	0.0710185170173645
156498	0.3068985641002655
169208	0.41562962532043457
174463	0.10863252729177475
23849	0.30925101041793823
258062	0.04249739646911621
324585	0.027518071234226227
330975	0.03275326266884804
332593	0.08307625353336334
336901	0.14246083796024323
390360	0.5045642852783203
405163	0.0995086207985878
42255	0.6414710283279419
47210	0.32629743218421936
555530	0.015954231843352318
583468	0.08346319943666458
640502	0.12517580389976501
67316	0.051567189395427704
673670	0.018862223252654076
701453	0.14584049582481384
730539	0.1903235912322998
768208	0.32577815651893616
877809	0.16148266196250916
911232	0.3495570123195648
914916	0.044463157653808594
938400	0.011684542521834373
940547	0.017468728125095367
997622	0.04076344519853592
