retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,10,spatial,2,0.0,0.033377062904937055,0.7455179611795428,0.01718213058419244,0.8031038928688624,97
tct,10,a_ratio,2,0.0,0.12032506943967171,0.2404059919205959,0.1168384879725086,0.08998850130140247,97
tct,10,nqc,2,0.0,0.1374755409635702,0.1793335293649571,0.10524054982817871,0.12672143082539938,97
tct,10,bertQPP,2,0.0,0.24060884244426767,0.017597008346410068,0.16065292096219932,0.019739903980340746,97
tct,10,bertQPP(QV),2,0.0,0.22743786537523114,0.025064137471383592,0.14218213058419246,0.039091423487606906,97
tct,10,spatial,2,0.02,0.03832028932433265,0.7094049495498133,0.021477663230240553,0.7552950224453057,97
tct,10,a_ratio,2,0.02,0.13375635943443365,0.19150241210574392,0.12714776632302408,0.06502915478137135,97
tct,10,nqc,2,0.02,0.13801581007649233,0.17761397367430154,0.10567010309278352,0.12517917667351905,97
tct,10,bertQPP,2,0.02,0.24484663158911937,0.015644229303555413,0.16151202749140894,0.01909240321886764,97
tct,10,bertQPP(QV),2,0.02,0.23156261507571446,0.0224790120490993,0.14604810996563578,0.03406318246416719,97
tct,10,spatial,2,0.04,0.04342889728048356,0.6727480150704189,0.026632302405498288,0.6991524853070341,97
tct,10,a_ratio,2,0.04,0.14729448199576212,0.14994040669398925,0.14261168384879727,0.03850326567762371,97
tct,10,nqc,2,0.04,0.13857839110634246,0.1758362774108791,0.10652920962199315,0.12213859984356254,97
tct,10,bertQPP,2,0.04,0.24923880497156087,0.013821127350408226,0.16323024054982818,0.017852894393926448,97
tct,10,bertQPP(QV),2,0.04,0.23583499057422355,0.020045302067157714,0.14862542955326463,0.03102727109196935,97
tct,10,spatial,2,0.06,0.048708268813164896,0.6356544741782657,0.030927835051546396,0.653577523351426,97
tct,10,a_ratio,2,0.06,0.16087322382875083,0.11545295060959876,0.14905498281786944,0.030544557732034724,97
tct,10,nqc,2,0.06,0.13916469113484262,0.17399756360153695,0.10695876288659796,0.12064011527036375,97
tct,10,bertQPP,2,0.06,0.25379184801997134,0.012128973787997432,0.1666666666666667,0.01558372473088864,97
tct,10,bertQPP(QV),2,0.06,0.24026103469334437,0.01776623211327747,0.14819587628865982,0.031516517606653575,97
tct,10,spatial,2,0.08,0.054163719328569726,0.5982475149413388,0.033075601374570454,0.6312527656924587,97
tct,10,a_ratio,2,0.08,0.1744215745568365,0.0875050325413545,0.154639175257732,0.024833107958687445,97
tct,10,nqc,2,0.08,0.13977623771204442,0.17209477407212165,0.10781786941580758,0.11768634646990996,97
tct,10,bertQPP,2,0.08,0.2585123600373592,0.01056819789447812,0.1679553264604811,0.014800614099959652,97
tct,10,bertQPP(QV),2,0.08,0.24484688433536272,0.015644118675707894,0.1516323024054983,0.027781654237823455,97
tct,10,spatial,2,0.1,0.05980044315945954,0.5606663685704978,0.03780068728522337,0.5833275904873889,97
tct,10,a_ratio,2,0.1,0.18786520289138092,0.06537059726561752,0.16108247422680416,0.01941379508307944,97
