retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,4,spatial,2,0.0,0.4037614090489069,4.517064367080608e-05,0.24912280701754383,0.00032351427155757553,97,False
bm25,4,spatial,2,0.0,0.2501732937929054,0.013959506461471155,0.20921052631578946,0.002530815422866084,97,True
bm25,4,a_ratio,2,0.0,0.2882861454452175,0.004394640876071033,0.08026315789473683,0.2466700962299916,97,False
bm25,4,a_ratio,2,0.0,0.33789759892324867,0.000760063929375933,0.23201754385964907,0.0008115744326137436,97,True
bm25,4,nqc,2,0.0,0.01970354342631228,0.8488828114964245,-0.008333333333333331,0.9042622467947524,97,False
bm25,4,nqc,2,0.0,0.12010795471193708,0.2437671751705969,0.06052631578947368,0.3823337405619286,97,True
bm25,4,bertQPP,2,0.0,0.1712014758316667,0.09535759302867927,0.168859649122807,0.014800278325359423,97,False
bm25,4,bertQPP,2,0.0,0.2143207230094226,0.03600874538298362,0.1964912280701754,0.004567543784697511,97,True
bm25,4,bertQPP(QV),2,0.0,0.16903733798076603,0.09968227112021084,0.17324561403508767,0.01240061333688213,97,False
bm25,4,bertQPP(QV),2,0.0,0.22666462033708634,0.026368078840486996,0.20043859649122803,0.0038155311548393224,97,True
bm25,4,spatial,2,0.05,0.3964700558638349,6.364214524683807e-05,0.250438596491228,0.0003006998134497259,97,False
bm25,4,spatial,2,0.05,0.24985899141889129,0.014084016458800686,0.21008771929824557,0.0024270312486862444,97,True
bm25,4,a_ratio,2,0.05,0.28681185881538884,0.0046093359971421145,0.07894736842105261,0.25450134933128055,97,False
bm25,4,a_ratio,2,0.05,0.335779696324083,0.0008242529557589899,0.23640350877192978,0.0006445938679827261,97,True
bm25,4,nqc,2,0.05,0.01951883638095544,0.8502828744380335,-0.007894736842105262,0.9092786999029837,97,False
bm25,4,nqc,2,0.05,0.12011481531942089,0.2437400481937486,0.06271929824561404,0.36532940366389033,97,True
bm25,4,bertQPP,2,0.05,0.1694114425846298,0.09892387481337123,0.16754385964912277,0.015595863350661914,97,False
bm25,4,bertQPP,2,0.05,0.2147969452399205,0.035588365501820714,0.19561403508771927,0.004751901569999453,97,True
bm25,4,bertQPP(QV),2,0.05,0.1670104534921646,0.10387086295501473,0.17149122807017542,0.013315695610410695,97,False
bm25,4,bertQPP(QV),2,0.05,0.22713857461378345,0.02604661338635031,0.20175438596491224,0.0035910585335480823,97,True
bm25,4,spatial,2,0.1,0.3873412831043018,9.667794304931993e-05,0.24912280701754383,0.00032351427155757553,97,False
bm25,4,spatial,2,0.1,0.24950755486413623,0.014224377931467103,0.20789473684210524,0.002694118757519195,97,True
bm25,4,a_ratio,2,0.1,0.2843527895265854,0.0049882949935168685,0.07412280701754385,0.2846873538225777,97,False
bm25,4,a_ratio,2,0.1,0.3332150008712716,0.0009085898262368425,0.23640350877192978,0.0006445938679827261,97,True
bm25,4,nqc,2,0.1,0.019313387284851602,0.8518407059170909,-0.008333333333333331,0.9042622467947524,97,False
bm25,4,nqc,2,0.1,0.12012065775175514,0.24371694874654648,0.06271929824561404,0.36532940366389033,97,True
bm25,4,bertQPP,2,0.1,0.16716202126368923,0.1035529609601245,0.16929824561403506,0.014543148107282302,97,False
bm25,4,bertQPP,2,0.1,0.21496634120659464,0.03543982979059071,0.19122807017543855,0.005778660719514659,97,True
bm25,4,bertQPP(QV),2,0.1,0.16445307220192995,0.10935062010817367,0.1671052631578947,0.01586929650651852,97,False
bm25,4,bertQPP(QV),2,0.1,0.227188236311198,0.02601312347820994,0.20307017543859646,0.0033786625934052374,97,True
bm25,4,spatial,2,0.15,0.37608538175279893,0.00015922738699349155,0.24122807017543854,0.0004981362879627977,97,False
bm25,4,spatial,2,0.15,0.24911206831242955,0.014383783331186619,0.20745614035087714,0.002750657172647581,97,True
bm25,4,a_ratio,2,0.15,0.28059786545846094,0.005620522119165372,0.07499999999999998,0.27902607466789,97,False
