retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,9,spatial,2,0.0,0.17396663854211997,0.0900485676333636,0.10745614035087717,0.12091024044629245,97,False
mt5,9,spatial,2,0.0,0.277508384772735,0.006193019007786649,0.2214912280701754,0.0013892001512035108,97,True
mt5,9,a_ratio,2,0.0,0.11277930101717444,0.27394330417172424,0.016666666666666663,0.8098979165995264,97,False
mt5,9,a_ratio,2,0.0,0.16057355294185122,0.11808944320967779,0.06666666666666665,0.33593362539214777,97,True
mt5,9,nqc,2,0.0,0.0757048493804611,0.46350392859107425,0.011842105263157893,0.8642846291310888,97,False
mt5,9,nqc,2,0.0,0.09856653829644207,0.3393607200426933,0.03464912280701754,0.6169998397695846,97,True
mt5,9,bertQPP,2,0.0,0.25938883377955174,0.010709777922638808,0.2039473684210526,0.00324348853932908,97,False
mt5,9,bertQPP,2,0.0,0.2965554123616883,0.0033475787610740665,0.2622807017543859,0.0001533264537085578,97,True
mt5,9,bertQPP(QV),2,0.0,0.24413951984782545,0.016524183303407877,0.18684210526315786,0.007001377469104526,97,False
mt5,9,bertQPP(QV),2,0.0,0.30283855962116907,0.002707861661900688,0.23201754385964907,0.0008115744326137436,97,True
mt5,9,spatial,2,0.05,0.18165240638923366,0.07651481719371465,0.11578947368421051,0.09467365840926534,97,False
mt5,9,spatial,2,0.05,0.2778405616368912,0.006129079987377971,0.22105263157894733,0.0014199974923815438,97,True
mt5,9,a_ratio,2,0.05,0.11330380104442296,0.271703713898057,0.01622807017543859,0.8148085523102466,97,False
mt5,9,a_ratio,2,0.05,0.1611375851550281,0.11678645853930086,0.06842105263157894,0.3233717236427517,97,True
mt5,9,nqc,2,0.05,0.07935513650825762,0.4421626496218808,0.06403508771929824,0.35535715174125126,97,False
mt5,9,nqc,2,0.05,0.10350657893179074,0.3155873933466031,0.10570175438596488,0.1270989390651351,97,True
mt5,9,bertQPP,2,0.05,0.26577121459365094,0.00886671795702031,0.21008771929824557,0.0024270312486862444,97,False
mt5,9,bertQPP,2,0.05,0.3027467165929486,0.0027163595156189896,0.262719298245614,0.0001494693473081943,97,True
mt5,9,bertQPP(QV),2,0.05,0.2508236946697332,0.013704884842537103,0.18991228070175434,0.006123535868103072,97,False
mt5,9,bertQPP(QV),2,0.05,0.3094991455784381,0.0021517250549924925,0.23684210526315785,0.0006297844386530204,97,True
mt5,9,spatial,2,0.1,0.18971474549638145,0.06412371449464042,0.11622807017543857,0.09343036497045672,97,False
mt5,9,spatial,2,0.1,0.2782059361024513,0.006059427084041141,0.22105263157894733,0.0014199974923815438,97,True
mt5,9,a_ratio,2,0.1,0.11388630324635657,0.2692309537161092,0.016666666666666663,0.8098979165995264,97,False
mt5,9,a_ratio,2,0.1,0.1617631553261462,0.11535433775631229,0.06885964912280701,0.3202797133432874,97,True
mt5,9,nqc,2,0.1,0.0834080111693353,0.4191296475804773,0.08815789473684209,0.20322259307674062,97,False
mt5,9,nqc,2,0.1,0.108973780520395,0.2905639442106565,0.12368421052631577,0.07423025092161463,97,True
mt5,9,bertQPP,2,0.1,0.2726490899033509,0.00719826809695619,0.21403508771929822,0.002006505794696667,97,False
mt5,9,bertQPP,2,0.1,0.3092813083469191,0.00216814475868203,0.2631578947368421,0.00014570372725545436,97,True
mt5,9,bertQPP(QV),2,0.1,0.25804659950621495,0.011137483833647382,0.1934210526315789,0.005242615402641688,97,False
mt5,9,bertQPP(QV),2,0.1,0.3164892715840907,0.0016808644899618476,0.24078947368421047,0.0005100424668924873,97,True
mt5,9,spatial,2,0.15,0.19812017868279005,0.05299379384766869,0.11973684210526314,0.08394926271711613,97,False
mt5,9,spatial,2,0.15,0.2786097088914806,0.005983270965126426,0.22192982456140345,0.001359019813248218,97,True
mt5,9,a_ratio,2,0.15,0.11453698043161567,0.2664868087863418,0.018421052631578942,0.7903319415119258,97,False
mt5,9,a_ratio,2,0.15,0.16246089926476381,0.11377306042618868,0.0675438596491228,0.32961391251233985,97,True
mt5,9,nqc,2,0.15,0.08793015709416072,0.394268433002465,0.10964912280701752,0.11350887100984884,97,False
mt5,9,nqc,2,0.15,0.115048910857497,0.2643411651409394,0.14035087719298242,0.04279048337179435,97,True
mt5,9,bertQPP,2,0.15,0.2800507006964586,0.0057183550263510165,0.21666666666666662,0.0017644953964592808,97,False
mt5,9,bertQPP,2,0.15,0.3161468567340115,0.0017015559460008154,0.2679824561403508,0.00010976989357989721,97,True
mt5,9,bertQPP(QV),2,0.15,0.2658427766239348,0.008847741836716955,0.19868421052631577,0.004134656435481796,97,False
mt5,9,bertQPP(QV),2,0.15,0.3237806115000456,0.0012909596332057937,0.2447368421052631,0.00041180545021419704,97,True
mt5,9,spatial,2,0.2,0.20681149306471988,0.04320742718293957,0.1232456140350877,0.07526253851373939,97,False
