retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,3,spatial,2,0.0,0.38452522025740987,0.00010080016060638523,0.21993127147766325,0.0014156009702633058,97,False
bm25,3,spatial,2,0.0,0.35475494444973854,0.0003633927346839184,0.279639175257732,4.952017035250988e-05,97,True
bm25,3,a_ratio,2,0.0,0.3136196927784789,0.0017595776522720437,0.1207044673539519,0.07984982362376257,97,False
bm25,3,a_ratio,2,0.0,0.4381688373685275,7.167552570424902e-06,0.29252577319587636,2.187111894191921e-05,97,True
bm25,3,nqc,2,0.0,0.015030440035111371,0.8838251900266161,-0.02362542955326461,0.7317251099207628,97,False
bm25,3,nqc,2,0.0,0.12251005643370629,0.23191067066611573,0.04596219931271478,0.5047955105031363,97,True
bm25,3,bertQPP,2,0.0,0.25557308579511967,0.01151788193184543,0.1868556701030928,0.006698222213035896,97,False
bm25,3,bertQPP,2,0.0,0.3294099293087749,0.0009852047034422107,0.22465635738831619,0.0011140538745299275,97,True
bm25,3,bertQPP(QV),2,0.0,0.24747616091828373,0.014529302470978138,0.18556701030927839,0.00708575590459897,97,False
bm25,3,bertQPP(QV),2,0.0,0.3424837687388706,0.0005951626637122061,0.22079037800687287,0.0013557124652369783,97,True
bm25,3,spatial,2,0.05,0.38393274217853357,0.00010353231676508042,0.21606529209621997,0.0017164841150655054,97,False
bm25,3,spatial,2,0.05,0.35463376396148727,0.0003652032724019841,0.28092783505154645,4.570292642778511e-05,97,True
bm25,3,a_ratio,2,0.05,0.3166113599051433,0.0015802074470351681,0.1254295532646048,0.06874005870255491,97,False
bm25,3,a_ratio,2,0.05,0.43755848762171856,7.405655292931885e-06,0.2981099656357389,1.5190194907487389e-05,97,True
bm25,3,nqc,2,0.05,0.015154003275466078,0.8828768853434227,-0.021907216494845363,0.7505619727933218,97,False
bm25,3,nqc,2,0.05,0.12289255493695879,0.23044534758189508,0.04553264604810997,0.5087854171288679,97,True
bm25,3,bertQPP,2,0.05,0.2575816279187946,0.010861219076620507,0.19458762886597944,0.004747484369155047,97,False
bm25,3,bertQPP,2,0.05,0.3341182274396556,0.000823747092737114,0.23152920962199317,0.0007801296905645403,97,True
bm25,3,bertQPP(QV),2,0.05,0.24987352084307138,0.01357356653572171,0.18556701030927839,0.00708575590459897,97,False
bm25,3,bertQPP(QV),2,0.05,0.3480112730712604,0.000477743730752924,0.22465635738831619,0.0011140538745299275,97,True
bm25,3,spatial,2,0.1,0.3814607963266649,0.00011569024751700931,0.2173539518900344,0.0016102081655090619,97,False
bm25,3,spatial,2,0.1,0.35449368194314834,0.0003673065548900311,0.28135738831615126,4.4493757835023985e-05,97,True
bm25,3,a_ratio,2,0.1,0.31877900003303444,0.0014607755922591051,0.11340206185567013,0.09984779835922447,97,False
bm25,3,a_ratio,2,0.1,0.4364858876900387,7.842213134346891e-06,0.2993986254295533,1.3952200074870977e-05,97,True
bm25,3,nqc,2,0.1,0.015291130239813749,0.8818246772275793,-0.02362542955326461,0.7317251099207628,97,False
bm25,3,nqc,2,0.1,0.12331564683927904,0.2288320731056845,0.046821305841924406,0.49686544158769386,97,True
bm25,3,bertQPP,2,0.1,0.2593081935611387,0.010323158137703283,0.19544673539518906,0.0045660596694361046,97,False
bm25,3,bertQPP,2,0.1,0.3386327161507895,0.0006919985501133678,0.23195876288659797,0.0007627126312502382,97,True
bm25,3,bertQPP(QV),2,0.1,0.2519531795542031,0.012789238873169592,0.1829896907216495,0.007921746820669876,97,False
bm25,3,bertQPP(QV),2,0.1,0.35322023165689964,0.00038694450324437826,0.22723367697594504,0.000975784420613921,97,True
bm25,3,spatial,2,0.15,0.3766618225769726,0.0001431599959279099,0.2177835051546392,0.0015761513468118154,97,False
bm25,3,spatial,2,0.15,0.35433043086629457,0.00036977177111462465,0.28006872852233683,4.8215372827859356e-05,97,True
bm25,3,a_ratio,2,0.15,0.31973734008280796,0.0014106322359665837,0.10953608247422682,0.11194930892644765,97,False
bm25,3,a_ratio,2,0.15,0.4348306696419485,8.563678365779764e-06,0.2998281786941581,1.3561366429704062e-05,97,True
bm25,3,nqc,2,0.15,0.015444176800732314,0.8806505566405124,-0.023195876288659798,0.7364196981955502,97,False
bm25,3,nqc,2,0.15,0.12378611619480423,0.22704745587163463,0.04768041237113403,0.4890022573020564,97,True
bm25,3,bertQPP,2,0.15,0.2605957505350276,0.009937246053145185,0.18857388316151205,0.006211170636578692,97,False
bm25,3,bertQPP,2,0.15,0.3427596149268544,0.0005887270873960557,0.2285223367697595,0.0009127757207962206,97,True
bm25,3,bertQPP(QV),2,0.15,0.25352804419021235,0.012221840060749568,0.18384879725085912,0.0076337511300162714,97,False
bm25,3,bertQPP(QV),2,0.15,0.35783983355936766,0.00031999250347704386,0.22938144329896912,0.0008728876884960134,97,True
bm25,3,spatial,2,0.2,0.36910059704817244,0.00019894007049131528,0.22079037800687287,0.0013557124652369783,97,False
bm25,3,spatial,2,0.2,0.35413845267313954,0.00037269025871035534,0.28049828178694164,4.694321427271648e-05,97,True
bm25,3,a_ratio,2,0.2,0.3190104018360911,0.0014485220835757648,0.10652920962199315,0.12213859984356254,97,False
bm25,3,a_ratio,2,0.2,0.4324441491006454,9.714443650202367e-06,0.2933848797250859,2.0686822197476286e-05,97,True
bm25,3,nqc,2,0.2,0.015616075893109826,0.8793321138220711,-0.023195876288659798,0.7364196981955502,97,False
bm25,3,nqc,2,0.2,0.12431233624091541,0.22506295834391668,0.04725085910652922,0.4929254477765376,97,True
bm25,3,bertQPP,2,0.2,0.2612340822945149,0.009750655423744434,0.19158075601374575,0.0054350017041903615,97,False
bm25,3,bertQPP,2,0.2,0.3462351830527305,0.0005129228855688483,0.23024054982817874,0.0008346209629654949,97,True
bm25,3,bertQPP(QV),2,0.2,0.25434882336688636,0.011934922112534331,0.18256013745704472,0.00806936233603351,97,False
bm25,3,bertQPP(QV),2,0.2,0.36150938370837027,0.0002746027078739299,0.22637457044673542,0.0010200025736501021,97,True
bm25,3,spatial,2,0.25,0.35841627463250436,0.00031243260943412005,0.22422680412371138,0.0011387880187863695,97,False
bm25,3,spatial,2,0.25,0.35391039815083153,0.00037618471485751314,0.28092783505154645,4.570292642778511e-05,97,True
bm25,3,a_ratio,2,0.25,0.31604814621057253,0.001612653859628005,0.10223367697594504,0.13793469449367568,97,False
bm25,3,a_ratio,2,0.25,0.42914398710780066,1.1546769885400476e-05,0.2938144329896908,2.011782071963051e-05,97,True
bm25,3,nqc,2,0.25,0.015810524937614583,0.8778411128965544,-0.023195876288659798,0.7364196981955502,97,False
bm25,3,nqc,2,0.25,0.12490475908719853,0.22284342197448118,0.04810996563573884,0.4850959502795227,97,True
bm25,3,bertQPP,2,0.25,0.2609491121142388,0.009833571890144716,0.18127147766323026,0.008527096049992753,97,False
bm25,3,bertQPP,2,0.25,0.348712169100605,0.0004644811477190387,0.2285223367697595,0.0009127757207962206,97,True
bm25,3,bertQPP(QV),2,0.25,0.25409471965663355,0.01202311393224765,0.1782646048109966,0.009686599012848096,97,False
bm25,3,bertQPP(QV),2,0.25,0.3637688958360707,0.0002496894400729089,0.22594501718213064,0.0010428004886634003,97,True
bm25,3,spatial,2,0.3,0.34439659177236814,0.0005518296131983266,0.2173539518900344,0.0016102081655090619,97,False
bm25,3,spatial,2,0.3,0.35363638382339624,0.0003804232587426074,0.28006872852233683,4.8215372827859356e-05,97,True
bm25,3,a_ratio,2,0.3,0.31027432100432806,0.0019818127341327523,0.10395189003436428,0.13143701983340042,97,False
bm25,3,a_ratio,2,0.3,0.42470891382122805,1.4523886004370305e-05,0.29725085910652926,1.607297344135024e-05,97,True
bm25,3,nqc,2,0.3,0.016032250992658523,0.8761414772129004,-0.026202749140893475,0.7037735989090746,97,False
bm25,3,nqc,2,0.3,0.12557659600452095,0.22034506575713877,0.04939862542955327,0.47347910625616985,97,True
bm25,3,bertQPP,2,0.3,0.25939614283465506,0.010296386032971542,0.17697594501718217,0.010225152665271457,97,False
bm25,3,bertQPP,2,0.3,0.34975193173597224,0.00044542817453721887,0.22809278350515466,0.000933347093157991,97,True
bm25,3,bertQPP(QV),2,0.3,0.25237215254895623,0.012636093559810598,0.17482817869415812,0.011182156616858724,97,False
bm25,3,bertQPP(QV),2,0.3,0.3640639521210763,0.00024659482729627,0.22379725085910657,0.0011640289366746655,97,True
bm25,3,spatial,2,0.35,0.32704676483369427,0.0010766683690386105,0.21048109965635742,0.002255725464528707,97,False
bm25,3,spatial,2,0.35,0.3533028623030011,0.0003856415312773408,0.28135738831615126,4.4493757835023985e-05,97,True
bm25,3,a_ratio,2,0.35,0.3011733962875395,0.0027203433367670796,0.1086769759450172,0.11478963120763813,97,False
bm25,3,a_ratio,2,0.35,0.418874436489488,1.9544499116287923e-05,0.29252577319587636,2.187111894191921e-05,97,True
bm25,3,nqc,2,0.35,0.016287393785320597,0.8741863821693336,-0.026202749140893475,0.7037735989090746,97,False
bm25,3,nqc,2,0.35,0.12634477931375443,0.21751273233435495,0.04768041237113403,0.4890022573020564,97,True
bm25,3,bertQPP,2,0.35,0.25616321058558117,0.011321444404327224,0.17353951890034366,0.011793812186781842,97,False
bm25,3,bertQPP,2,0.35,0.34883006813839545,0.00046228372596563333,0.2255154639175258,0.0010660691222714972,97,True
bm25,3,bertQPP(QV),2,0.35,0.24873008911320393,0.014022367120703197,0.16838487972508595,0.01454739544260673,97,False
bm25,3,bertQPP(QV),2,0.35,0.36177618561299907,0.00027154600412392413,0.21864261168384883,0.0015100189795415188,97,True
bm25,3,spatial,2,0.4,0.3066293225931761,0.0022525489155136064,0.1971649484536083,0.004221925130091803,97,False
bm25,3,spatial,2,0.4,0.3528908583047665,0.0003921786006648527,0.28135738831615126,4.4493757835023985e-05,97,True
bm25,3,a_ratio,2,0.4,0.2884100654685542,0.004172366112057979,0.1048109965635739,0.1282784361242476,97,False
bm25,3,a_ratio,2,0.4,0.4113311078676596,2.8459801200663434e-05,0.2878006872852234,2.962722234003396e-05,97,True
bm25,3,nqc,2,0.4,0.01658407216262006,0.8719139613530187,-0.02448453608247423,0.7223661580007107,97,False
bm25,3,nqc,2,0.4,0.12723134886131196,0.2142760440029431,0.05111683848797252,0.4582309196968538,97,True
bm25,3,bertQPP,2,0.4,0.2507935020866088,0.013221588750824659,0.16237113402061856,0.018463547347092265,97,False
