retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,4,spatial,2,0.0,0.31828558411660735,0.001487218109277102,0.18513745704467358,0.007219338175415614,97
mt5,4,a_ratio,2,0.0,0.11997186809812038,0.24179925511224049,0.026202749140893475,0.7037735989090746,97
mt5,4,nqc,2,0.0,0.11708005517615128,0.2534169128609223,0.007302405498281788,0.9156092108578661,97
mt5,4,spatial,2,0.02,0.32067754410866967,0.0013629605219933273,0.18857388316151205,0.006211170636578692,97
mt5,4,a_ratio,2,0.02,0.12017871965523659,0.24098261679641012,0.02792096219931272,0.6853564626190167,97
mt5,4,nqc,2,0.02,0.12334714951034043,0.2287122688682723,0.10910652920962201,0.11336246240953972,97
mt5,4,spatial,2,0.04,0.3229925600509115,0.0012517502886830506,0.1902920962199313,0.005756239608165468,97
mt5,4,a_ratio,2,0.04,0.1203941034950068,0.24013432691677442,0.025773195876288665,0.708405677956768,97
mt5,4,nqc,2,0.04,0.12973134004552345,0.20533356427563812,0.1254295532646048,0.06874005870255491,97
mt5,4,spatial,2,0.06,0.3252166125941167,0.001152740691706138,0.19501718213058422,0.004655971971265852,97
mt5,4,a_ratio,2,0.06,0.12061855767726107,0.23925251951889617,0.026202749140893475,0.7037735989090746,97
mt5,4,nqc,2,0.06,0.1362057647784323,0.18342283785082497,0.1357388316151203,0.04887004601219989,97
mt5,4,spatial,2,0.08,0.32733469758629974,0.0010651251126473932,0.19888316151202753,0.0039014834427261624,97
mt5,4,a_ratio,2,0.08,0.1208526663848279,0.23833518000780624,0.027061855670103097,0.6945424903122657,97
mt5,4,nqc,2,0.08,0.1427383908592605,0.16309467229835325,0.1357388316151203,0.04887004601219989,97
mt5,4,spatial,2,0.1,0.32933087038577885,0.0009881463847843477,0.20060137457044677,0.0036032888355043277,97
mt5,4,a_ratio,2,0.1,0.12109706496329121,0.2373801301612053,0.027491408934707907,0.6899437658549277,97
mt5,4,nqc,2,0.1,0.1492919876070876,0.1444310715920913,0.13530927835051548,0.04958921997609662,97
mt5,4,spatial,2,0.12,0.33118831679537264,0.0009211060341940605,0.2053264604810997,0.002887015591872923,97
mt5,4,a_ratio,2,0.12,0.12135244563478736,0.2363850113087872,0.02920962199312715,0.6716645680851198,97
mt5,4,nqc,2,0.12,0.15582433947396573,0.12747803887303186,0.14304123711340208,0.037922646089534044,97
mt5,4,spatial,2,0.14,0.3328894540611929,0.0008633735155279642,0.20661512027491413,0.0027156275780873427,97
mt5,4,a_ratio,2,0.14,0.12161956399314389,0.2353472654133857,0.029639175257731964,0.6671244311500414,97
mt5,4,nqc,2,0.14,0.16228874713865446,0.11224428444003914,0.1434707903780069,0.037349490378258986,97
mt5,4,spatial,2,0.16,0.33441606496585774,0.0008143956298550969,0.21091065292096223,0.002209296231634933,97
mt5,4,a_ratio,2,0.16,0.12189924640758533,0.23426411374574962,0.030498281786941587,0.6580807665431417,97
mt5,4,nqc,2,0.16,0.16863485072438844,0.09870227140818709,0.14261168384879727,0.03850326567762371,97
mt5,4,spatial,2,0.18,0.3357494673536162,0.0007737064068633249,0.21219931271477666,0.0020752134680172376,97
mt5,4,a_ratio,2,0.18,0.12219239848639804,0.2331325327927282,0.029639175257731964,0.6671244311500414,97
mt5,4,nqc,2,0.18,0.17480978576665251,0.0867915293106762,0.14518900343642613,0.03513003275683934,97
mt5,4,spatial,2,0.2,0.33687072041969596,0.0007409378430595938,0.21606529209621997,0.0017164841150655054,97
mt5,4,a_ratio,2,0.2,0.12250001478138829,0.23194922697664705,0.030068728522336774,0.6625964496656107,97
mt5,4,nqc,2,0.2,0.18075965075177192,0.07642388355899346,0.1439003436426117,0.036783724578164194,97
mt5,4,spatial,2,0.22,0.3377608677606212,0.0007158320128474759,0.21606529209621997,0.0017164841150655054,97
mt5,4,a_ratio,2,0.22,0.12282318994998856,0.23071059768969465,0.030927835051546396,0.653577523351426,97
mt5,4,nqc,2,0.22,0.186431227647568,0.06749001819500926,0.14304123711340208,0.037922646089534044,97
mt5,4,spatial,2,0.24,0.3384012155238162,0.0006982552123938888,0.21907216494845363,0.0014779202366871586,97
mt5,4,a_ratio,2,0.24,0.12316313163613507,0.22941270805856895,0.03178694158075602,0.6446089162462232,97
mt5,4,nqc,2,0.24,0.19177385886739798,0.059866658057728436,0.14218213058419246,0.039091423487606906,97
mt5,4,spatial,2,0.26,0.33877364205330235,0.0006882149592769417,0.2173539518900344,0.0016102081655090619,97
mt5,4,a_ratio,2,0.26,0.12352117538569958,0.22805124274837762,0.032216494845360835,0.6401438286436847,97
mt5,4,nqc,2,0.26,0.19674135215197697,0.053423647479061004,0.14089347079037803,0.040901875311072,97
mt5,4,spatial,2,0.28,0.33886093328242967,0.0006858808561917949,0.2216494845360825,0.001298168853613724,97
mt5,4,a_ratio,2,0.28,0.12389880198008156,0.22662146198690244,0.03393470790378007,0.6224147431170471,97
mt5,4,nqc,2,0.28,0.20129376582313538,0.04803030824045196,0.14089347079037803,0.040901875311072,97
mt5,4,spatial,2,0.3,0.33864713589411133,0.0006916105357647258,0.22250859106529214,0.001242886914966472,97
mt5,4,a_ratio,2,0.3,0.12429765765615032,0.22511814883604842,0.033505154639175264,0.6268270582661877,97
mt5,4,nqc,2,0.3,0.20539892620185957,0.04356064531224993,0.13831615120274915,0.044736513464296176,97
mt5,4,spatial,2,0.32,0.3381179181131514,0.0007059821349192716,0.21821305841924402,0.0015427588468996702,97
