retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,5,spatial,2,0.0,0.1387309810789917,0.17535636827065879,0.1168384879725086,0.08998850130140247,97,False
tct,5,spatial,2,0.0,0.33478437349160073,0.0008029656023412509,0.22508591065292102,0.0010898172708815595,97,True
tct,5,a_ratio,2,0.0,0.08229458100005277,0.4229226680504074,0.06185567010309279,0.3694011818632015,97,False
tct,5,a_ratio,2,0.0,0.3331129127073833,0.0008560403334201024,0.22293814432989695,0.0012160687743494618,97,True
tct,5,nqc,2,0.0,0.11788609697570679,0.2501409215583779,0.07001718213058421,0.30961588134500106,97,False
tct,5,nqc,2,0.0,0.20346029448402814,0.04562633711350641,0.12800687285223372,0.06323660544752113,97,True
tct,5,bertQPP,2,0.0,0.2356247621230357,0.020159530919179637,0.147766323024055,0.03201236643126749,97,False
tct,5,bertQPP,2,0.0,0.3085901070324655,0.002103027630595568,0.20360824742268044,0.003130893451622874,97,True
tct,5,bertQPP(QV),2,0.0,0.20071640557847575,0.048688328996779974,0.11984536082474227,0.08201867152410211,97,False
tct,5,bertQPP(QV),2,0.0,0.2924266440128344,0.0036543846847819058,0.18341924398625434,0.007776554495134835,97,True
tct,5,spatial,2,0.05,0.14832604178227946,0.14707587878707065,0.11812714776632303,0.08649966115997804,97,False
tct,5,spatial,2,0.05,0.3352954716879868,0.0007873468830985363,0.22594501718213064,0.0010428004886634003,97,True
tct,5,a_ratio,2,0.05,0.11116897941282389,0.2783390758461072,0.08032646048109966,0.24376503221542667,97,False
tct,5,a_ratio,2,0.05,0.3377545811788453,0.0007160065595783327,0.22637457044673542,0.0010200025736501021,97,True
tct,5,nqc,2,0.05,0.11913987090777564,0.24510328084638924,0.06872852233676977,0.3186051074891699,97,False
tct,5,nqc,2,0.05,0.2049596200162504,0.04402179965311224,0.12886597938144334,0.06148508875649665,97,True
tct,5,bertQPP,2,0.05,0.2454076834336938,0.015400316953891298,0.1512027491408935,0.028226597294347726,97,False
tct,5,bertQPP,2,0.05,0.3186983577543942,0.0014650679121048173,0.20790378006872856,0.0025535840012904936,97,True
tct,5,bertQPP(QV),2,0.05,0.21043055212990425,0.03855928930979407,0.12371134020618559,0.07262323979726368,97,False
tct,5,bertQPP(QV),2,0.05,0.30267271505998183,0.0025837884337792955,0.19158075601374575,0.0054350017041903615,97,True
tct,5,spatial,2,0.1,0.158102895443501,0.12193752230113244,0.11597938144329899,0.09237668593402237,97,False
tct,5,spatial,2,0.1,0.3358561653791918,0.0007705321139703235,0.22680412371134026,0.0009976667225656776,97,True
tct,5,a_ratio,2,0.1,0.13891342773732018,0.17478382036393655,0.093213058419244,0.17617491386576734,97,False
tct,5,a_ratio,2,0.1,0.3423445125711535,0.000598435969694189,0.22680412371134026,0.0009976667225656776,97,True
tct,5,nqc,2,0.1,0.1205316206920923,0.23959379956367882,0.06786941580756015,0.3246919364895129,97,False
tct,5,nqc,2,0.1,0.20662016229204588,0.04229972735478209,0.12800687285223372,0.06323660544752113,97,True
tct,5,bertQPP,2,0.1,0.25594998003882563,0.011392083040424307,0.15936426116838492,0.0207470988785446,97,False
tct,5,bertQPP,2,0.1,0.3293863593520093,0.00098608087547951,0.21434707903780073,0.0018682268943729797,97,True
tct,5,bertQPP(QV),2,0.1,0.22096333806534138,0.029631281389292594,0.12800687285223372,0.06323660544752113,97,False
