retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,6,spatial,2,0.0,0.4000531582048352,5.3828354700977764e-05,0.2846491228070175,3.9828415509866245e-05,97,False
bm25,6,spatial,2,0.0,0.286665840074099,0.0046311006164156615,0.24868421052631576,0.0003314723440454529,97,True
bm25,6,a_ratio,2,0.0,0.26148898220597594,0.010069376874223126,0.07763157894736841,0.2625039156547271,97,False
bm25,6,a_ratio,2,0.0,0.35268477989304753,0.0004246307020474742,0.2574561403508771,0.0002024145160928557,97,True
bm25,6,nqc,2,0.0,0.07099118517234561,0.49187792711394,0.008771929824561401,0.8992496118543148,97,False
bm25,6,nqc,2,0.0,0.20815757538309834,0.04183547472743001,0.14078947368421052,0.042145582897418356,97,True
bm25,6,bertQPP,2,0.0,0.1458747851472048,0.15614679591191646,0.16228070175438594,0.0191667093911976,97,False
bm25,6,bertQPP,2,0.0,0.19838356159274312,0.0526725046277655,0.19956140350877188,0.003972184685349765,97,True
bm25,6,bertQPP(QV),2,0.0,0.14177503864562774,0.16824024197024182,0.15526315789473683,0.025027037161781087,97,False
bm25,6,bertQPP(QV),2,0.0,0.20464514998832825,0.04549383294740742,0.20175438596491224,0.0035910585335480823,97,True
bm25,6,spatial,2,0.05,0.39674304660503884,6.283948116692207e-05,0.2820175438596491,4.691436119314993e-05,97,False
bm25,6,spatial,2,0.05,0.28674814110074337,0.004618822119396172,0.24868421052631576,0.0003314723440454529,97,True
bm25,6,a_ratio,2,0.05,0.26444529619982626,0.009224841379719954,0.08684210526315787,0.21004839720400814,97,False
bm25,6,a_ratio,2,0.05,0.35354963175899196,0.0004100521542143261,0.26096491228070173,0.00016546754768086806,97,True
bm25,6,nqc,2,0.05,0.07115487833064466,0.4908774442786926,0.009210526315789471,0.8942409928983389,97,False
bm25,6,nqc,2,0.05,0.20853049022356984,0.041461875827487345,0.14078947368421052,0.042145582897418356,97,True
bm25,6,bertQPP,2,0.05,0.1473729747640894,0.15189329018424688,0.16008771929824558,0.02085383817174601,97,False
bm25,6,bertQPP,2,0.05,0.20257347023377067,0.047773292757087166,0.20307017543859646,0.0033786625934052374,97,True
bm25,6,bertQPP(QV),2,0.05,0.1434803906713891,0.16312836661915536,0.15921052631578944,0.02156410311246367,97,False
bm25,6,bertQPP(QV),2,0.05,0.20932365936825478,0.040676490232812376,0.206578947368421,0.002866998129943633,97,True
bm25,6,spatial,2,0.1,0.39227242155796,7.725032893530629e-05,0.2824561403508771,4.565572274139406e-05,97,False
bm25,6,spatial,2,0.1,0.28683633327513886,0.004605696922187269,0.2464912280701754,0.0003740846525535562,97,True
bm25,6,a_ratio,2,0.1,0.26713760559989946,0.008510504351562321,0.0907894736842105,0.19005833264780647,97,False
bm25,6,a_ratio,2,0.1,0.35429323380510747,0.0003978867445650214,0.25921052631578945,0.00018306667264307222,97,True
bm25,6,nqc,2,0.1,0.07133593951721208,0.4897720635765031,0.009649122807017543,0.8892365872632643,97,False
bm25,6,nqc,2,0.1,0.2089420240005348,0.04105281783812103,0.14122807017543856,0.041508925271761435,97,True
bm25,6,bertQPP,2,0.1,0.14885572237184586,0.14776968933472234,0.15570175438596487,0.024619863763397806,97,False
bm25,6,bertQPP,2,0.1,0.20694838657153886,0.043066215682463514,0.20307017543859646,0.0033786625934052374,97,True
bm25,6,bertQPP(QV),2,0.1,0.145163381646632,0.15819740002208096,0.1583333333333333,0.022295335985736058,97,False
bm25,6,bertQPP(QV),2,0.1,0.214158275129767,0.03615309394791513,0.20438596491228067,0.003177766074944934,97,True
bm25,6,spatial,2,0.15,0.38643593333316884,0.00010070431268728378,0.2758771929824561,6.837706512227477e-05,97,False
bm25,6,spatial,2,0.15,0.28693087813837154,0.0045916632050002236,0.2464912280701754,0.0003740846525535562,97,True
bm25,6,a_ratio,2,0.15,0.2693828141480731,0.00795248211831642,0.09298245614035086,0.1795768982922561,97,False
bm25,6,a_ratio,2,0.15,0.3548643212048894,0.00038876990381820487,0.2618421052631578,0.00015727711080768157,97,True
bm25,6,nqc,2,0.15,0.07153727215832778,0.48854447477651214,0.010526315789473682,0.8792412027606161,97,False
bm25,6,nqc,2,0.15,0.20939845466306728,0.04060307340348786,0.14254385964912278,0.039647609686786496,97,True
bm25,6,bertQPP,2,0.15,0.15028267095650338,0.14388130136755856,0.16359649122807016,0.01821275950357213,97,False
bm25,6,bertQPP,2,0.15,0.21147448053396617,0.03860899031405955,0.1991228070175438,0.0040526815820536586,97,True
bm25,6,bertQPP(QV),2,0.15,0.14677474210283972,0.15358119850586874,0.156578947368421,0.023822706517307408,97,False
bm25,6,bertQPP(QV),2,0.15,0.21909012310340356,0.03198124949058946,0.206578947368421,0.002866998129943633,97,True
bm25,6,spatial,2,0.2,0.37901777114351154,0.00014006186364316463,0.27236842105263154,8.451599142547832e-05,97,False
bm25,6,spatial,2,0.2,0.28703220770834725,0.004576664717255137,0.2464912280701754,0.0003740846525535562,97,True
bm25,6,a_ratio,2,0.2,0.2709335651814942,0.007586129988958918,0.0982456140350877,0.1561836121302155,97,False
bm25,6,a_ratio,2,0.2,0.3551951709275344,0.0003835764782511682,0.26052631578947366,0.00016971167166230354,97,True
bm25,6,nqc,2,0.2,0.07176246046697961,0.48717336631213437,0.011403508771929822,0.8692650265497066,97,False
bm25,6,nqc,2,0.2,0.2099074845161735,0.040106355010067644,0.14298245614035085,0.03904312556346961,97,True
bm25,6,bertQPP,2,0.2,0.15159633567447006,0.14037031775711237,0.15175438596491225,0.028499485428052914,97,False
bm25,6,bertQPP,2,0.2,0.21609481351532633,0.03446354800065415,0.20043859649122803,0.0038155311548393224,97,True
bm25,6,bertQPP(QV),2,0.2,0.14824485190531583,0.14945823802094912,0.14736842105263154,0.03341702989433397,97,False
bm25,6,bertQPP(QV),2,0.2,0.22402870249627774,0.028218115304501544,0.19824561403508767,0.004218133036173916,97,True
bm25,6,spatial,2,0.25,0.36980328299652926,0.0002087269639135788,0.2714912280701754,8.908000988366728e-05,97,False
bm25,6,spatial,2,0.25,0.2871406664610871,0.004560659376951667,0.24429824561403507,0.00042177571212416556,97,True
bm25,6,a_ratio,2,0.25,0.27146676301889106,0.007463650888972665,0.10833333333333331,0.11790560636661358,97,False
bm25,6,a_ratio,2,0.25,0.3551964603975213,0.00038355636253173636,0.256578947368421,0.00021279374076250973,97,True
bm25,6,nqc,2,0.25,0.07201597959911459,0.4856322096569861,0.011403508771929822,0.8692650265497066,97,False
bm25,6,nqc,2,0.25,0.2104786627384762,0.039555039697424604,0.14254385964912278,0.039647609686786496,97,True
bm25,6,bertQPP,2,0.25,0.15271639374298912,0.1374283184793063,0.14912280701754385,0.031369120531165556,97,False
bm25,6,bertQPP,2,0.25,0.22072026945611647,0.03069486253423999,0.19736842105263155,0.0043896882161837195,97,True
bm25,6,bertQPP(QV),2,0.25,0.14947759534689958,0.14606550277073846,0.143859649122807,0.03785761656074964,97,False
bm25,6,bertQPP(QV),2,0.25,0.22884170361254058,0.02491881362284144,0.19473684210526312,0.00494296865650076,97,True
bm25,6,spatial,2,0.3,0.35859573663713795,0.0003337736122926057,0.26096491228070173,0.00016546754768086806,97,False
bm25,6,spatial,2,0.3,0.2872564079938003,0.00454363434698316,0.24342105263157887,0.00044239606192260735,97,True
bm25,6,a_ratio,2,0.3,0.27057892388735694,0.007668571955756855,0.11403508771929823,0.09977996424599991,97,False
bm25,6,a_ratio,2,0.3,0.3547506612799948,0.00039056891675665165,0.2587719298245614,0.00018773365369726365,97,True
bm25,6,nqc,2,0.3,0.07230348784828142,0.4838875777459504,0.012719298245614033,0.8543401854899793,97,False
bm25,6,nqc,2,0.3,0.2111239647896108,0.038939807244606175,0.14166666666666664,0.04088043032540512,97,True
bm25,6,bertQPP,2,0.3,0.15353290011381454,0.13531329935461633,0.14605263157894735,0.035027066920463666,97,False
bm25,6,bertQPP,2,0.3,0.22521833816425868,0.027369965787112635,0.19078947368421048,0.005891622551225342,97,True
bm25,6,bertQPP(QV),2,0.3,0.15034369202524783,0.14371675899816194,0.14166666666666664,0.04088043032540512,97,False
bm25,6,bertQPP(QV),2,0.3,0.23334396240836902,0.02213588854624808,0.19254385964912277,0.005451397044324322,97,True
bm25,6,spatial,2,0.35,0.34523787580844667,0.0005713271327295063,0.250438596491228,0.0003006998134497259,97,False
bm25,6,spatial,2,0.35,0.28737921115712817,0.004525632537075067,0.2447368421052631,0.00041180545021419704,97,True
bm25,6,a_ratio,2,0.35,0.267796896589811,0.008343177680640971,0.10833333333333331,0.11790560636661358,97,False
bm25,6,a_ratio,2,0.35,0.3537037366832473,0.0004075032528408466,0.26052631578947366,0.00016971167166230354,97,True
bm25,6,nqc,2,0.35,0.07263224022247178,0.4818967787376264,0.013596491228070173,0.8444188289548002,97,False
bm25,6,nqc,2,0.35,0.21185859913377103,0.0382491609525805,0.14254385964912278,0.039647609686786496,97,True
bm25,6,bertQPP,2,0.35,0.15389905267550338,0.13437291895818743,0.14122807017543856,0.041508925271761435,97,False
bm25,6,bertQPP,2,0.35,0.22940042403440525,0.02455801542446303,0.19166666666666665,0.0056676554767862795,97,True
bm25,6,bertQPP(QV),2,0.35,0.15067477438631352,0.1428264747415255,0.13421052631578945,0.052730339832625366,97,False
bm25,6,bertQPP(QV),2,0.35,0.23728761725656417,0.0199211097915699,0.19298245614035084,0.005346085893178478,97,True
bm25,6,spatial,2,0.4,0.32963648124071476,0.0010394350857737891,0.23903508771929818,0.0005603701088308085,97,False
bm25,6,spatial,2,0.4,0.28750814998181007,0.004506799734903729,0.24429824561403507,0.00042177571212416556,97,True
bm25,6,a_ratio,2,0.4,0.2626148920325528,0.00974006719635849,0.1114035087719298,0.10784864986018966,97,False
bm25,6,a_ratio,2,0.4,0.3518550796744527,0.00043906275956948814,0.25921052631578945,0.00018306667264307222,97,True
bm25,6,nqc,2,0.4,0.07301168537603528,0.47960446392309536,0.014912280701754382,0.8295834326185275,97,False
bm25,6,nqc,2,0.4,0.21270214856421368,0.037468789107694196,0.14429824561403506,0.037276435612080196,97,True
bm25,6,bertQPP,2,0.4,0.15362509550722084,0.13507604635989104,0.13245614035087716,0.05590173788646047,97,False
bm25,6,bertQPP,2,0.4,0.23300971722255626,0.022332931849204683,0.19122807017543855,0.005778660719514659,97,True
bm25,6,bertQPP(QV),2,0.4,0.15026073966533132,0.14394047346313607,0.1307017543859649,0.05923043275757143,97,False
bm25,6,bertQPP(QV),2,0.4,0.24035739001168946,0.018331464151156964,0.19385964912280698,0.005140957475072907,97,True
bm25,6,spatial,2,0.45,0.31178640031831234,0.0019859705476264525,0.2258771929824561,0.0011133750209757257,97,False
bm25,6,spatial,2,0.45,0.287640990893151,0.004487470083721684,0.243859649122807,0.00043197102860202826,97,True
bm25,6,a_ratio,2,0.45,0.25456663894793685,0.012316604355112908,0.118859649122807,0.08624325957567905,97,False
bm25,6,a_ratio,2,0.45,0.34894605764553205,0.0004932955086868516,0.2587719298245614,0.00018773365369726365,97,True
bm25,6,nqc,2,0.45,0.07345434571986775,0.47693766656711084,0.015789473684210523,0.8197264747302192,97,False
bm25,6,nqc,2,0.45,0.213680211554508,0.036580712115099806,0.14561403508771928,0.03557825904670918,97,True
bm25,6,bertQPP,2,0.45,0.15247648310865403,0.13805450867242228,0.12719298245614033,0.06638202051764104,97,False
bm25,6,bertQPP,2,0.45,0.23571387870135804,0.020780990975380234,0.19254385964912277,0.005451397044324322,97,True
bm25,6,bertQPP(QV),2,0.45,0.1488545076336496,0.14777303278157256,0.12719298245614033,0.06638202051764104,97,False
bm25,6,bertQPP(QV),2,0.45,0.2421770468288174,0.017441740065699873,0.1890350877192982,0.006363638865325849,97,True
