retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,9,spatial,2,0.0,0.27416438002718774,0.00687035244035913,0.1894736842105263,0.006242548211379331,97,False
bm25,9,spatial,2,0.0,0.1660553989529331,0.10589160210820259,0.11271929824561401,0.1037519879759869,97,True
bm25,9,a_ratio,2,0.0,0.26514095146573097,0.009035395728284396,0.0820175438596491,0.2364933356716986,97,False
bm25,9,a_ratio,2,0.0,0.26624080421819807,0.00874284678069555,0.14429824561403506,0.037276435612080196,97,True
bm25,9,nqc,2,0.0,0.17663054361203828,0.08515801318509664,0.08552631578947366,0.21703863010225988,97,False
bm25,9,nqc,2,0.0,0.24941695250165088,0.014260760203756856,0.1421052631578947,0.040260018266768394,97,True
bm25,9,bertQPP,2,0.0,0.09542210927277323,0.35506622644249725,0.07280701754385964,0.29332406919202725,97,False
bm25,9,bertQPP,2,0.0,0.15378040404982546,0.1346770951282308,0.09342105263157893,0.17753318182977484,97,True
bm25,9,bertQPP(QV),2,0.0,0.10628526144354919,0.30270034024878634,0.09649122807017542,0.1637097319480596,97,False
bm25,9,bertQPP(QV),2,0.0,0.1660726565021567,0.1058548177695359,0.11842105263157893,0.08740910208359153,97,True
bm25,9,spatial,2,0.05,0.2726248647649204,0.00720362088504578,0.1890350877192982,0.006363638865325849,97,False
bm25,9,spatial,2,0.05,0.16610233891113152,0.10579157326074316,0.11271929824561401,0.1037519879759869,97,True
bm25,9,a_ratio,2,0.05,0.26785091320139887,0.008329597595441255,0.08377192982456139,0.22661709055371193,97,False
bm25,9,a_ratio,2,0.05,0.266359588624713,0.008711755250531332,0.1482456140350877,0.03237920648866719,97,True
bm25,9,nqc,2,0.05,0.1768323435803597,0.0847963211077039,0.08552631578947366,0.21703863010225988,97,False
bm25,9,nqc,2,0.05,0.24964294157562153,0.014170162223873944,0.14342105263157892,0.03844648726633986,97,True
bm25,9,bertQPP,2,0.05,0.09670967386548879,0.34858144028234195,0.07412280701754385,0.2846873538225777,97,False
bm25,9,bertQPP,2,0.05,0.15638227114160752,0.12812603236869202,0.09298245614035086,0.1795768982922561,97,True
bm25,9,bertQPP(QV),2,0.05,0.10773234658060363,0.2961273528860019,0.09736842105263156,0.1599131949044269,97,False
bm25,9,bertQPP(QV),2,0.05,0.1689595734276247,0.09984048916419827,0.1232456140350877,0.07526253851373939,97,True
bm25,9,spatial,2,0.1,0.2704659561433409,0.0076949984953230246,0.18289473684210522,0.008295385577532875,97,False
bm25,9,spatial,2,0.1,0.1661529859973757,0.105683727266655,0.11359649122807015,0.10109027153133401,97,True
bm25,9,a_ratio,2,0.1,0.27041558545062927,0.007706807571690017,0.09298245614035086,0.1795768982922561,97,False
bm25,9,a_ratio,2,0.1,0.266369396870932,0.008709192316427613,0.14999999999999997,0.030386188269096972,97,True
bm25,9,nqc,2,0.1,0.17705493486591456,0.08439878332589161,0.08596491228070174,0.21469019566351544,97,False
bm25,9,nqc,2,0.1,0.24989140650660216,0.014071130870933805,0.143859649122807,0.03785761656074964,97,True
bm25,9,bertQPP,2,0.1,0.09805171793424686,0.34190162769319604,0.07412280701754385,0.2846873538225777,97,False
bm25,9,bertQPP,2,0.1,0.15911012306675115,0.12152247362610309,0.0995614035087719,0.15071347598911033,97,True
bm25,9,bertQPP(QV),2,0.1,0.1092224353466196,0.28945798585324,0.10921052631578945,0.11495986919059359,97,False
bm25,9,bertQPP(QV),2,0.1,0.17194480519758165,0.09390676319339766,0.1219298245614035,0.07842990329741044,97,True
