retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,8,spatial,2,0.0,0.3775875795708816,0.00014912512354656095,0.24342105263157887,0.00044239606192260735,97,False
bm25,8,spatial,2,0.0,0.28883723784357107,0.004316706220028295,0.2070175438596491,0.0028082775132586228,97,True
bm25,8,a_ratio,2,0.0,0.2582736391543264,0.011064104898992237,0.10131578947368419,0.14364867455093713,97,False
bm25,8,a_ratio,2,0.0,0.35382716956282523,0.0004054721790816104,0.22850877192982452,0.0009731613713928938,97,True
bm25,8,nqc,2,0.0,0.13320218531080735,0.19573899738953013,0.05657894736842104,0.41413980228765324,97,False
bm25,8,nqc,2,0.0,0.2715687228828784,0.007440429783770611,0.16798245614035084,0.015326584176287853,97,True
bm25,8,bertQPP,2,0.0,0.13762879095980385,0.18116070525681652,0.13245614035087716,0.05590173788646047,97,False
bm25,8,bertQPP,2,0.0,0.19794539673320932,0.05320789069328191,0.1671052631578947,0.01586929650651852,97,True
bm25,8,bertQPP(QV),2,0.0,0.14249370881601078,0.16607175456458842,0.1482456140350877,0.03237920648866719,97,False
bm25,8,bertQPP(QV),2,0.0,0.20800902829269075,0.041985073080537,0.181578947368421,0.008772032874754584,97,True
bm25,8,spatial,2,0.05,0.37814697126836444,0.0001455173991490327,0.24912280701754383,0.00032351427155757553,97,False
bm25,8,spatial,2,0.05,0.2890512560070946,0.004286774035999966,0.2070175438596491,0.0028082775132586228,97,True
bm25,8,a_ratio,2,0.05,0.2634447820874083,0.009503421694848054,0.11315789473684208,0.10241424976669938,97,False
bm25,8,a_ratio,2,0.05,0.35552658433845374,0.0003784382266605191,0.23114035087719292,0.0008494552777555434,97,True
bm25,8,nqc,2,0.05,0.1336022380932284,0.19438772932137588,0.05701754385964911,0.41053037262333025,97,False
bm25,8,nqc,2,0.05,0.2721169022126815,0.007316672810487486,0.16929824561403506,0.014543148107282302,97,True
bm25,8,bertQPP,2,0.05,0.14105877377395143,0.17042221054971957,0.13552631578947366,0.05045170824112038,97,False
bm25,8,bertQPP,2,0.05,0.20386291713418006,0.0463436896041921,0.16929824561403506,0.014543148107282302,97,True
bm25,8,bertQPP(QV),2,0.05,0.14632652249356548,0.15485501280068897,0.15614035087719297,0.024218442010991905,97,False
bm25,8,bertQPP(QV),2,0.05,0.2146272583442928,0.03573767984977409,0.18596491228070172,0.007272147742628502,97,True
bm25,8,spatial,2,0.1,0.37795726588829737,0.00014673171831535573,0.24824561403508766,0.00033961331260065896,97,False
bm25,8,spatial,2,0.1,0.28928575221891095,0.0042541905471373724,0.20745614035087714,0.002750657172647581,97,True
bm25,8,a_ratio,2,0.1,0.2686860809993317,0.008122093697738624,0.12587719298245612,0.06924102024309887,97,False
bm25,8,a_ratio,2,0.1,0.3572104771409439,0.000353295194382982,0.23157894736842102,0.0008303144784156731,97,True
bm25,8,nqc,2,0.1,0.13404552530967542,0.19289830837936423,0.057456140350877184,0.4069396981346084,97,False
bm25,8,nqc,2,0.1,0.2727226984353158,0.007182025095534582,0.16798245614035084,0.015326584176287853,97,True
bm25,8,bertQPP,2,0.1,0.14472220509679407,0.15947912202150624,0.14078947368421052,0.042145582897418356,97,False
bm25,8,bertQPP,2,0.1,0.21019830266282197,0.03982485408494155,0.17631578947368418,0.010932545975931482,97,True
bm25,8,bertQPP(QV),2,0.1,0.15040513942208572,0.14355121056080702,0.15921052631578944,0.02156410311246367,97,False
bm25,8,bertQPP(QV),2,0.1,0.22166265070096414,0.029971349139218437,0.18728070175438594,0.006869417363886626,97,True
bm25,8,spatial,2,0.15,0.37682572671816417,0.0001541719373597412,0.2460526315789473,0.00038319963731609435,97,False
bm25,8,spatial,2,0.15,0.2895437476466046,0.004218597294173804,0.206578947368421,0.002866998129943633,97,True
