retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,2,spatial,2,0.0,0.18733157277410167,0.06615290562444823,0.10652920962199315,0.12213859984356254,97
tct,2,a_ratio,2,0.0,0.13797741976722736,0.17773576122542045,0.05498281786941581,0.42495013508695245,97
tct,2,nqc,2,0.0,0.18439310507628937,0.07059776014197655,0.01589347079037801,0.817600546341627,97
tct,2,bertQPP,2,0.0,0.19968291176061106,0.049884803750629945,0.1365979381443299,0.04745794602168577,97
tct,2,bertQPP(QV),2,0.0,0.160079719938275,0.11728243176594398,0.10781786941580758,0.11768634646990996,97
tct,2,spatial,2,0.02,0.19118167372544148,0.06067536435007117,0.10567010309278352,0.12517917667351905,97
tct,2,a_ratio,2,0.02,0.14792982713805658,0.14817121270732228,0.06142611683848798,0.37273483374323335,97
tct,2,nqc,2,0.02,0.1851314278751992,0.06945888129878526,0.017611683848797254,0.7982864258103413,97
tct,2,bertQPP,2,0.02,0.20335407346249895,0.045741827902915255,0.1357388316151203,0.04887004601219989,97
tct,2,bertQPP(QV),2,0.02,0.1638639181259313,0.1087555554168255,0.11168384879725088,0.1050908480999539,97
tct,2,spatial,2,0.04,0.19482947640909432,0.05583248298591363,0.1048109965635739,0.1282784361242476,97
tct,2,a_ratio,2,0.04,0.15709343570361706,0.12436881388433263,0.06142611683848798,0.37273483374323335,97
tct,2,nqc,2,0.04,0.18589939858568097,0.06829006986485417,0.018041237113402064,0.7934766269227447,97
tct,2,bertQPP,2,0.04,0.20709054659032133,0.041822234072742326,0.13616838487972513,0.04815964796946807,97
tct,2,bertQPP(QV),2,0.04,0.16774623163889554,0.10051725418509584,0.11211340206185569,0.10376002930884054,97
tct,2,spatial,2,0.06,0.19825093983335715,0.05158259454866363,0.10652920962199315,0.12213859984356254,97
tct,2,a_ratio,2,0.06,0.16532494554672092,0.10559564682196004,0.06829896907216496,0.32163912125241456,97
tct,2,nqc,2,0.06,0.18669879397466368,0.06709038666519643,0.021477663230240553,0.7552950224453057,97
tct,2,bertQPP,2,0.06,0.2108844900135753,0.038132717789560386,0.14003436426116841,0.04214791401843269,97
tct,2,bertQPP(QV),2,0.06,0.17172219364544006,0.09259590155654851,0.11082474226804125,0.10779310640620364,97
tct,2,spatial,2,0.08,0.20142400027252083,0.04788290027965411,0.1048109965635739,0.1282784361242476,97
tct,2,a_ratio,2,0.08,0.17252924594995533,0.09104991058697794,0.07216494845360825,0.295009708543132,97
