retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,6,spatial,2,0.0,0.1644897145245575,0.11118403842764919,0.14848824188129897,0.0330393260886649,97
mt5,6,a_ratio,2,0.0,0.10181687302728541,0.3261959100678001,-0.002463605823068309,0.9717878984098752,97
mt5,6,nqc,2,0.0,0.007780713776261843,0.9403466390974621,-0.03919372900335946,0.5736794645976879,97
mt5,6,spatial,2,0.02,0.16617285808457471,0.1075240173384123,0.1520716685330347,0.029032383894635867,97
mt5,6,a_ratio,2,0.02,0.10194514774326505,0.32558359429807826,-0.002463605823068309,0.9717878984098752,97
mt5,6,nqc,2,0.02,0.009845695025585185,0.9245564133828132,0.04456886898096304,0.5223006612042771,97
mt5,6,spatial,2,0.04,0.16785127396000352,0.10396843546365497,0.15431131019036953,0.026746516057341022,97
mt5,6,a_ratio,2,0.04,0.10207870177362531,0.3249468597903018,-0.002911534154535274,0.9666611818921185,97
mt5,6,nqc,2,0.04,0.011999392709051995,0.9081189920249286,0.0683090705487122,0.32678873346605464,97
mt5,6,spatial,2,0.06,0.16952025933972142,0.10052462369644721,0.15296752519596862,0.028098608580196086,97
mt5,6,a_ratio,2,0.06,0.10221786741440196,0.324284220009765,-0.002463605823068309,0.9717878984098752,97
mt5,6,nqc,2,0.06,0.014245874888500053,0.8910146729225733,0.07950727883538633,0.2537213213117515,97
mt5,6,spatial,2,0.08,0.1711746249543587,0.09719989021439389,0.15475923852183648,0.026308482140364273,97
mt5,6,a_ratio,2,0.08,0.10236300540384355,0.32359406561769255,-0.002911534154535274,0.9666611818921185,97
mt5,6,nqc,2,0.08,0.016589246302038417,0.873225787168119,0.08936170212765956,0.19955474093978476,97
mt5,6,spatial,2,0.1,0.17280867691260893,0.09400148959945476,0.15655095184770434,0.02461777387779206,97
mt5,6,a_ratio,2,0.1,0.10251450802693779,0.3228746515643283,-0.0033594624860022394,0.9615358430254253,97
mt5,6,nqc,2,0.1,0.01903360415422066,0.8547373839850383,0.09742441209406494,0.1619436431351312,97
mt5,6,spatial,2,0.12,0.1744162035721139,0.09093659423898776,0.15744680851063828,0.023808301108424513,97
mt5,6,a_ratio,2,0.12,0.10267280263491406,0.32212408252523694,-0.002911534154535274,0.9666611818921185,97
mt5,6,nqc,2,0.12,0.021582982196743438,0.8355380294324433,0.10683090705487121,0.12512852592075357,97
mt5,6,spatial,2,0.14,0.1759904688424105,0.08801226925895864,0.1596864501679731,0.021884900852337116,97
mt5,6,a_ratio,2,0.14,0.10283835564578275,0.32134029642831835,-0.002463605823068309,0.9717878984098752,97
mt5,6,nqc,2,0.14,0.02424128106359997,0.8156207254877408,0.11220604703247479,0.10723195595567013,97
mt5,6,spatial,2,0.16,0.17752421344556857,0.08523545231585074,0.161030235162374,0.020796970550766975,97
mt5,6,a_ratio,2,0.16,0.10301167710424342,0.3205210457743193,-0.0020156774916013434,0.976915780921604,97
mt5,6,nqc,2,0.16,0.02701218266612593,0.7949839521296067,0.11668533034714446,0.09392202662134481,97
mt5,6,spatial,2,0.18,0.17900966575494986,0.0826129396023532,0.1637178051511758,0.01876175141461098,97
mt5,6,a_ratio,2,0.18,0.10319332589418614,0.3196638763997244,0.0002239641657334826,0.9974347332578205,97
mt5,6,nqc,2,0.18,0.029899046362097267,0.7736328290571596,0.11758118701007839,0.09142609310672198,97
mt5,6,spatial,2,0.2,0.18043856387763335,0.08015137939142053,0.1659574468085106,0.01720103698940136,97
mt5,6,a_ratio,2,0.2,0.10338391571515596,0.3187661032660528,0.0006718924972004478,0.9923043058386752,97
mt5,6,nqc,2,0.2,0.03290478463183734,0.7515803852510282,0.11578947368421051,0.09647230985144065,97
mt5,6,spatial,2,0.22,0.181802190623386,0.07785727434219773,0.16550951847704365,0.017503741386815236,97
mt5,6,a_ratio,2,0.22,0.10358412195635872,0.317824782780717,0.001119820828667413,0.9871741966020149,97
mt5,6,nqc,2,0.22,0.03603171617949229,0.7288489133117936,0.11847704367301232,0.08898375501087186,97
mt5,6,spatial,2,0.24,0.183091422893226,0.07573699361013657,0.16774916013437846,0.016035661935946455,97
mt5,6,a_ratio,2,0.24,0.10379468962908889,0.316836681058963,0.0033594624860022394,0.9615358430254253,97
mt5,6,nqc,2,0.24,0.03928139480020253,0.7054713711491569,0.11578947368421051,0.09647230985144065,97
mt5,6,spatial,2,0.26,0.1842967968048979,0.07379679553517905,0.16954087346024635,0.01494027438067494,97
mt5,6,a_ratio,2,0.26,0.10401644255218717,0.3157982374192627,0.002911534154535274,0.9666611818921185,97
mt5,6,nqc,2,0.26,0.04265441309901088,0.6814927761756939,0.11982082866741321,0.08541908605644379,97
mt5,6,spatial,2,0.28,0.18540858953425293,0.07204286132329975,0.16954087346024635,0.01494027438067494,97
mt5,6,a_ratio,2,0.28,0.10425029402700298,0.3147055222610799,0.003807390817469204,0.9564120932961049,97
mt5,6,nqc,2,0.28,0.046150181311022095,0.656971517181731,0.12071668533034714,0.08310742865350604,97
mt5,6,spatial,2,0.3,0.1864169183791747,0.07048133968893677,0.1717805151175812,0.01366410613944806,97
mt5,6,a_ratio,2,0.3,0.10449725929058429,0.31355418829700543,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.3,0.049766683153561,0.6319804877106068,0.11937290033594625,0.08659425669803375,97
mt5,6,spatial,2,0.32,0.18731185694225794,0.06911840189592486,0.17446808510638298,0.012260533773344505,97
mt5,6,a_ratio,2,0.32,0.10475847010136718,0.31233941389234643,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.32,0.0535002129274154,0.6066079240825281,0.11982082866741321,0.08541908605644379,97
mt5,6,spatial,2,0.34,0.18808356758688613,0.06796030603456128,0.1767077267637178,0.011190072752722473,97
mt5,6,a_ratio,2,0.34,0.10503519189435462,0.31105583699290634,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.34,0.05734510102911726,0.5809578143319858,0.11713325867861142,0.09266731325702075,97
mt5,6,spatial,2,0.36,0.18872244846873015,0.06701346872112984,0.1753639417693169,0.011821917200309093,97
mt5,6,a_ratio,2,0.36,0.10532884404777092,0.309697477781504,0.005151175811870101,0.9410524906842594,97
mt5,6,nqc,2,0.36,0.06129343862664193,0.5551497353614437,0.11489361702127658,0.09907769534708766,97
mt5,6,spatial,2,0.38,0.18921929251677444,0.06628454172740204,0.174020156774916,0.012485201730052135,97
mt5,6,a_ratio,2,0.38,0.10564102393730232,0.3082576477761509,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.38,0.06533481636669342,0.5293179794655204,0.11623740201567748,0.09519032744181302,97
mt5,6,spatial,2,0.4,0.1895654547858252,0.06578049037184372,0.17491601343784993,0.012039455045334026,97
mt5,6,a_ratio,2,0.4,0.10597353562649328,0.30672884254323807,0.005599104143337065,0.9359372080364903,97
mt5,6,nqc,2,0.4,0.06945609635005864,0.5036098530422808,0.11847704367301232,0.08898375501087186,97
mt5,6,spatial,2,0.42,0.18975302369197256,0.0655086698663944,0.17357222844344905,0.012713507746853075,97
mt5,6,a_ratio,2,0.42,0.10632842426516297,0.3051026145137626,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.42,0.07364124076632156,0.4781830737918379,0.11802911534154535,0.0901982718320238,97
mt5,6,spatial,2,0.44,0.18977499084995317,0.06547689525296906,0.17581187010078386,0.011607872376422313,97
mt5,6,a_ratio,2,0.44,0.10670801755893863,0.3033694215159993,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.44,0.07787122384104617,0.4532022595511448,0.11892497200447928,0.08778244815013496,97
mt5,6,spatial,2,0.46,0.18962541363753302,0.06569350012635738,0.16998880179171333,0.014676947439448362,97
mt5,6,a_ratio,2,0.46,0.10711497605576639,0.30151844551520596,0.006047032474804031,0.9308245684811669,97
mt5,6,nqc,2,0.46,0.08212405524563124,0.4288345896089992,0.11713325867861142,0.09266731325702075,97
mt5,6,spatial,2,0.48,0.18929956429399147,0.0661673790715598,0.1713325867861142,0.013911352047459765,97
mt5,6,a_ratio,2,0.48,0.10755235450241543,0.29953737460123153,0.006942889137737961,0.9206080579487167,97
mt5,6,nqc,2,0.48,0.08637494187388464,0.4052448200601838,0.11847704367301232,0.08898375501087186,97
mt5,6,spatial,2,0.5,0.1887940593809066,0.06690800869176025,0.17491601343784993,0.012039455045334026,97
mt5,6,a_ratio,2,0.5,0.10802367720170818,0.29741213938232597,0.008734602463605821,0.9002159650933902,97
mt5,6,nqc,2,0.5,0.09059660998080518,0.3825899351189512,0.11623740201567748,0.09519032744181302,97
mt5,6,spatial,2,0.52,0.18810696383446313,0.06792544231323734,0.16998880179171333,0.014676947439448362,97
mt5,6,a_ratio,2,0.52,0.10853303121503359,0.2951265924848685,0.011422172452407613,0.8697550588189107,97
mt5,6,nqc,2,0.52,0.09475980049266446,0.36101379876323614,0.11668533034714446,0.09392202662134481,97
mt5,6,spatial,2,0.54,0.18723786462827718,0.06923027396546226,0.174020156774916,0.012485201730052135,97
mt5,6,a_ratio,2,0.54,0.10908518249860086,0.29266211662963654,0.010078387458006719,0.8849642590033145,97
mt5,6,nqc,2,0.54,0.09883393680983216,0.3406422171030523,0.11444568868980962,0.10040128603676066,97
mt5,6,spatial,2,0.56,0.1861879102175718,0.0708335680753274,0.174020156774916,0.012485201730052135,97
mt5,6,a_ratio,2,0.56,0.10968572177206459,0.28999714249231845,0.012318029115341545,0.8596419365739338,97
mt5,6,nqc,2,0.56,0.10278794746263606,0.32157881662315674,0.11265397536394176,0.105837149454027,97
mt5,6,spatial,2,0.58,0.18495981338496417,0.07274675249364948,0.16998880179171333,0.014676947439448362,97
mt5,6,a_ratio,2,0.58,0.11034124929413083,0.28710655190165596,0.014109742441209404,0.8394862200957708,97
mt5,6,nqc,2,0.58,0.10659120735111102,0.30390208063795887,0.11041433370660693,0.112957320848815,97
mt5,6,spatial,2,0.6,0.1835578167584107,0.07498147397353257,0.17043673012318028,0.014417720170627372,97
mt5,6,a_ratio,2,0.6,0.11105961105719281,0.28396093440175896,0.015005599104143338,0.8294468391477281,97
mt5,6,nqc,2,0.6,0.11021454367345605,0.2876637714509908,0.10593505039193728,0.12832563381433573,97
mt5,6,spatial,2,0.62,0.18198762200259516,0.07754941699691104,0.16774916013437846,0.016035661935946455,97
mt5,6,a_ratio,2,0.62,0.11185020365498086,0.2805256551657713,0.01634938409854423,0.8144403343576326,97
mt5,6,nqc,2,0.62,0.11363123915748684,0.2728888163755123,0.10369540873460245,0.1365961691498401,97
mt5,6,spatial,2,0.64,0.1802562853647023,0.08046208881668923,0.17312430011198207,0.012945501142596941,97
mt5,6,a_ratio,2,0.64,0.11272437189496289,0.27675967886806335,0.019932810750279955,0.7747685490896764,97
mt5,6,nqc,2,0.64,0.11681795878382029,0.2595765779043647,0.10548712206047031,0.1299478219461988,97
mt5,6,spatial,2,0.66,0.17837208375711822,0.08373057563187586,0.16998880179171333,0.014676947439448362,97
mt5,6,a_ratio,2,0.66,0.11369593314875703,0.27261407638648977,0.021724524076147812,0.7551440428051428,97
mt5,6,nqc,2,0.66,0.11975552878971753,0.24770328980323764,0.10772676371780514,0.12199385480690274,97
mt5,6,spatial,2,0.68,0.17634435677368215,0.0873652767997066,0.16864501679731242,0.015479442888179075,97
mt5,6,a_ratio,2,0.68,0.11478187704743627,0.26803011801422827,0.023964165733482642,0.7308352343836062,97
mt5,6,nqc,2,0.68,0.1224295087301588,0.23722534433460435,0.10862262038073907,0.11892090940208817,97
mt5,6,spatial,2,0.7,0.17418333088359128,0.09137562575239982,0.16774916013437846,0.016035661935946455,97
mt5,6,a_ratio,2,0.7,0.11600331090353944,0.2629368274013591,0.027099664053751398,0.6972569396636494,97
mt5,6,nqc,2,0.7,0.12483051725400396,0.22808307308668171,0.10907054871220603,0.11740735991918173,97
mt5,6,spatial,2,0.72,0.17189993248574348,0.09576980766725914,0.16819708846584544,0.01575539351461354,97
mt5,6,a_ratio,2,0.72,0.11738675401833684,0.2572478352757084,0.03157894736842105,0.6503127344832993,97
mt5,6,nqc,2,0.72,0.1269542969274519,0.220204674338171,0.11131019036954086,0.1100652263907866,97
mt5,6,spatial,2,0.74,0.1695055965333176,0.10055448479617353,0.16685330347144453,0.01660937583385906,97
mt5,6,a_ratio,2,0.74,0.11896593372007105,0.2508573358754247,0.03247480403135498,0.6410808386560163,97
mt5,6,nqc,2,0.74,0.12880152890403293,0.2135099923657902,0.11131019036954086,0.1100652263907866,97
mt5,6,spatial,2,0.76,0.1670120770872926,0.10573454058971359,0.16282194848824186,0.019419908146090244,97
mt5,6,a_ratio,2,0.76,0.12078431134977415,0.24363492818518107,0.04098544232922732,0.5562896186686312,97
mt5,6,nqc,2,0.76,0.1303774305451278,0.20791393150676057,0.11041433370660693,0.112957320848815,97
mt5,6,spatial,2,0.78,0.1644312654908379,0.11131285330049207,0.1596864501679731,0.021884900852337116,97
mt5,6,a_ratio,2,0.78,0.1228986792613768,0.23541916455980677,0.04501679731243,0.5181283329841551,97
mt5,6,nqc,2,0.78,0.13169118520841347,0.2033293723387155,0.11354983202687569,0.10309073111759114,97
mt5,6,spatial,2,0.8,0.16177502095587204,0.11729010863027925,0.15520716685330346,0.025876661237988548,97
mt5,6,a_ratio,2,0.8,0.12538433142601857,0.22600985393348527,0.04949608062709966,0.47737241891508597,97
mt5,6,nqc,2,0.8,0.1327552617940957,0.19966953466060225,0.11399776035834265,0.10173893349647414,97
mt5,6,spatial,2,0.82,0.1590550173088166,0.12366465926831559,0.15431131019036953,0.026746516057341022,97
mt5,6,a_ratio,2,0.82,0.12834251162214647,0.2151598966878118,0.05307950727883538,0.4460740446913304,97
mt5,6,nqc,2,0.82,0.13358468230596576,0.1968497931585338,0.12071668533034714,0.08310742865350604,97
mt5,6,spatial,2,0.84,0.1562826085431245,0.1304324369829614,0.15162374020156774,0.029509204613234728,97
mt5,6,a_ratio,2,0.84,0.13191097560963944,0.20256950447777047,0.05621500559910413,0.4196735443701496,97
mt5,6,nqc,2,0.84,0.13419628997038213,0.19478899339346595,0.12071668533034714,0.08310742865350604,97
mt5,6,spatial,2,0.86,0.15346871475026863,0.13758692044438986,0.15431131019036953,0.026746516057341022,97
mt5,6,a_ratio,2,0.86,0.1362780464369746,0.18789130825573916,0.06651735722284434,0.3396374178787024,97
mt5,6,nqc,2,0.86,0.13460806043887574,0.19341033904145769,0.12206047032474802,0.07973523235111404,97
mt5,6,spatial,2,0.88,0.15062372901183452,0.14511915936270114,0.15431131019036953,0.026746516057341022,97
mt5,6,a_ratio,2,0.88,0.14169734063592848,0.17077004798993647,0.06606942889137737,0.34289953476940616,97
mt5,6,nqc,2,0.88,0.13483848653578712,0.19264192969238145,0.1265397536394177,0.06928969322235061,97
mt5,6,spatial,2,0.9,0.14775744497820525,0.15301785301394658,0.15027995520716683,0.03098028802508602,97
mt5,6,a_ratio,2,0.9,0.14848566768302984,0.15098123562710888,0.07681970884658454,0.27012441811607923,97
mt5,6,nqc,2,0.9,0.13490605487893564,0.1924170264333295,0.12877939529675253,0.06450445193878275,97
mt5,6,spatial,2,0.92,0.14487900416076827,0.1612694789660836,0.14490481522956325,0.037510527243841296,97
mt5,6,a_ratio,2,0.92,0.15692461363813803,0.12884061599641708,0.09249720044792832,0.1842334731574472,97
mt5,6,nqc,2,0.92,0.13482882193353213,0.19267411414135427,0.12877939529675253,0.06450445193878275,97
mt5,6,spatial,2,0.94,0.1419968614344726,0.16985846594246706,0.13908174692049272,0.045871776355934986,97
mt5,6,a_ratio,2,0.94,0.16673267798460706,0.10632770754055006,0.11892497200447928,0.08778244815013496,97
mt5,6,nqc,2,0.94,0.13462408847697244,0.1933568182700711,0.12833146696528555,0.06543903992402088,97
mt5,6,spatial,2,0.96,0.1391187668820138,0.17876740336169425,0.13952967525195967,0.045177132643429874,97
mt5,6,a_ratio,2,0.96,0.17488369878574617,0.09006027097145222,0.14087346024636058,0.043146195076375356,97
mt5,6,nqc,2,0.96,0.13430816532890588,0.19441372228640194,0.1278835386338186,0.06638476481649597,97
mt5,6,spatial,2,0.98,0.13625176189579163,0.18797727921049012,0.13594624860022395,0.050990465914754514,97
mt5,6,a_ratio,2,0.98,0.16970722582650413,0.10014447196322673,0.16058230683090702,0.021154257019377933,97
mt5,6,nqc,2,0.98,0.13389621941012175,0.1957981212031632,0.13191489361702127,0.05826638579176909,97
mt5,6,spatial,2,1.0,0.13340218736831988,0.197467737536623,0.13146696528555432,0.059125607054827764,97
mt5,6,a_ratio,2,1.0,0.13340218736831988,0.197467737536623,0.13146696528555432,0.059125607054827764,97
mt5,6,nqc,2,1.0,0.13340218736831988,0.197467737536623,0.13146696528555432,0.059125607054827764,97
mt5,6,spatial,3,0.0,0.1644897145245575,0.11118403842764919,0.14848824188129897,0.0330393260886649,97
mt5,6,a_ratio,3,0.0,0.10181687302728541,0.3261959100678001,-0.002463605823068309,0.9717878984098752,97
mt5,6,nqc,3,0.0,0.007780713776261843,0.9403466390974621,-0.03919372900335946,0.5736794645976879,97
mt5,6,spatial,3,0.02,0.16553530842657513,0.10889917489213269,0.1493840985442329,0.031995611803982985,97
