retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,8,spatial,2,0.0,0.19274488012588326,0.0599106231984477,0.15877192982456137,0.021927067591039504,97
mt5,8,a_ratio,2,0.0,0.07903100089858031,0.44403501709206855,-0.03640350877192982,0.5992851921378115,97
mt5,8,nqc,2,0.0,0.03565065607775345,0.7302164565615241,-0.03245614035087718,0.6394595858942697,97
mt5,8,bertQPP,2,0.0,0.2083538858119484,0.04163845623362605,0.17543859649122803,0.01133536481749997,97
mt5,8,bertQPP(QV),2,0.0,0.16984909672072068,0.098042408849046,0.13991228070175438,0.04344370723734423,97
mt5,8,spatial,2,0.02,0.19517425152249,0.05669840390417484,0.1583333333333333,0.022295335985736058,97
mt5,8,a_ratio,2,0.02,0.0792116762783032,0.4429907979168168,-0.03552631578947368,0.6081137650403032,97
mt5,8,nqc,2,0.02,0.037131289916589025,0.7194686567759448,0.028508771929824556,0.6807203663731288,97
mt5,8,bertQPP,2,0.02,0.21052846871380743,0.039507267221794234,0.17675438596491225,0.010735947690716544,97
mt5,8,bertQPP(QV),2,0.02,0.1721297517358495,0.09354850438102517,0.1421052631578947,0.040260018266768394,97
mt5,8,spatial,2,0.04,0.1976337879322217,0.05359135521485238,0.15921052631578944,0.02156410311246367,97
mt5,8,a_ratio,2,0.04,0.07939986405176053,0.44190463072417013,-0.03596491228070175,0.603692225651151,97
mt5,8,nqc,2,0.04,0.03867399359114353,0.7083280858277794,0.05438596491228069,0.43246655672176115,97
mt5,8,bertQPP,2,0.04,0.2127696756863326,0.03740689996244502,0.17675438596491225,0.010735947690716544,97
mt5,8,bertQPP(QV),2,0.04,0.17448593250760655,0.08907815977006002,0.143859649122807,0.03785761656074964,97
mt5,8,spatial,2,0.06,0.20012095173193425,0.0505930527271862,0.16052631578947366,0.0205064150417212,97
mt5,8,a_ratio,2,0.06,0.0795960422705634,0.4407739434833874,-0.03640350877192982,0.5992851921378115,97
mt5,8,nqc,2,0.06,0.04028250860881212,0.6967773289150146,0.05833333333333332,0.39981479570036405,97
mt5,8,bertQPP,2,0.06,0.21507942516979733,0.035340961517401605,0.17631578947368418,0.010932545975931482,97
mt5,8,bertQPP(QV),2,0.06,0.17692029046175933,0.08463907431451155,0.14429824561403506,0.037276435612080196,97
mt5,8,spatial,2,0.08,0.20263278709539442,0.04770673746987382,0.16096491228070173,0.02016405049281034,97
mt5,8,a_ratio,2,0.08,0.07980073038625926,0.4395959501910415,-0.035087719298245605,0.6125496802803572,97
mt5,8,nqc,2,0.08,0.04196085878581062,0.6847984248694258,0.0719298245614035,0.2991785778062356,97
mt5,8,bertQPP,2,0.08,0.21745955813920753,0.033313157256228125,0.17631578947368418,0.010932545975931482,97
mt5,8,bertQPP(QV),2,0.08,0.17943546079345907,0.08023943151220794,0.14605263157894735,0.035027066920463666,97
mt5,8,spatial,2,0.1,0.20516588258788568,0.04493527935970183,0.1644736842105263,0.017600127768823963,97
mt5,8,a_ratio,2,0.1,0.08001449382640596,0.43836762822808883,-0.03464912280701754,0.6169998397695846,97
mt5,8,nqc,2,0.1,0.043713374114184925,0.6723729304747676,0.07456140350877193,0.2818470721414411,97
mt5,8,bertQPP,2,0.1,0.21991180304552732,0.03132727059054846,0.17807017543859646,0.010164879433085774,97
mt5,8,bertQPP(QV),2,0.1,0.18203403182370897,0.07588788395910964,0.1469298245614035,0.03394652748404876,97
mt5,8,spatial,2,0.12,0.2077163330106351,0.04228114339967716,0.16578947368421051,0.01671505177868845,97
mt5,8,a_ratio,2,0.12,0.08023794919065863,0.4370856927911821,-0.03464912280701754,0.6169998397695846,97
mt5,8,nqc,2,0.12,0.04554471652339595,0.6594820095495891,0.0820175438596491,0.2364933356716986,97
mt5,8,bertQPP,2,0.12,0.22243773336434947,0.0293871385239546,0.17850877192982453,0.009980624249260547,97
mt5,8,bertQPP(QV),2,0.12,0.1847185070179651,0.07159352813634906,0.15043859649122804,0.029904724291647766,97
mt5,8,spatial,2,0.14,0.21027970108955296,0.039746359613292606,0.16754385964912277,0.015595863350661914,97
mt5,8,a_ratio,2,0.14,0.08047177016702083,0.4357465679494127,-0.03421052631578947,0.6214641103401906,97
mt5,8,nqc,2,0.14,0.04745990758256413,0.6461065525728189,0.08859649122807016,0.20098361403964282,97
mt5,8,bertQPP,2,0.14,0.2250387164264208,0.02749662273861992,0.18070175438596486,0.009103246710666093,97
mt5,8,bertQPP(QV),2,0.14,0.18749125825351476,0.06736586744991976,0.14912280701754385,0.031369120531165556,97
mt5,8,spatial,2,0.16,0.2128509797598059,0.03733249773687673,0.17149122807017542,0.013315695610410695,97
mt5,8,a_ratio,2,0.16,0.08071669428731695,0.43434635379782915,-0.03421052631578947,0.6214641103401906,97
mt5,8,nqc,2,0.16,0.04946435814490437,0.6322273337743693,0.09342105263157893,0.17753318182977484,97
mt5,8,bertQPP,2,0.16,0.22771585200294583,0.025659576017958523,0.18289473684210522,0.008295385577532875,97
mt5,8,bertQPP(QV),2,0.16,0.1903544686919375,0.06321476185765733,0.15175438596491225,0.028499485428052914,97
mt5,8,spatial,2,0.18,0.2154245559727684,0.03504064768736625,0.1758771929824561,0.011132337112518993,97
mt5,8,a_ratio,2,0.18,0.08097353066394777,0.43288078908261163,-0.035087719298245605,0.6125496802803572,97
mt5,8,nqc,2,0.18,0.051563899870450465,0.6178252139364596,0.09692982456140349,0.16180305747112322,97
mt5,8,bertQPP,2,0.18,0.23046989889967176,0.023879803916365842,0.18596491228070172,0.007272147742628502,97
mt5,8,bertQPP(QV),2,0.18,0.19331006335917475,0.05915036246212029,0.1526315789473684,0.027594583190492877,97
mt5,8,spatial,2,0.2,0.21799417714248043,0.03287140678053552,0.1789473684210526,0.00979934996376251,97
mt5,8,a_ratio,2,0.2,0.08124316887811778,0.4313452085564976,-0.0337719298245614,0.6259423572693519,97
mt5,8,nqc,2,0.2,0.05376481846940813,0.6028813986614281,0.09999999999999998,0.1489229247512205,97
mt5,8,bertQPP,2,0.2,0.23330118758207144,0.02216102173773698,0.18552631578947365,0.007411025603920558,97
mt5,8,bertQPP(QV),2,0.2,0.19635962526263423,0.055183029591762495,0.15482456140350873,0.025440028065994644,97
mt5,8,spatial,2,0.22,0.22055292155041012,0.030824874590878362,0.1776315789473684,0.010352157028285932,97
mt5,8,a_ratio,2,0.22,0.08152658922426267,0.42973449418183246,-0.0337719298245614,0.6259423572693519,97
mt5,8,nqc,2,0.22,0.056073888376511435,0.5873777635530182,0.1026315789473684,0.13851888045539576,97
mt5,8,bertQPP,2,0.22,0.23620951661787254,0.02050680707893687,0.18552631578947365,0.007411025603920558,97
mt5,8,bertQPP(QV),2,0.22,0.19950429459052482,0.051323233166238935,0.1583333333333333,0.022295335985736058,97
mt5,8,spatial,2,0.24,0.22309317423326974,0.02890065621712025,0.17938596491228065,0.00962101549816644,97
mt5,8,a_ratio,2,0.24,0.08182487455802108,0.4280430191267301,-0.03421052631578947,0.6214641103401906,97
mt5,8,nqc,2,0.24,0.05849840838347459,0.5712972596054682,0.10745614035087717,0.12091024044629245,97
mt5,8,bertQPP,2,0.24,0.23919403049635957,0.018920548436118522,0.18684210526315786,0.007001377469104526,97
mt5,8,bertQPP(QV),2,0.24,0.20274464825722815,0.04758143457662846,0.16096491228070173,0.02016405049281034,97
mt5,8,spatial,2,0.26,0.22560661007929217,0.027097874547351034,0.18070175438596486,0.009103246710666093,97
mt5,8,a_ratio,2,0.26,0.08213922404794502,0.4262645832895648,-0.03201754385964912,0.643992360331084,97
mt5,8,nqc,2,0.26,0.06104623750474031,0.5546244140397212,0.10482456140350875,0.13028435883805162,97
mt5,8,bertQPP,2,0.26,0.2422530761873555,0.01740539066174613,0.18596491228070172,0.007272147742628502,97
mt5,8,bertQPP(QV),2,0.26,0.2060805568021887,0.04396794993941867,0.1640350877192982,0.017904148159161914,97
mt5,8,spatial,2,0.28,0.22808418604112504,0.025415191908572395,0.18333333333333332,0.008141731588545092,97
mt5,8,a_ratio,2,0.28,0.08247096919701523,0.4243923388288697,-0.03201754385964912,0.643992360331084,97
mt5,8,nqc,2,0.28,0.0637258300084965,0.5373459437626679,0.10526315789473682,0.12868398973139064,97
mt5,8,bertQPP,2,0.28,0.2453840356675305,0.015964178395784213,0.18508771929824558,0.007552277732226657,97
mt5,8,bertQPP(QV),2,0.28,0.2095110154520881,0.04049279543157523,0.16184210526315784,0.019494257081408093,97
mt5,8,spatial,2,0.3,0.23051614452220806,0.023850841244031456,0.18245614035087715,0.008451628874483844,97
mt5,8,a_ratio,2,0.3,0.0828215925825953,0.4224187038573134,-0.03157894736842105,0.6485384145930861,97
mt5,8,nqc,2,0.3,0.06654626808065803,0.5194515003727838,0.11052631578947367,0.11065018092280728,97
mt5,8,bertQPP,2,0.3,0.2485831316119532,0.014599398968247655,0.18771929824561398,0.0067396961345085665,97
mt5,8,bertQPP(QV),2,0.3,0.21303394606561313,0.03716551650070682,0.16228070175438594,0.0191667093911976,97
mt5,8,spatial,2,0.32,0.23289203008913884,0.022402666697974104,0.1864035087719298,0.00713560971179531,97
mt5,8,a_ratio,2,0.32,0.08319274986753522,0.4203352620637758,-0.03114035087719298,0.6530976048749184,97
mt5,8,nqc,2,0.32,0.06951728996563078,0.5009345669104341,0.11491228070175437,0.09720000558825469,97
mt5,8,bertQPP,2,0.32,0.25184520358591944,0.01331312666836571,0.1934210526315789,0.005242615402641688,97
mt5,8,bertQPP(QV),2,0.32,0.2166459667653121,0.033995004070144434,0.1644736842105263,0.017600127768823963,97
mt5,8,spatial,2,0.34,0.2352007216829931,0.021068173214499043,0.19035087719298244,0.0060065708523342936,97
mt5,8,a_ratio,2,0.34,0.08358629576712766,0.4181326455364691,-0.030701754385964904,0.6576697859013478,97
mt5,8,nqc,2,0.34,0.07264931059461241,0.48179352692286515,0.11491228070175437,0.09720000558825469,97
mt5,8,bertQPP,2,0.34,0.25516345245869676,0.012106970676927094,0.19692982456140345,0.004477815959740704,97
mt5,8,bertQPP(QV),2,0.34,0.22034212641494927,0.030989302399306876,0.16491228070175434,0.01730064203878925,97
mt5,8,spatial,2,0.36,0.23743048242411446,0.01984458449003319,0.19035087719298244,0.0060065708523342936,97
mt5,8,a_ratio,2,0.36,0.08400431482507723,0.41580039744540476,-0.028947368421052628,0.6760854612536029,97
mt5,8,nqc,2,0.36,0.07595343060694032,0.46203292525458783,0.11666666666666664,0.09220020518291383,97
mt5,8,bertQPP,2,0.36,0.25852915150509015,0.010982029334094878,0.19429824561403505,0.0050410843610361605,97
mt5,8,bertQPP(QV),2,0.36,0.22411560184620313,0.02815541495609408,0.16754385964912277,0.015595863350661914,97
mt5,8,spatial,2,0.38,0.23956902890335124,0.018728908373702727,0.18815789473684208,0.006612180905745843,97
mt5,8,a_ratio,2,0.38,0.08444915806808825,0.41332681046995673,-0.029824561403508764,0.6668525318175984,97
mt5,8,nqc,2,0.38,0.07944142821387058,0.44166493639751553,0.11754385964912278,0.08977892662724705,97
mt5,8,bertQPP,2,0.38,0.2619313238996186,0.00993885372916982,0.19473684210526312,0.00494296865650076,97
mt5,8,bertQPP(QV),2,0.38,0.22795735703185704,0.02549911640834794,0.17017543859649117,0.014040677766436126,97
mt5,8,spatial,2,0.4,0.24160362150597287,0.01771800860213918,0.18859649122807015,0.006486839186137605,97
mt5,8,a_ratio,2,0.4,0.08492348688874293,0.41069873588073036,-0.027631578947368417,0.6900262883984831,97
mt5,8,nqc,2,0.4,0.08312572645110033,0.4207110490347984,0.11754385964912278,0.08977892662724705,97
mt5,8,bertQPP,2,0.4,0.2653563882081956,0.008977423810763796,0.19561403508771927,0.004751901569999453,97
mt5,8,bertQPP(QV),2,0.4,0.23185576543450065,0.02302478049575317,0.17105263157894732,0.013553592603324118,97
mt5,8,spatial,2,0.42,0.24352117680484603,0.016808681598692993,0.1934210526315789,0.005242615402641688,97
mt5,8,a_ratio,2,0.42,0.0854303258714535,0.40790135694425483,-0.02807017543859649,0.6853673604806414,97
mt5,8,nqc,2,0.42,0.08701932590303399,0.3992039630087649,0.1219298245614035,0.07842990329741044,97
mt5,8,bertQPP,2,0.42,0.2687877762358911,0.008097140284650098,0.2039473684210526,0.00324348853932908,97
mt5,8,bertQPP(QV),2,0.42,0.2357961997501601,0.020735234905175065,0.1758771929824561,0.011132337112518993,97
mt5,8,spatial,2,0.44,0.24530840237762275,0.015997736971320686,0.19254385964912277,0.005451397044324322,97
mt5,8,a_ratio,2,0.44,0.08597312675602087,0.40491791873388705,-0.027192982456140345,0.6946969935927938,97
mt5,8,nqc,2,0.44,0.09113568983161403,0.377189675374855,0.12105263157894736,0.08060113304798304,97
mt5,8,bertQPP,2,0.44,0.2722055314023847,0.007296835458236423,0.20263157894736838,0.0034481555035308746,97
mt5,8,bertQPP(QV),2,0.44,0.23976059744899686,0.018631655109288697,0.1758771929824561,0.011132337112518993,97
mt5,8,spatial,2,0.46,0.24695195355063415,0.015282080313386261,0.1894736842105263,0.006242548211379331,97
mt5,8,a_ratio,2,0.46,0.08655584636901024,0.4017294043943267,-0.023245614035087715,0.7372368386099444,97
mt5,8,nqc,2,0.46,0.09548856467654297,0.35472970320186387,0.11973684210526314,0.08394926271711613,97
mt5,8,bertQPP,2,0.46,0.2755859008831243,0.006574805887843693,0.2052631578947368,0.0030499490794706602,97
mt5,8,bertQPP(QV),2,0.46,0.2437270161064304,0.016713509198175335,0.1745614035087719,0.011751307036103295,97
mt5,8,spatial,2,0.48,0.2484386105672785,0.014658796945554954,0.19035087719298244,0.0060065708523342936,97
mt5,8,a_ratio,2,0.48,0.08718304220295336,0.3983141452768823,-0.021491228070175436,0.7564143003908508,97
mt5,8,nqc,2,0.48,0.10009171400443033,0.331903350016919,0.11798245614035086,0.0885876276886421,97
mt5,8,bertQPP,2,0.48,0.27890094121199216,0.005928869199170279,0.20482456140350874,0.0031132595749828423,97
mt5,8,bertQPP(QV),2,0.48,0.24766919966204287,0.014978564824291956,0.17631578947368418,0.010932545975931482,97
mt5,8,spatial,2,0.5,0.24975547355599043,0.014125235326696753,0.18859649122807015,0.006486839186137605,97
mt5,8,a_ratio,2,0.5,0.08785999047020035,0.39464734894635006,-0.021052631578947364,0.7612327300879478,97
mt5,8,nqc,2,0.5,0.10495853813085172,0.3088098684118389,0.11622807017543857,0.09343036497045672,97
mt5,8,bertQPP,2,0.5,0.28211816490369757,0.005356446834912361,0.20307017543859646,0.0033786625934052374,97
mt5,8,bertQPP(QV),2,0.5,0.25155618542903924,0.013422967365360404,0.1776315789473684,0.010352157028285932,97
mt5,8,spatial,2,0.52,0.2508901714864916,0.013679088992662231,0.1894736842105263,0.006242548211379331,97
mt5,8,a_ratio,2,0.52,0.08859283302150081,0.39070052459861504,-0.019736842105263153,0.7757429796762659,97
mt5,8,nqc,2,0.52,0.11010154492653068,0.2855703028941806,0.11403508771929823,0.09977996424599991,97
mt5,8,bertQPP,2,0.52,0.2852002647119529,0.004854673840900163,0.20350877192982453,0.003310447205982754,97
mt5,8,bertQPP(QV),2,0.52,0.2553519916202889,0.012041395305037703,0.17982456140350875,0.009445580206528057,97
mt5,8,spatial,2,0.54,0.2518310801256992,0.013318476034062053,0.181578947368421,0.008772032874754584,97
mt5,8,a_ratio,2,0.54,0.08938876167325757,0.38644077957107975,-0.020614035087719293,0.766060437360897,97
mt5,8,nqc,2,0.54,0.11553163012918595,0.2623287171177545,0.11403508771929823,0.09977996424599991,97
mt5,8,bertQPP,2,0.54,0.2881049618362268,0.004420536295625942,0.2021929824561403,0.003518947024518709,97
mt5,8,bertQPP(QV),2,0.54,0.25901543565719864,0.010827294854635003,0.18245614035087715,0.008451628874483844,97
mt5,8,spatial,2,0.56,0.2525675429241435,0.013042015274410968,0.17675438596491225,0.010735947690716544,97
mt5,8,a_ratio,2,0.56,0.09025625148911595,0.3818299529035618,-0.01622807017543859,0.8148085523102466,97
mt5,8,nqc,2,0.56,0.12125711868101174,0.23925242586512116,0.11403508771929823,0.09977996424599991,97
mt5,8,bertQPP,2,0.56,0.29078503368228503,0.004051036835885218,0.19824561403508767,0.004218133036173916,97
mt5,8,bertQPP(QV),2,0.56,0.2625001433129117,0.009773191434331417,0.18377192982456136,0.007990630052244877,97
mt5,8,spatial,2,0.58,0.25309008787673054,0.012848898433786046,0.17631578947368418,0.010932545975931482,97
mt5,8,a_ratio,2,0.58,0.09120535879633596,0.3768235416807764,-0.017105263157894735,0.8049947532982032,97
mt5,8,nqc,2,0.58,0.12728251384601427,0.2165307801290994,0.11842105263157893,0.08740910208359153,97
mt5,8,bertQPP,2,0.58,0.29318858401714,0.0037433891946376677,0.1960526315789473,0.004658897081724128,97
mt5,8,bertQPP(QV),2,0.58,0.26575481584855815,0.008871071450365992,0.17938596491228065,0.00962101549816644,97
mt5,8,spatial,2,0.6,0.2533906328050728,0.012738957637615624,0.17017543859649117,0.014040677766436126,97
mt5,8,a_ratio,2,0.6,0.09224810577050052,0.37136936231543616,-0.018859649122807014,0.7854605069177094,97
mt5,8,nqc,2,0.6,0.13360690096395597,0.19437201924015124,0.12149122807017541,0.07950949270058337,97
mt5,8,bertQPP,2,0.6,0.29525962122457394,0.0034952440251046994,0.19868421052631577,0.004134656435481796,97
mt5,8,bertQPP(QV),2,0.6,0.26872382406233203,0.008112824621974778,0.17631578947368418,0.010932545975931482,97
mt5,8,spatial,2,0.62,0.2534626712884811,0.012712727637078083,0.16315789473684209,0.018526018575172384,97
mt5,8,a_ratio,2,0.62,0.09339898219658661,0.3654058709145398,-0.017543859649122803,0.8000992472254054,97
mt5,8,nqc,2,0.62,0.14022196215274582,0.17299774418508304,0.12368421052631577,0.07423025092161463,97
mt5,8,bertQPP,2,0.62,0.29693900599339423,0.003304950796515875,0.19692982456140345,0.004477815959740704,97
mt5,8,bertQPP(QV),2,0.62,0.2713481914024223,0.007490735683275689,0.1776315789473684,0.010352157028285932,97
mt5,8,spatial,2,0.64,0.2533014316909096,0.012771502035639686,0.15877192982456137,0.021927067591039504,97
