156493_0_0	0.46733203530311584
156493_0_1	0.35344743728637695
156493_0_2	0.2941666841506958
156493_0_3	0.2629137933254242
156493_0_4	0.4098607003688812
1110199_0_0	0.34363943338394165
1110199_0_1	0.1622850000858307
1110199_0_2	0.2736281752586365
1110199_0_3	0.0861399918794632
1110199_0_4	0.12547892332077026
1063750_0_0	0.22067181766033173
1063750_0_1	0.2018793374300003
1063750_0_2	0.23991437256336212
1063750_0_3	0.20502227544784546
1063750_0_4	0.24777215719223022
130510_0_0	0.12055113911628723
130510_0_1	0.20653700828552246
130510_0_2	0.18971826136112213
130510_0_3	0.1863473802804947
130510_0_4	0.1487809121608734
489204_0_0	0.09959158301353455
489204_0_1	0.27108827233314514
489204_0_2	0.23858216404914856
489204_0_3	0.14164230227470398
489204_0_4	0.13096626102924347
573724_0_0	0.33551889657974243
573724_0_1	0.3866238594055176
573724_0_2	0.3648359477519989
573724_0_3	0.3787343204021454
573724_0_4	0.3175874352455139
168216_0_0	0.16018055379390717
168216_0_1	0.21441443264484406
168216_0_2	0.20860505104064941
168216_0_3	0.3480187654495239
168216_0_4	0.1807684600353241
1133167_0_0	0.25417032837867737
1133167_0_1	0.24133428931236267
1133167_0_2	0.27776339650154114
1133167_0_3	0.20760050415992737
1133167_0_4	0.2549932897090912
527433_0_0	0.3040572702884674
527433_0_1	0.22928236424922943
527433_0_2	0.16877824068069458
527433_0_3	0.1956399828195572
527433_0_4	0.2893667221069336
1037798_0_0	0.1998172402381897
1037798_0_1	0.07350064814090729
1037798_0_2	0.27946528792381287
1037798_0_3	0.3301469683647156
1037798_0_4	0.2945016324520111
915593_0_0	0.5014258623123169
915593_0_1	0.44428128004074097
915593_0_2	0.43137019872665405
915593_0_3	0.4095347225666046
915593_0_4	0.5499519109725952
264014_0_0	0.2725389301776886
264014_0_1	0.4892946183681488
264014_0_2	0.3027999699115753
264014_0_3	0.2244989275932312
264014_0_4	0.213613823056221
1121402_0_0	0.514284610748291
1121402_0_1	0.3606085479259491
1121402_0_2	0.31806087493896484
1121402_0_3	0.4394100606441498
1121402_0_4	0.45094534754753113
962179_0_0	0.6233516335487366
962179_0_1	0.6556471586227417
962179_0_2	0.5870383381843567
962179_0_3	0.6485851407051086
962179_0_4	0.6626275777816772
1117099_0_0	0.27024146914482117
1117099_0_1	0.1351933479309082
1117099_0_2	0.29975125193595886
1117099_0_3	0.23519621789455414
1117099_0_4	0.33829358220100403
148538_0_0	0.16150595247745514
148538_0_1	0.11649581044912338
148538_0_2	0.11649581044912338
148538_0_3	0.08921366184949875
148538_0_4	0.135306715965271
451602_0_0	0.22540248930454254
451602_0_1	0.20527461171150208
451602_0_2	0.1812157779932022
451602_0_3	0.19077123701572418
451602_0_4	0.30354374647140503
359349_0_0	0.2097206562757492
359349_0_1	0.22085843980312347
359349_0_2	0.31241363286972046
359349_0_3	0.20710249245166779
359349_0_4	0.283306360244751
1115776_0_0	0.5571155548095703
1115776_0_1	0.5046908855438232
1115776_0_2	0.38657328486442566
1115776_0_3	0.4767920672893524
1115776_0_4	0.5235849618911743
1112341_0_0	0.27421805262565613
1112341_0_1	0.3117600977420807
1112341_0_2	0.32067516446113586
1112341_0_3	0.2539161145687103
1112341_0_4	0.2160036712884903
131843_0_0	0.4507128596305847
131843_0_1	0.22977861762046814
131843_0_2	0.32644203305244446
131843_0_3	0.5100510716438293
131843_0_4	0.2239421010017395
104861_0_0	0.055515725165605545
104861_0_1	0.051423512399196625
104861_0_2	0.04538065195083618
104861_0_3	0.1702822893857956
104861_0_4	0.157112717628479
833860_0_0	0.2031106948852539
833860_0_1	0.32708755135536194
833860_0_2	0.40183061361312866
833860_0_3	0.34342703223228455
833860_0_4	0.31692948937416077
207786_0_0	0.4836774170398712
207786_0_1	0.47769641876220703
207786_0_2	0.2708579897880554
207786_0_3	0.18763725459575653
207786_0_4	0.2313658893108368
1114819_0_0	0.4661509394645691
1114819_0_1	0.5131630897521973
1114819_0_2	0.516082227230072
1114819_0_3	0.48323044180870056
1114819_0_4	0.48331218957901
183378_0_0	0.1170535534620285
183378_0_1	0.06564144045114517
183378_0_2	0.18741624057292938
183378_0_3	0.09010019153356552
183378_0_4	0.1354815661907196
1106007_0_0	0.12390836328268051
1106007_0_1	0.1151537224650383
1106007_0_2	0.11618417501449585
1106007_0_3	0.1653103232383728
1106007_0_4	0.11503446847200394
1124210_0_0	0.20075926184654236
1124210_0_1	0.3348589539527893
1124210_0_2	0.28221383690834045
1124210_0_3	0.303031325340271
1124210_0_4	0.2241012006998062
490595_0_0	0.6240912079811096
490595_0_1	0.35962462425231934
490595_0_2	0.5931204557418823
490595_0_3	0.645326554775238
490595_0_4	0.5553023219108582
1103812_0_0	0.4284404218196869
1103812_0_1	0.5917803049087524
1103812_0_2	0.4357312321662903
1103812_0_3	0.3902978301048279
1103812_0_4	0.528670608997345
87181_0_0	0.36772462725639343
87181_0_1	0.29889899492263794
87181_0_2	0.18821874260902405
87181_0_3	0.17536325752735138
87181_0_4	0.31061992049217224
443396_0_0	0.3538789749145508
443396_0_1	0.28786876797676086
443396_0_2	0.6874818205833435
443396_0_3	0.27284926176071167
443396_0_4	0.13567185401916504
1121709_0_0	0.497750848531723
1121709_0_1	0.6233484745025635
1121709_0_2	0.4922010898590088
1121709_0_3	0.1087474524974823
1121709_0_4	0.2875332236289978
87452_0_0	0.32071927189826965
87452_0_1	0.29550376534461975
87452_0_2	0.351441353559494
87452_0_3	0.28130078315734863
87452_0_4	0.18023014068603516
855410_0_0	0.29222097992897034
855410_0_1	0.3789590895175934
855410_0_2	0.19697906076908112
855410_0_3	0.33247509598731995
855410_0_4	0.22228798270225525
1114646_0_0	0.4046855866909027
1114646_0_1	0.44259628653526306
1114646_0_2	0.4058075249195099
1114646_0_3	0.5366846919059753
1114646_0_4	0.48462367057800293
19335_0_0	0.09284641593694687
19335_0_1	0.1629800796508789
19335_0_2	0.15380695462226868
19335_0_3	0.18849115073680878
19335_0_4	0.08414138853549957
47923_0_0	0.24451673030853271
