1030303	0.7650376558303833
1037496	0.45716592669487
1043135	0.19148290157318115
1051399	0.4374917149543762
1064670	0.6862454414367676
1071750	0.5708326697349548
1105792	0.14426986873149872
1106979	0.21439515054225922
1108651	0.2997885048389435
1109707	0.12830878794193268
1110678	0.3740047514438629
1113256	0.5405383110046387
1115210	0.4715038537979126
1116380	0.14287199079990387
1121353	0.23269246518611908
1122767	0.06980729103088379
1127540	0.3424549996852875
1131069	0.43100613355636597
1132532	0.061233412474393845
1133579	0.10133198648691177
1136043	0.4338894188404083
1136047	0.3308747112751007
1136962	0.4836660921573639
118440	0.28224799036979675
121171	0.22090096771717072
135802	0.6349422335624695
141630	0.036281805485486984
156498	0.24503503739833832
169208	0.3233531415462494
174463	0.2684333622455597
23849	0.2428264021873474
258062	0.2749065160751343
324585	0.3435422480106354
330975	0.06045294925570488
332593	0.29204678535461426
336901	0.4408283829689026
390360	0.28604987263679504
405163	0.07575701922178268
42255	0.687330961227417
47210	0.3444805443286896
555530	0.18034103512763977
583468	0.4190814197063446
640502	0.027345893904566765
67316	0.2679649293422699
673670	0.5141821503639221
701453	0.26200762391090393
730539	0.21780052781105042
768208	0.3070850670337677
877809	0.1792726069688797
911232	0.2882017493247986
914916	0.04075257107615471
938400	0.08375240862369537
940547	0.15389615297317505
997622	0.25929221510887146
